Частота,Канал A
(kГц),(В)

0.00000000,0.00606010
0.04768372,0.00422250
0.09536743,0.00283779
0.14305115,0.00077996
0.19073486,0.00013637
0.23841858,0.00013593
0.28610229,0.00005300
0.33378601,0.00007662
0.38146973,0.00010696
0.42915344,0.00018095
0.47683716,0.00023853
0.52452087,0.00022402
0.57220459,0.00012143
0.61988831,0.00004405
0.66757202,0.00005490
0.71525574,0.00008977
0.76293945,0.00014711
0.81062317,0.00014868
0.85830688,0.00006457
0.90599060,0.00007269
0.95367432,0.00022325
1.00135803,0.00028201
1.04904175,0.00013876
1.09672546,0.00005130
1.14440918,0.00006534
1.19209290,0.00007541
1.23977661,0.00007663
1.28746033,0.00006087
1.33514404,0.00007973
1.38282776,0.00014154
1.43051147,0.00018923
1.47819519,0.00017654
1.52587891,0.00012624
1.57356262,0.00008295
1.62124634,0.00008389
1.66893005,0.00017896
1.71661377,0.00029404
1.76429749,0.00034723
1.81198120,0.00031960
1.85966492,0.00020262
1.90734863,0.00010329
1.95503235,0.00012128
2.00271606,0.00013146
2.05039978,0.00009814
2.09808350,0.00002387
2.14576721,0.00007365
2.19345093,0.00011470
2.24113464,0.00011776
2.28881836,0.00011714
2.33650208,0.00023117
2.38418579,0.00033343
2.43186951,0.00029880
2.47955322,0.00022934
2.52723694,0.00014034
2.57492065,0.00006164
2.62260437,0.00014984
2.67028809,0.00016024
2.71797180,0.00013679
2.76565552,0.00012721
2.81333923,0.00016913
2.86102295,0.00018369
2.90870667,0.00018498
2.95639038,0.00026221
3.00407410,0.00033605
3.05175781,0.00032860
3.09944153,0.00024280
3.14712524,0.00014544
3.19480896,0.00007985
3.24249268,0.00006163
3.29017639,0.00012986
3.33786011,0.00019184
3.38554382,0.00020055
3.43322754,0.00016029
3.48091125,0.00009863
3.52859497,0.00008027
3.57627869,0.00014518
3.62396240,0.00016740
3.67164612,0.00010856
3.71932983,0.00008945
3.76701355,0.00014589
3.81469727,0.00020737
3.86238098,0.00017779
3.91006470,0.00022523
3.95774841,0.00029617
4.00543213,0.00028851
4.05311584,0.00022350
4.10079956,0.00007024
4.14848328,0.00006881
4.19616699,0.00010703
4.24385071,0.00010442
4.29153442,0.00009331
4.33921814,0.00005846
4.38690186,0.00004570
4.43458557,0.00003141
4.48226929,0.00004018
4.52995300,0.00009708
4.57763672,0.00009142
4.62532043,0.00006946
4.67300415,0.00007594
4.72068787,0.00004408
4.76837158,0.00002111
4.81605530,0.00006120
4.86373901,0.00006418
4.91142273,0.00002389
4.95910645,0.00007815
5.00679016,0.00008895
5.05447388,0.00010680
5.10215759,0.00007084
5.14984131,0.00000772
5.19752502,0.00004660
5.24520874,0.00012521
5.29289246,0.00015518
5.34057617,0.00008064
5.38825989,0.00007839
5.43594360,0.00013189
5.48362732,0.00013281
5.53131104,0.00008519
5.57899475,0.00010214
5.62667847,0.00015189
5.67436218,0.00010887
5.72204590,0.00004380
5.76972961,0.00009835
5.81741333,0.00011432
5.86509705,0.00012606
5.91278076,0.00013697
5.96046448,0.00014969
6.00814819,0.00026120
6.05583191,0.00033632
6.10351563,0.00032736
6.15119934,0.00025557
6.19888306,0.00017896
6.24656677,0.00020902
6.29425049,0.00024074
6.34193420,0.00019599
6.38961792,0.00012825
6.43730164,0.00006962
6.48498535,0.00013690
6.53266907,0.00016498
6.58035278,0.00017158
6.62803650,0.00012544
6.67572021,0.00003116
6.72340393,0.00014699
6.77108765,0.00021921
6.81877136,0.00025532
6.86645508,0.00028383
6.91413879,0.00028432
6.96182251,0.00023339
7.00950623,0.00018685
7.05718994,0.00012497
7.10487366,0.00007610
7.15255737,0.00004440
7.20024109,0.00004591
7.24792480,0.00007938
7.29560852,0.00020183
7.34329224,0.00032477
7.39097595,0.00035068
7.43865967,0.00031547
7.48634338,0.00027507
7.53402710,0.00025519
7.58171082,0.00026032
7.62939453,0.00026403
7.67707825,0.00022366
7.72476196,0.00015831
7.77244568,0.00014627
7.82012939,0.00014205
7.86781311,0.00018547
7.91549683,0.00026326
7.96318054,0.00030393
8.01086426,0.00031364
8.05854797,0.00026325
8.10623169,0.00018872
8.15391541,0.00012417
8.20159912,0.00009500
8.24928284,0.00019611
8.29696655,0.00025185
8.34465027,0.00022514
8.39233398,0.00014228
8.44001770,0.00005040
8.48770142,0.00005650
8.53538513,0.00012822
8.58306885,0.00020506
8.63075256,0.00023891
8.67843628,0.00025579
8.72612000,0.00027720
8.77380371,0.00023284
8.82148743,0.00017589
8.86917114,0.00010039
8.91685486,0.00004192
8.96453857,0.00011995
9.01222229,0.00016204
9.05990601,0.00018683
9.10758972,0.00012894
9.15527344,0.00007160
9.20295715,0.00007612
9.25064087,0.00008070
9.29832458,0.00010257
9.34600830,0.00018962
9.39369202,0.00025956
9.44137573,0.00027126
9.48905945,0.00017065
9.53674316,0.00011090
9.58442688,0.00013700
9.63211060,0.00017708
9.67979431,0.00017505
9.72747803,0.00015609
9.77516174,0.00017159
9.82284546,0.00021904
9.87052917,0.00025243
9.91821289,0.00025262
9.96589661,0.00025443
10.01358032,0.00020469
10.06126404,0.00010953
10.10894775,0.00001707
10.15663147,0.00005650
10.20431519,0.00003737
10.25199890,0.00008499
10.29968262,0.00017990
10.34736633,0.00023610
10.39505005,0.00021661
10.44273376,0.00009667
10.49041748,0.00011011
10.53810120,0.00014284
10.58578491,0.00016911
10.63346863,0.00012632
10.68115234,0.00005469
10.72883606,0.00017111
10.77651978,0.00024507
10.82420349,0.00030073
10.87188721,0.00029825
10.91957092,0.00023238
10.96725464,0.00018827
11.01493835,0.00015389
11.06262207,0.00015560
11.11030579,0.00020049
11.15798950,0.00021822
11.20567322,0.00021426
11.25335693,0.00022156
11.30104065,0.00019002
11.34872437,0.00014827
11.39640808,0.00012721
11.44409180,0.00011071
11.49177551,0.00010816
11.53945923,0.00001486
11.58714294,0.00018924
11.63482666,0.00035523
11.68251038,0.00041588
11.73019409,0.00042917
11.77787781,0.00037724
11.82556152,0.00024937
11.87324524,0.00019696
11.92092896,0.00012858
11.96861267,0.00007613
12.01629639,0.00019073
12.06398010,0.00028429
12.11166382,0.00028735
12.15934753,0.00023254
12.20703125,0.00017333
12.25471497,0.00021874
12.30239868,0.00035338
12.35008240,0.00043263
12.39776611,0.00045059
12.44544983,0.00040696
12.49313354,0.00033761
12.54081726,0.00021388
12.58850098,0.00009057
12.63618469,0.00007713
12.68386841,0.00013628
12.73155212,0.00016335
12.77923584,0.00020195
12.82691956,0.00023801
12.87460327,0.00025159
12.92228699,0.00019959
12.96997070,0.00013166
13.01765442,0.00010622
13.06533813,0.00011789
13.11302185,0.00027781
13.16070557,0.00043093
13.20838928,0.00051137
13.25607300,0.00050298
13.30375671,0.00044512
13.35144043,0.00035537
13.39912415,0.00025634
13.44680786,0.00012042
13.49449158,0.00007871
13.54217529,0.00017491
13.58985901,0.00019263
13.63754272,0.00021435
13.68522644,0.00021033
13.73291016,0.00019941
13.78059387,0.00024893
13.82827759,0.00023831
13.87596130,0.00015219
13.92364502,0.00015961
13.97132874,0.00021161
14.01901245,0.00026168
14.06669617,0.00018447
14.11437988,0.00003313
14.16206360,0.00007085
14.20974731,0.00006131
14.25743103,0.00004227
14.30511475,0.00005704
14.35279846,0.00008122
14.40048218,0.00007860
14.44816589,0.00004032
14.49584961,0.00004799
14.54353333,0.00011589
14.59121704,0.00017476
14.63890076,0.00025299
14.68658447,0.00032160
14.73426819,0.00034046
14.78195190,0.00036195
14.82963562,0.00036936
14.87731934,0.00030657
14.92500305,0.00019720
14.97268677,0.00006991
15.02037048,0.00013797
15.06805420,0.00018475
15.11573792,0.00020342
15.16342163,0.00028120
15.21110535,0.00036295
15.25878906,0.00036622
15.30647278,0.00029457
15.35415649,0.00017429
15.40184021,0.00013362
15.44952393,0.00019136
15.49720764,0.00020029
15.54489136,0.00019759
15.59257507,0.00020149
15.64025879,0.00019869
15.68794250,0.00018027
15.73562622,0.00019975
15.78330994,0.00027754
15.83099365,0.00032145
15.87867737,0.00027387
15.92636108,0.00018262
15.97404480,0.00015585
16.02172852,0.00015417
16.06941223,0.00015565
16.11709595,0.00017962
16.16477966,0.00019474
16.21246338,0.00021240
16.26014709,0.00021545
16.30783081,0.00015841
16.35551453,0.00006794
16.40319824,0.00002606
16.45088196,0.00005830
16.49856567,0.00012600
16.54624939,0.00025262
16.59393311,0.00035488
16.64161682,0.00046990
16.68930054,0.00049904
16.73698425,0.00039808
16.78466797,0.00030716
16.83235168,0.00024206
16.88003540,0.00014217
16.92771912,0.00009802
16.97540283,0.00009388
17.02308655,0.00007304
17.07077026,0.00001265
17.11845398,0.00004704
17.16613770,0.00011639
17.21382141,0.00018693
17.26150513,0.00024204
17.30918884,0.00027591
17.35687256,0.00023758
17.40455627,0.00013138
17.45223999,0.00001728
17.49992371,0.00008411
17.54760742,0.00019263
17.59529114,0.00023727
17.64297485,0.00023559
17.69065857,0.00018538
17.73834229,0.00007936
17.78602600,0.00007298
17.83370972,0.00016118
17.88139343,0.00022251
17.92907715,0.00029041
17.97676086,0.00029041
18.02444458,0.00028411
18.07212830,0.00025112
18.11981201,0.00020407
18.16749573,0.00024076
18.21517944,0.00030373
18.26286316,0.00026772
18.31054688,0.00021298
18.35823059,0.00020269
18.40591431,0.00015676
18.45359802,0.00009811
18.50128174,0.00010739
18.54896545,0.00019770
18.59664917,0.00026992
18.64433289,0.00026949
18.69201660,0.00018338
18.73970032,0.00013022
18.78738403,0.00013591
18.83506775,0.00016503
18.88275146,0.00016077
18.93043518,0.00011221
18.97811890,0.00011069
19.02580261,0.00011707
19.07348633,0.00009474
19.12117004,0.00002821
19.16885376,0.00007208
19.21653748,0.00014674
19.26422119,0.00015394
19.31190491,0.00016277
19.35958862,0.00016226
19.40727234,0.00018300
19.45495605,0.00019638
19.50263977,0.00025509
19.55032349,0.00034189
19.59800720,0.00036064
19.64569092,0.00028713
19.69337463,0.00015893
19.74105835,0.00005668
19.78874207,0.00008148
19.83642578,0.00012265
19.88410950,0.00011656
19.93179321,0.00009677
19.97947693,0.00012123
20.02716064,0.00018829
20.07484436,0.00021161
20.12252808,0.00017925
20.17021179,0.00015208
20.21789551,0.00012779
20.26557922,0.00005160
20.31326294,0.00014186
20.36094666,0.00023672
20.40863037,0.00026995
20.45631409,0.00026978
20.50399780,0.00020174
20.55168152,0.00008440
20.59936523,0.00008531
20.64704895,0.00015089
20.69473267,0.00021383
20.74241638,0.00024986
20.79010010,0.00026832
20.83778381,0.00026701
20.88546753,0.00022337
20.93315125,0.00017766
20.98083496,0.00010267
21.02851868,0.00008355
21.07620239,0.00008274
21.12388611,0.00007662
21.17156982,0.00009615
21.21925354,0.00011384
21.26693726,0.00024469
21.31462097,0.00038626
21.36230469,0.00037273
21.40998840,0.00027415
21.45767212,0.00017854
21.50535583,0.00008881
21.55303955,0.00011749
21.60072327,0.00012130
21.64840698,0.00013590
21.69609070,0.00016242
21.74377441,0.00014451
21.79145813,0.00009386
21.83914185,0.00007953
21.88682556,0.00024709
21.93450928,0.00030163
21.98219299,0.00024833
22.02987671,0.00021748
22.07756042,0.00017716
22.12524414,0.00010993
22.17292786,0.00012455
22.22061157,0.00014114
22.26829529,0.00015588
22.31597900,0.00023633
22.36366272,0.00026740
22.41134644,0.00026304
22.45903015,0.00023967
22.50671387,0.00029013
22.55439758,0.00030433
22.60208130,0.00016876
22.64976501,0.00010106
22.69744873,0.00019647
22.74513245,0.00028964
22.79281616,0.00029680
22.84049988,0.00022045
22.88818359,0.00023459
22.93586731,0.00025067
22.98355103,0.00021795
23.03123474,0.00013674
23.07891846,0.00013494
23.12660217,0.00017154
23.17428589,0.00019731
23.22196960,0.00019619
23.26965332,0.00019940
23.31733704,0.00021997
23.36502075,0.00022613
23.41270447,0.00020769
23.46038818,0.00019492
23.50807190,0.00023303
23.55575562,0.00026863
23.60343933,0.00025265
23.65112305,0.00019974
23.69880676,0.00020092
23.74649048,0.00024364
23.79417419,0.00024669
23.84185791,0.00017114
23.88954163,0.00013930
23.93722534,0.00023335
23.98490906,0.00022454
24.03259277,0.00016464
24.08027649,0.00022563
24.12796021,0.00029875
24.17564392,0.00035682
24.22332764,0.00030122
24.27101135,0.00017571
24.31869507,0.00009833
24.36637878,0.00006553
24.41406250,0.00004928
24.46174622,0.00005323
24.50942993,0.00005789
24.55711365,0.00004809
24.60479736,0.00003606
24.65248108,0.00006266
24.70016479,0.00007096
24.74784851,0.00009283
24.79553223,0.00016411
24.84321594,0.00018478
24.89089966,0.00017229
24.93858337,0.00017774
24.98626709,0.00014950
25.03395081,0.00010846
25.08163452,0.00006535
25.12931824,0.00008342
25.17700195,0.00012573
25.22468567,0.00013897
25.27236938,0.00012255
25.32005310,0.00019954
25.36773682,0.00024254
25.41542053,0.00026805
25.46310425,0.00028370
25.51078796,0.00023764
25.55847168,0.00019394
25.60615540,0.00022193
25.65383911,0.00025293
25.70152283,0.00020682
25.74920654,0.00011864
25.79689026,0.00006593
25.84457397,0.00014517
25.89225769,0.00018920
25.93994141,0.00013761
25.98762512,0.00010501
26.03530884,0.00009762
26.08299255,0.00014868
26.13067627,0.00025425
26.17835999,0.00028305
26.22604370,0.00024181
26.27372742,0.00015559
26.32141113,0.00013347
26.36909485,0.00023914
26.41677856,0.00027478
26.46446228,0.00030237
26.51214600,0.00036477
26.55982971,0.00039763
26.60751343,0.00035842
26.65519714,0.00024315
26.70288086,0.00010620
26.75056458,0.00006687
26.79824829,0.00012539
26.84593201,0.00016392
26.89361572,0.00017671
26.94129944,0.00012956
26.98898315,0.00009889
27.03666687,0.00014949
27.08435059,0.00020690
27.13203430,0.00023993
27.17971802,0.00022129
27.22740173,0.00014572
27.27508545,0.00008912
27.32276917,0.00007157
27.37045288,0.00015192
27.41813660,0.00013568
27.46582031,0.00012832
27.51350403,0.00014334
27.56118774,0.00017210
27.60887146,0.00021234
27.65655518,0.00022404
27.70423889,0.00025322
