Частота,Канал A
(kГц),(В)

0.00000000,3.18153000
0.04768372,2.21033400
0.09536743,1.50864600
0.14305115,0.48146150
0.19073486,0.04551744
0.23841858,0.00066146
0.28610229,0.00039607
0.33378601,0.00143247
0.38146973,0.00120958
0.42915344,0.00178881
0.47683716,0.00068731
0.52452087,0.00043950
0.57220459,0.00058123
0.61988831,0.00053457
0.66757202,0.00157959
0.71525574,0.00152896
0.76293945,0.00191117
0.81062317,0.01318527
0.85830688,0.12470010
0.90599060,0.37868910
0.95367432,0.54623650
1.00135803,0.56228640
1.04904175,0.54132840
1.09672546,0.36233330
1.14440918,0.11126180
1.19209290,0.00862178
1.23977661,0.00113236
1.28746033,0.00192304
1.33514404,0.00224462
1.38282776,0.00251803
1.43051147,0.00213055
1.47819519,0.00118920
1.52587891,0.00087615
1.57356262,0.00128089
1.62124634,0.00164530
1.66893005,0.00219706
1.71661377,0.00255131
1.76429749,0.00208105
1.81198120,0.01430329
1.85966492,0.12403960
1.90734863,0.36714230
1.95503235,0.52083410
2.00271606,0.53496090
2.05039978,0.51269170
2.09808350,0.33805930
2.14576721,0.10076570
2.19345093,0.00731476
2.24113464,0.00186548
2.28881836,0.00285679
2.33650208,0.00376320
2.38418579,0.00350353
2.43186951,0.00304002
2.47955322,0.00103704
2.52723694,0.00179452
2.57492065,0.00326222
2.62260437,0.00341036
2.67028809,0.00397958
2.71797180,0.00339868
2.76565552,0.00254485
2.81333923,0.01440112
2.86102295,0.11934680
2.90870667,0.34337620
2.95639038,0.47980760
3.00407410,0.49119290
3.05175781,0.46854030
3.09944153,0.30322400
3.14712524,0.08712716
3.19480896,0.00476082
3.24249268,0.00312646
3.29017639,0.00416146
3.33786011,0.00470812
3.38554382,0.00431575
3.43322754,0.00394259
3.48091125,0.00154747
3.52859497,0.00191088
3.57627869,0.00386779
3.62396240,0.00435522
3.67164612,0.00499889
3.71932983,0.00414922
3.76701355,0.00311542
3.81469727,0.01428397
3.86238098,0.11020580
3.91006470,0.30824290
3.95774841,0.42410320
4.00543213,0.43281760
4.05311584,0.41092640
4.10079956,0.26138790
4.14848328,0.07276107
4.19616699,0.00311097
4.24385071,0.00365231
4.29153442,0.00494664
4.33921814,0.00562445
4.38690186,0.00521098
4.43458557,0.00472742
4.48226929,0.00205805
4.52995300,0.00178558
4.57763672,0.00401423
4.62532043,0.00472198
4.67300415,0.00534393
4.72068787,0.00410111
4.76837158,0.00264071
4.81605530,0.01273460
4.86373901,0.09642343
4.91142273,0.26348200
4.95910645,0.35745260
5.00679016,0.36379330
5.05447388,0.34352960
5.10215759,0.21444590
5.14984131,0.05736845
5.19752502,0.00145631
5.24520874,0.00382516
5.29289246,0.00517754
5.34057617,0.00568471
5.38825989,0.00509552
5.43594360,0.00448761
5.48362732,0.00168222
5.53131104,0.00240009
5.57899475,0.00462561
5.62667847,0.00519754
5.67436218,0.00569232
5.72204590,0.00457419
5.76972961,0.00347609
5.81741333,0.01243597
5.86509705,0.08122516
5.91278076,0.21369760
5.96046448,0.28484940
6.00814819,0.28875600
6.05583191,0.27098540
6.10351563,0.16596190
6.15119934,0.04255022
6.19888306,0.00058262
6.24656677,0.00401583
6.29425049,0.00488930
6.34193420,0.00483567
6.38961792,0.00409022
6.43730164,0.00361207
6.48498535,0.00130364
6.53266907,0.00209290
6.58035278,0.00379117
6.62803650,0.00420779
6.67572021,0.00451985
6.72340393,0.00341487
6.77108765,0.00239092
6.81877136,0.00951246
6.86645508,0.06163932
6.91413879,0.15846650
6.96182251,0.20824040
7.00950623,0.21071060
7.05718994,0.19677000
7.10487366,0.11852400
7.15255737,0.02949996
7.20024109,0.00027473
7.24792480,0.00310815
7.29560852,0.00391168
7.34329224,0.00398198
7.39097595,0.00330573
7.43865967,0.00293740
7.48634338,0.00107708
7.53402710,0.00170118
7.58171082,0.00312272
7.62939453,0.00337494
7.67707825,0.00357810
7.72476196,0.00260353
7.77244568,0.00211035
7.82012939,0.00723133
7.86781311,0.04168487
7.91549683,0.10302970
7.96318054,0.13318730
8.01086426,0.13429280
8.05854797,0.12468380
8.10623169,0.07382529
8.15391541,0.01809932
8.20159912,0.00025866
8.24928284,0.00183741
8.29696655,0.00240766
8.34465027,0.00245258
8.39233398,0.00244422
8.44001770,0.00249775
8.48770142,0.00152616
8.53538513,0.00088185
8.58306885,0.00202230
8.63075256,0.00266485
8.67843628,0.00277664
8.72612000,0.00199225
8.77380371,0.00134017
8.82148743,0.00365858
8.86917114,0.02024766
8.91685486,0.04903957
8.96453857,0.06243385
9.01222229,0.06288788
9.05990601,0.05820874
9.10758972,0.03390109
9.15527344,0.00799456
9.20295715,0.00061855
9.25064087,0.00095469
9.29832458,0.00079695
9.34600830,0.00039801
9.39369202,0.00045095
9.44137573,0.00083919
9.48905945,0.00070820
9.53674316,0.00021965
9.58442688,0.00037147
9.63211060,0.00033052
9.67979431,0.00017237
9.72747803,0.00021538
9.77516174,0.00039710
9.82284546,0.00061270
9.87052917,0.00104226
9.91821289,0.00137534
9.96589661,0.00117909
10.01358032,0.00098509
10.06126404,0.00108544
10.10894775,0.00101834
10.15663147,0.00058272
10.20431519,0.00032718
10.25199890,0.00019887
10.29968262,0.00043966
10.34736633,0.00081126
10.39505005,0.00107500
10.44273376,0.00083014
10.49041748,0.00046333
10.53810120,0.00087192
10.58578491,0.00096359
10.63346863,0.00097385
10.68115234,0.00128548
10.72883606,0.00151065
10.77651978,0.00141699
10.82420349,0.00327150
10.87188721,0.01673978
10.91957092,0.03960051
10.96725464,0.04970441
11.01493835,0.04997551
11.06262207,0.04527659
11.11030579,0.02493181
11.15798950,0.00494742
11.20567322,0.00074555
11.25335693,0.00127195
11.30104065,0.00198962
11.34872437,0.00233378
11.39640808,0.00192150
11.44409180,0.00131041
11.49177551,0.00051476
11.53945923,0.00223739
11.58714294,0.00271436
11.63482666,0.00272799
11.68251038,0.00314298
11.73019409,0.00270636
11.77787781,0.00202907
11.82556152,0.00585204
11.87324524,0.03111627
11.92092896,0.07131522
11.96861267,0.08849489
12.01629639,0.08912627
12.06398010,0.08027375
12.11166382,0.04369881
12.15934753,0.00892694
12.20703125,0.00102104
12.25471497,0.00225907
12.30239868,0.00336295
12.35008240,0.00378851
12.39776611,0.00339545
12.44544983,0.00264066
12.49313354,0.00024212
12.54081726,0.00225605
12.58850098,0.00321166
12.63618469,0.00354472
12.68386841,0.00411589
12.73155212,0.00353697
12.77923584,0.00280690
12.82691956,0.00836554
12.87460327,0.04148383
12.92228699,0.09209742
12.96997070,0.11243930
13.01765442,0.11275500
13.06533813,0.10045970
13.11302185,0.05297091
13.16070557,0.00944991
13.20838928,0.00245945
13.25607300,0.00372664
13.30375671,0.00458893
13.35144043,0.00448292
13.39912415,0.00372794
13.44680786,0.00289149
13.49449158,0.00037120
13.54217529,0.00304474
13.58985901,0.00418915
13.63754272,0.00460122
13.68522644,0.00516713
13.73291016,0.00421813
13.78059387,0.00330399
13.82827759,0.00981155
13.87596130,0.04723639
13.92364502,0.10245200
13.97132874,0.12354040
14.01901245,0.12367580
14.06669617,0.10937950
14.11437988,0.05660368
14.16206360,0.00983641
14.20974731,0.00228776
14.25743103,0.00366949
14.30511475,0.00482125
14.35279846,0.00501204
14.40048218,0.00461503
14.44816589,0.00393678
14.49584961,0.00090985
14.54353333,0.00283395
14.59121704,0.00417200
14.63890076,0.00458996
14.68658447,0.00489455
14.73426819,0.00361073
14.78195190,0.00265884
14.82963562,0.00963203
14.87731934,0.04735425
14.92500305,0.10100460
14.97268677,0.12042680
15.02037048,0.12054470
15.06805420,0.10597000
15.11573792,0.05377493
15.16342163,0.00881807
15.21110535,0.00253243
15.25878906,0.00411803
15.30647278,0.00531646
15.35415649,0.00531026
15.40184021,0.00466552
15.44952393,0.00375939
15.49720764,0.00038377
15.54489136,0.00334167
15.59257507,0.00494910
15.64025879,0.00544819
15.68794250,0.00551453
15.73562622,0.00401021
15.78330994,0.00294165
15.83099365,0.00953614
15.87867737,0.04425428
15.92636108,0.09193613
15.97404480,0.10841090
16.02172852,0.10844970
16.06941223,0.09451726
16.11709595,0.04723988
16.16477966,0.00770812
16.21246338,0.00220942
16.26014709,0.00386307
16.30783081,0.00501933
16.35551453,0.00512572
16.40319824,0.00470037
16.45088196,0.00390401
16.49856567,0.00071222
16.54624939,0.00323073
16.59393311,0.00487916
16.64161682,0.00538432
16.68930054,0.00535168
16.73698425,0.00371547
16.78466797,0.00286157
16.83235168,0.00864996
16.88003540,0.03704813
16.92771912,0.07466639
16.97540283,0.08685618
17.02308655,0.08649175
17.07077026,0.07468471
17.11845398,0.03634981
17.16613770,0.00536062
17.21382141,0.00207179
17.26150513,0.00306491
17.30918884,0.00367320
17.35687256,0.00335247
17.40455627,0.00303989
17.45223999,0.00262523
17.49992371,0.00026834
17.54760742,0.00243524
17.59529114,0.00355816
17.64297485,0.00391616
17.69065857,0.00375107
17.73834229,0.00246484
17.78602600,0.00183193
17.83370972,0.00637164
17.88139343,0.02676192
17.92907715,0.05253420
17.97676086,0.06035152
18.02444458,0.05999513
18.07212830,0.05119903
18.11981201,0.02427664
18.16749573,0.00317157
18.21517944,0.00177340
18.26286316,0.00249228
18.31054688,0.00266728
18.35823059,0.00216480
18.40591431,0.00181668
18.45359802,0.00148235
18.50128174,0.00055657
18.54896545,0.00208195
18.59664917,0.00282942
18.64433289,0.00296659
18.69201660,0.00247128
18.73970032,0.00128158
18.78738403,0.00078639
18.83506775,0.00305692
18.88275146,0.01347203
18.93043518,0.02636344
18.97811890,0.03008603
19.02580261,0.03003517
19.07348633,0.02562812
19.12117004,0.01198346
19.16885376,0.00137567
19.21653748,0.00117805
19.26422119,0.00158390
19.31190491,0.00147658
19.35958862,0.00093188
19.40727234,0.00077174
19.45495605,0.00090517
19.50263977,0.00032203
19.55032349,0.00071447
19.59800720,0.00141189
19.64569092,0.00170259
19.69337463,0.00159317
19.74105835,0.00105911
19.78874207,0.00072577
19.83642578,0.00070255
19.88410950,0.00096309
19.93179321,0.00109580
19.97947693,0.00117246
20.02716064,0.00154523
20.07484436,0.00171642
20.12252808,0.00117305
20.17021179,0.00039191
20.21789551,0.00045227
20.26557922,0.00041525
20.31326294,0.00039140
20.36094666,0.00061325
20.40863037,0.00063414
20.45631409,0.00070186
20.50399780,0.00102902
20.55168152,0.00105865
20.59936523,0.00078200
20.64704895,0.00091055
20.69473267,0.00133863
20.74241638,0.00146234
20.79010010,0.00136612
20.83778381,0.00323834
20.88546753,0.01208140
20.93315125,0.02266880
20.98083496,0.02542256
21.02851868,0.02507181
21.07620239,0.02035365
21.12388611,0.00844353
21.17156982,0.00041295
21.21925354,0.00109512
21.26693726,0.00154886
21.31462097,0.00232439
21.36230469,0.00271770
21.40998840,0.00242582
21.45767212,0.00143442
21.50535583,0.00043357
21.55303955,0.00167881
21.60072327,0.00195633
21.64840698,0.00218273
21.69609070,0.00276162
21.74377441,0.00269501
21.79145813,0.00257876
21.83914185,0.00668435
21.88682556,0.02384278
21.93450928,0.04327242
21.98219299,0.04815260
22.02987671,0.04780056
22.07756042,0.03900013
22.12524414,0.01666353
22.17292786,0.00157258
22.22061157,0.00139604
22.26829529,0.00241787
22.31597900,0.00358699
22.36366272,0.00371557
22.41134644,0.00321756
22.45903015,0.00188845
22.50671387,0.00105113
22.55439758,0.00327374
22.60208130,0.00384154
22.64976501,0.00407501
22.69744873,0.00410686
22.74513245,0.00306321
22.79281616,0.00251026
22.84049988,0.00837158
22.88818359,0.03177787
22.93586731,0.05731336
22.98355103,0.06343965
23.03123474,0.06275134
23.07891846,0.05041809
23.12660217,0.02074584
23.17428589,0.00132219
23.22196960,0.00236906
23.26965332,0.00344545
23.31733704,0.00443894
23.36502075,0.00431798
23.41270447,0.00374179
23.46038818,0.00225364
23.50807190,0.00112500
23.55575562,0.00370942
23.60343933,0.00448647
23.65112305,0.00506544
23.69880676,0.00514580
23.74649048,0.00401656
23.79417419,0.00369984
23.84185791,0.01074099
23.88954163,0.03749049
23.93722534,0.06559507
23.98490906,0.07165954
24.03259277,0.07058200
24.08027649,0.05592268
24.12796021,0.02227694
24.17564392,0.00094473
24.22332764,0.00316824
24.27101135,0.00431076
24.31869507,0.00529425
24.36637878,0.00512333
24.41406250,0.00463031
24.46174622,0.00312932
24.50942993,0.00071253
24.55711365,0.00367898
24.60479736,0.00444592
24.65248108,0.00487041
24.70016479,0.00460003
24.74784851,0.00307019
24.79553223,0.00273652
24.84321594,0.01067989
24.89089966,0.03874458
24.93858337,0.06695496
24.98626709,0.07284771
25.03395081,0.07186501
25.08163452,0.05629573
25.12931824,0.02198777
25.17700195,0.00088027
25.22468567,0.00297537
25.27236938,0.00413960
25.32005310,0.00492504
25.36773682,0.00468942
25.41542053,0.00422404
25.46310425,0.00276831
25.51078796,0.00112001
25.55847168,0.00418753
25.60615540,0.00505280
25.65383911,0.00539921
25.70152283,0.00492497
25.74920654,0.00316747
25.79689026,0.00276645
25.84457397,0.01046408
25.89225769,0.03665936
25.93994141,0.06196732
25.98762512,0.06696314
26.03530884,0.06603762
26.08299255,0.05133359
26.13067627,0.01973723
26.17835999,0.00080168
26.22604370,0.00270360
26.27372742,0.00391901
26.32141113,0.00470951
26.36909485,0.00437190
26.41677856,0.00395490
26.46446228,0.00254355
26.51214600,0.00112891
26.55982971,0.00417476
26.60751343,0.00504976
26.65519714,0.00532621
26.70288086,0.00469691
26.75056458,0.00306763
26.79824829,0.00280840
26.84593201,0.00948624
26.89361572,0.03117012
26.94129944,0.05125798
26.98898315,0.05470317
27.03666687,0.05381411
27.08435059,0.04123950
27.13203430,0.01524436
27.17971802,0.00039039
27.22740173,0.00260657
27.27508545,0.00354011
27.32276917,0.00383298
27.37045288,0.00335792
27.41813660,0.00315197
27.46582031,0.00224913
27.51350403,0.00044515
27.56118774,0.00254775
27.60887146,0.00318128
27.65655518,0.00350737
27.70423889,0.00316903
