Частота,Канал A
(kГц),(В)

0.00000000,0.00519741
0.04768372,0.00364419
0.09536743,0.00264132
0.14305115,0.00119022
0.19073486,0.00060742
0.23841858,0.00050821
0.28610229,0.00058931
0.33378601,0.00069268
0.38146973,0.00098813
0.42915344,0.00140204
0.47683716,0.00141025
0.52452087,0.00125226
0.57220459,0.00095163
0.61988831,0.00033772
0.66757202,0.00031228
0.71525574,0.00045777
0.76293945,0.00057941
0.81062317,0.00062236
0.85830688,0.00090936
0.90599060,0.00204353
0.95367432,0.00286510
1.00135803,0.00297026
1.04904175,0.00290548
1.09672546,0.00207061
1.14440918,0.00089603
1.19209290,0.00045603
1.23977661,0.00021771
1.28746033,0.00016243
1.33514404,0.00058963
1.38282776,0.00204501
1.43051147,0.00381311
1.47819519,0.00436314
1.52587891,0.00430075
1.57356262,0.00355377
1.62124634,0.00166628
1.66893005,0.00044154
1.71661377,0.00034859
1.76429749,0.00035449
1.81198120,0.00046883
1.85966492,0.00157946
1.90734863,0.00405055
1.95503235,0.00563386
2.00271606,0.00576065
2.05039978,0.00543544
2.09808350,0.00358670
2.14576721,0.00123428
2.19345093,0.00070808
2.24113464,0.00071515
2.28881836,0.00058683
2.33650208,0.00070815
2.38418579,0.00307743
2.43186951,0.00586408
2.47955322,0.00665094
2.52723694,0.00666186
2.57492065,0.00558566
2.62260437,0.00269398
2.67028809,0.00069635
2.71797180,0.00028882
2.76565552,0.00025341
2.81333923,0.00040582
2.86102295,0.00197837
2.90870667,0.00541596
2.95639038,0.00748579
3.00407410,0.00767501
3.05175781,0.00741276
3.09944153,0.00499450
3.14712524,0.00179415
3.19480896,0.00070673
3.24249268,0.00061125
3.29017639,0.00058144
3.33786011,0.00088641
3.38554382,0.00384114
3.43322754,0.00731233
3.48091125,0.00837087
3.52859497,0.00842875
3.57627869,0.00684685
3.62396240,0.00283657
3.67164612,0.00027392
3.71932983,0.00056633
3.76701355,0.00031605
3.81469727,0.00038719
3.86238098,0.00267467
3.91006470,0.00688263
3.95774841,0.00928535
4.00543213,0.00937342
4.05311584,0.00876063
4.10079956,0.00560173
4.14848328,0.00162846
4.19616699,0.00008866
4.24385071,0.00026760
4.29153442,0.00013655
4.33921814,0.00093487
4.38690186,0.00448969
4.43458557,0.00832289
4.48226929,0.00930605
4.52995300,0.00919929
4.57763672,0.00744229
4.62532043,0.00322475
4.67300415,0.00041618
4.72068787,0.00015656
4.76837158,0.00011324
4.81605530,0.00030301
4.86373901,0.00250299
4.91142273,0.00667937
4.95910645,0.00896651
5.00679016,0.00909552
5.05447388,0.00853987
5.10215759,0.00539081
5.14984131,0.00171848
5.19752502,0.00053909
5.24520874,0.00041682
5.29289246,0.00047099
5.34057617,0.00138701
5.38825989,0.00471184
5.43594360,0.00825757
5.48362732,0.00911604
5.53131104,0.00918643
5.57899475,0.00768579
5.62667847,0.00374490
5.67436218,0.00124802
5.72204590,0.00078538
5.76972961,0.00057970
5.81741333,0.00068140
5.86509705,0.00272662
5.91278076,0.00673243
5.96046448,0.00889191
6.00814819,0.00909353
6.05583191,0.00856948
6.10351563,0.00531500
6.15119934,0.00157040
6.19888306,0.00077704
6.24656677,0.00094158
6.29425049,0.00084272
6.34193420,0.00109394
6.38961792,0.00409479
6.43730164,0.00741647
6.48498535,0.00824002
6.53266907,0.00826259
6.58035278,0.00673811
6.62803650,0.00301821
6.67572021,0.00064272
6.72340393,0.00028021
6.77108765,0.00029389
6.81877136,0.00052886
6.86645508,0.00232567
6.91413879,0.00586485
6.96182251,0.00777311
7.00950623,0.00792172
7.05718994,0.00744827
7.10487366,0.00462468
7.15255737,0.00132568
7.20024109,0.00013785
7.24792480,0.00006252
7.29560852,0.00002179
7.34329224,0.00082147
7.39097595,0.00344863
7.43865967,0.00599523
7.48634338,0.00654445
7.53402710,0.00649814
7.58171082,0.00517363
7.62939453,0.00224716
7.67707825,0.00055026
7.72476196,0.00029681
7.77244568,0.00016093
7.82012939,0.00021994
7.86781311,0.00153814
7.91549683,0.00405534
7.96318054,0.00538422
8.01086426,0.00559558
8.05854797,0.00528179
8.10623169,0.00320991
8.15391541,0.00092497
8.20159912,0.00018063
8.24928284,0.00027420
8.29696655,0.00042088
8.34465027,0.00058885
8.39233398,0.00198636
8.44001770,0.00351800
8.48770142,0.00390233
8.53538513,0.00400828
8.58306885,0.00317750
8.63075256,0.00136783
8.67843628,0.00048506
8.72612000,0.00045455
8.77380371,0.00051559
8.82148743,0.00073636
8.86917114,0.00154382
8.91685486,0.00280368
8.96453857,0.00333877
9.01222229,0.00322600
9.05990601,0.00285749
9.10758972,0.00180205
9.15527344,0.00086780
9.20295715,0.00057378
9.25064087,0.00047908
9.29832458,0.00043637
9.34600830,0.00052386
9.39369202,0.00086511
9.44137573,0.00132896
9.48905945,0.00154132
9.53674316,0.00158309
9.58442688,0.00119904
9.63211060,0.00045288
9.67979431,0.00007653
9.72747803,0.00001262
9.77516174,0.00007108
9.82284546,0.00008532
9.87052917,0.00008250
9.91821289,0.00005333
9.96589661,0.00010318
10.01358032,0.00016758
10.06126404,0.00027495
10.10894775,0.00037656
10.15663147,0.00041793
10.20431519,0.00037435
10.25199890,0.00018477
10.29968262,0.00011510
10.34736633,0.00043691
10.39505005,0.00105636
10.44273376,0.00154027
10.49041748,0.00155583
10.53810120,0.00150304
10.58578491,0.00119506
10.63346863,0.00061457
10.68115234,0.00034469
10.72883606,0.00044847
10.77651978,0.00059026
10.82420349,0.00054250
10.87188721,0.00110304
10.91957092,0.00247974
10.96725464,0.00308535
11.01493835,0.00306679
11.06262207,0.00274344
11.11030579,0.00156742
11.15798950,0.00047676
11.20567322,0.00031818
11.25335693,0.00037097
11.30104065,0.00036310
11.34872437,0.00047950
11.39640808,0.00241563
11.44409180,0.00405821
11.49177551,0.00416019
11.53945923,0.00393069
11.58714294,0.00281594
11.63482666,0.00083639
11.68251038,0.00029253
11.73019409,0.00015708
11.77787781,0.00017223
11.82556152,0.00066652
11.87324524,0.00230416
11.92092896,0.00486222
11.96861267,0.00584887
12.01629639,0.00569815
12.06398010,0.00499650
12.11166382,0.00266022
12.15934753,0.00047287
12.20703125,0.00039357
12.25471497,0.00039543
12.30239868,0.00026232
12.35008240,0.00085964
12.39776611,0.00373520
12.44544983,0.00616296
12.49313354,0.00656051
12.54081726,0.00660699
12.58850098,0.00508644
12.63618469,0.00207297
12.68386841,0.00056772
12.73155212,0.00033066
12.77923584,0.00019762
12.82691956,0.00042715
12.87460327,0.00269845
12.92228699,0.00616063
12.96997070,0.00751326
13.01765442,0.00762389
13.06533813,0.00700134
13.11302185,0.00394660
13.16070557,0.00109289
13.20838928,0.00038984
13.25607300,0.00020650
13.30375671,0.00019575
13.35144043,0.00152184
13.39912415,0.00529725
13.44680786,0.00844136
13.49449158,0.00900317
13.54217529,0.00885403
13.58985901,0.00655081
13.63754272,0.00249373
13.68522644,0.00043921
13.73291016,0.00031297
13.78059387,0.00044307
13.82827759,0.00070321
13.87596130,0.00334889
13.92364502,0.00767000
13.97132874,0.00946609
14.01901245,0.00974236
14.06669617,0.00904406
14.11437988,0.00530362
14.16206360,0.00178579
14.20974731,0.00077650
14.25743103,0.00053361
14.30511475,0.00047344
14.35279846,0.00173591
14.40048218,0.00579474
14.44816589,0.00903865
14.49584961,0.00960980
14.54353333,0.00961924
14.59121704,0.00719641
14.63890076,0.00286722
14.68658447,0.00074791
14.73426819,0.00039179
14.78195190,0.00027982
14.82963562,0.00042747
14.87731934,0.00350959
14.92500305,0.00799702
14.97268677,0.00971717
15.02037048,0.00998006
15.06805420,0.00895063
15.11573792,0.00473218
15.16342163,0.00117549
15.21110535,0.00029755
15.25878906,0.00020664
15.30647278,0.00039767
15.35415649,0.00199886
15.40184021,0.00624693
15.44952393,0.00945069
15.49720764,0.01007982
15.54489136,0.01018029
15.59257507,0.00756960
15.64025879,0.00304197
15.68794250,0.00081233
15.73562622,0.00022448
15.78330994,0.00019325
15.83099365,0.00038787
15.87867737,0.00352642
15.92636108,0.00788819
15.97404480,0.00941896
16.02172852,0.00954484
16.06941223,0.00849985
16.11709595,0.00438819
16.16477966,0.00095395
16.21246338,0.00021574
16.26014709,0.00026371
16.30783081,0.00038303
16.35551453,0.00199984
16.40319824,0.00599924
16.45088196,0.00876724
16.49856567,0.00900656
16.54624939,0.00864705
16.59393311,0.00592952
16.64161682,0.00187068
16.68930054,0.00043785
16.73698425,0.00056822
16.78466797,0.00055095
16.83235168,0.00041530
16.88003540,0.00310674
16.92771912,0.00695956
16.97540283,0.00841818
17.02308655,0.00849238
17.07077026,0.00738108
17.11845398,0.00372233
17.16613770,0.00074336
17.21382141,0.00026812
17.26150513,0.00030933
17.30918884,0.00037875
17.35687256,0.00166451
17.40455627,0.00483809
17.45223999,0.00700582
17.49992371,0.00717281
17.54760742,0.00689322
17.59529114,0.00479881
17.64297485,0.00166598
17.69065857,0.00049609
17.73834229,0.00057073
17.78602600,0.00065638
17.83370972,0.00064384
17.88139343,0.00222471
17.92907715,0.00481899
17.97676086,0.00578075
18.02444458,0.00599514
18.07212830,0.00533886
18.11981201,0.00278539
18.16749573,0.00080293
18.21517944,0.00039519
18.26286316,0.00032584
18.31054688,0.00037645
18.35823059,0.00121949
18.40591431,0.00342659
18.45359802,0.00489040
18.50128174,0.00505699
18.54896545,0.00486438
18.59664917,0.00328052
18.64433289,0.00108496
18.69201660,0.00042318
18.73970032,0.00053911
18.78738403,0.00067368
18.83506775,0.00075033
18.88275146,0.00171789
18.93043518,0.00316155
18.97811890,0.00366794
19.02580261,0.00370490
19.07348633,0.00313558
19.12117004,0.00150034
19.16885376,0.00028158
19.21653748,0.00013976
19.26422119,0.00026897
19.31190491,0.00027937
19.35958862,0.00025127
19.40727234,0.00092043
19.45495605,0.00136845
19.50263977,0.00143193
19.55032349,0.00138630
19.59800720,0.00087788
19.64569092,0.00018041
19.69337463,0.00019578
19.74105835,0.00017938
19.78874207,0.00017106
19.83642578,0.00021823
19.88410950,0.00029008
19.93179321,0.00035988
19.97947693,0.00043405
20.02716064,0.00048199
20.07484436,0.00039018
20.12252808,0.00018914
20.17021179,0.00009721
20.21789551,0.00027964
20.26557922,0.00031735
20.31326294,0.00019812
20.36094666,0.00050695
20.40863037,0.00117855
20.45631409,0.00149123
20.50399780,0.00144892
20.55168152,0.00140228
20.59936523,0.00090192
20.64704895,0.00047089
20.69473267,0.00046026
20.74241638,0.00045756
20.79010010,0.00033227
20.83778381,0.00029728
20.88546753,0.00145449
20.93315125,0.00282906
20.98083496,0.00322112
21.02851868,0.00325869
21.07620239,0.00275301
21.12388611,0.00121215
21.17156982,0.00038279
21.21925354,0.00034864
21.26693726,0.00029802
21.31462097,0.00046114
21.36230469,0.00151654
21.40998840,0.00369557
21.45767212,0.00494708
21.50535583,0.00490342
21.55303955,0.00465196
21.60072327,0.00312360
21.64840698,0.00103761
21.69609070,0.00026388
21.74377441,0.00025542
21.79145813,0.00032388
21.83914185,0.00074666
21.88682556,0.00305903
21.93450928,0.00575349
21.98219299,0.00645719
22.02987671,0.00655090
22.07756042,0.00564590
22.12524414,0.00285571
22.17292786,0.00085804
22.22061157,0.00035816
22.26829529,0.00015058
22.31597900,0.00021780
22.36366272,0.00199264
22.41134644,0.00580020
22.45903015,0.00804559
22.50671387,0.00829330
22.55439758,0.00785551
22.60208130,0.00491298
22.64976501,0.00132054
22.69744873,0.00015150
22.74513245,0.00006679
22.79281616,0.00021824
22.84049988,0.00126578
22.88818359,0.00484210
22.93586731,0.00860107
22.98355103,0.00944760
23.03123474,0.00930003
23.07891846,0.00749904
23.12660217,0.00305925
23.17428589,0.00010654
23.22196960,0.00054460
23.26965332,0.00047286
23.31733704,0.00039757
23.36502075,0.00294585
23.41270447,0.00801358
23.46038818,0.01067332
23.50807190,0.01084993
23.55575562,0.01021973
23.60343933,0.00626300
23.65112305,0.00154645
23.69880676,0.00022824
23.74649048,0.00046432
23.79417419,0.00025979
23.84185791,0.00126224
23.88954163,0.00585214
23.93722534,0.01048203
23.98490906,0.01153887
24.03259277,0.01148964
24.08027649,0.00931582
24.12796021,0.00414586
24.17564392,0.00088382
24.22332764,0.00025639
24.27101135,0.00031786
24.31869507,0.00082064
24.36637878,0.00364654
24.41406250,0.00902144
24.46174622,0.01183117
24.50942993,0.01183680
24.55711365,0.01095849
24.60479736,0.00664848
24.65248108,0.00160450
24.70016479,0.00034595
24.74784851,0.00063535
24.79553223,0.00061459
24.84321594,0.00135139
24.89089966,0.00615547
24.93858337,0.01103987
24.98626709,0.01226396
25.03395081,0.01230203
25.08163452,0.00984064
25.12931824,0.00425212
25.17700195,0.00082921
25.22468567,0.00024691
25.27236938,0.00032569
25.32005310,0.00074426
25.36773682,0.00372430
25.41542053,0.00928066
25.46310425,0.01207687
25.51078796,0.01223915
25.55847168,0.01136625
25.60615540,0.00683207
25.65383911,0.00181368
25.70152283,0.00012369
25.74920654,0.00025485
25.79689026,0.00027074
25.84457397,0.00155516
25.89225769,0.00628901
25.93994141,0.01092333
25.98762512,0.01178008
26.03530884,0.01153335
26.08299255,0.00899897
26.13067627,0.00361620
26.17835999,0.00057243
26.22604370,0.00021055
26.27372742,0.00031564
26.32141113,0.00080946
26.36909485,0.00372415
26.41677856,0.00877236
26.46446228,0.01114153
26.51214600,0.01129907
26.55982971,0.01048762
26.60751343,0.00617944
26.65519714,0.00154194
26.70288086,0.00013552
26.75056458,0.00029688
26.79824829,0.00024534
26.84593201,0.00133554
26.89361572,0.00566297
26.94129944,0.00953187
26.98898315,0.01025275
27.03666687,0.01014354
27.08435059,0.00780954
27.13203430,0.00301522
27.17971802,0.00052449
27.22740173,0.00054584
27.27508545,0.00063870
27.32276917,0.00030527
27.37045288,0.00237303
27.41813660,0.00675568
27.46582031,0.00886783
27.51350403,0.00913436
27.56118774,0.00852225
27.60887146,0.00495968
27.65655518,0.00117178
27.70423889,0.00017483
