Частота,Канал A
(MГц),(В)

0.00000000,3.64466400
0.00152588,2.53076900
0.00305176,1.72698200
0.00457764,0.55158980
0.00610352,0.05214184
0.00762939,0.00035294
0.00915527,0.00032151
0.01068115,0.00031701
0.01220703,0.00026854
0.01373291,0.00027898
0.01525879,0.00019740
0.01678467,0.00032414
0.01831055,0.00014788
0.01983643,0.00042489
0.02136230,0.00004291
0.02288818,0.00042294
0.02441406,0.00010228
0.02593994,0.00032602
0.02746582,0.00008174
0.02899170,0.00027584
0.03051758,0.00006659
0.03204346,0.00028410
0.03356934,0.00009535
0.03509521,0.00028257
0.03662109,0.00025492
0.03814697,0.00027796
0.03967285,0.00021862
0.04119873,0.00016584
0.04272461,0.00016035
0.04425049,0.00015461
0.04577637,0.00023527
0.04730225,0.00012934
0.04882813,0.00023289
0.05035400,0.00013802
0.05187988,0.00009835
0.05340576,0.00015275
0.05493164,0.00006639
0.05645752,0.00007784
0.05798340,0.00014447
0.05950928,0.00001009
0.06103516,0.00022694
0.06256104,0.00005525
0.06408691,0.00016279
0.06561279,0.00015018
0.06713867,0.00017942
0.06866455,0.00019889
0.07019043,0.00023587
0.07171631,0.00026174
0.07324219,0.00024686
0.07476807,0.00018515
0.07629395,0.00009420
0.07781982,0.00028364
0.07934570,0.00034069
0.08087158,0.00038214
0.08239746,0.00029416
0.08392334,0.00030568
0.08544922,0.00021777
0.08697510,0.00014319
0.08850098,0.00012610
0.09002686,0.00010707
0.09155273,0.00018852
0.09307861,0.00025496
0.09460449,0.00024670
0.09613037,0.00022344
0.09765625,0.00018990
0.09918213,0.00004359
0.10070801,0.00010119
0.10223389,0.00019327
0.10375977,0.00034135
0.10528564,0.00033673
0.10681152,0.00024552
0.10833740,0.00015633
0.10986328,0.00007043
0.11138916,0.00010982
0.11291504,0.00002410
0.11444092,0.00009810
0.11596680,0.00022109
0.11749268,0.00027090
0.11901855,0.00026546
0.12054443,0.00016660
0.12207031,0.00016296
0.12359619,0.00027154
0.12512207,0.00042523
0.12664795,0.00027371
0.12817383,0.00015965
0.12969971,0.00013786
0.13122559,0.00022129
0.13275146,0.00034522
0.13427734,0.00021573
0.13580322,0.00022276
0.13732910,0.00012448
0.13885498,0.00011131
0.14038086,0.00006802
0.14190674,0.00002291
0.14343262,0.00015793
0.14495850,0.00015897
0.14648438,0.00016428
0.14801025,0.00019236
0.14953613,0.00016867
0.15106201,0.00018611
0.15258789,0.00016252
0.15411377,0.00018067
0.15563965,0.00009019
0.15716553,0.00007952
0.15869141,0.00005291
0.16021729,0.00115187
0.16174316,0.01057330
