
# Curve 0 of 1, 10000 points
# Curve title: "Inputfile using 5:4"
# x y type
 0.866711  0.328946  i
 0.86674  0.329024  i
 0.86677  0.329101  i
 0.866799  0.329178  i
 0.866829  0.329255  i
 0.866858  0.329332  i
 0.866887  0.32941  i
 0.866917  0.329487  i
 0.866946  0.329564  i
 0.866976  0.329641  i
 0.867005  0.329718  i
 0.867035  0.329796  i
 0.867064  0.329873  i
 0.867094  0.32995  i
 0.867123  0.330027  i
 0.867153  0.330105  i
 0.867182  0.330182  i
 0.867212  0.330259  i
 0.867241  0.330336  i
 0.86727  0.330414  i
 0.8673  0.330491  i
 0.867329  0.330568  i
 0.867359  0.330645  i
 0.867388  0.330723  i
 0.867418  0.3308  i
 0.867447  0.330877  i
 0.867477  0.330954  i
 0.867506  0.331032  i
 0.867536  0.331109  i
 0.867565  0.331186  i
 0.867595  0.331263  i
 0.867624  0.331341  i
 0.867653  0.331418  i
 0.867683  0.331495  i
 0.867712  0.331573  i
 0.867742  0.33165  i
 0.867771  0.331727  i
 0.867801  0.331804  i
 0.86783  0.331882  i
 0.86786  0.331959  i
 0.867889  0.332036  i
 0.867919  0.332114  i
 0.867948  0.332191  i
 0.867978  0.332268  i
 0.868007  0.332346  i
 0.868036  0.332423  i
 0.868066  0.3325  i
 0.868095  0.332578  i
 0.868125  0.332655  i
 0.868154  0.332732  i
 0.868184  0.33281  i
 0.868213  0.332887  i
 0.868243  0.332964  i
 0.868272  0.333042  i
 0.868302  0.333119  i
 0.868331  0.333196  i
 0.86836  0.333274  i
 0.86839  0.333351  i
 0.868419  0.333428  i
 0.868449  0.333506  i
 0.868478  0.333583  i
 0.868508  0.33366  i
 0.868537  0.333738  i
 0.868567  0.333815  i
 0.868596  0.333893  i
 0.868626  0.33397  i
 0.868655  0.334047  i
 0.868685  0.334125  i
 0.868714  0.334202  i
 0.868743  0.33428  i
 0.868773  0.334357  i
 0.868802  0.334434  i
 0.868832  0.334512  i
 0.868861  0.334589  i
 0.868891  0.334667  i
 0.86892  0.334744  i
 0.86895  0.334821  i
 0.868979  0.334899  i
 0.869009  0.334976  i
 0.869038  0.335054  i
 0.869068  0.335131  i
 0.869097  0.335209  i
 0.869126  0.335286  i
 0.869156  0.335363  i
 0.869185  0.335441  i
 0.869215  0.335518  i
 0.869244  0.335596  i
 0.869274  0.335673  i
 0.869303  0.335751  i
 0.869333  0.335828  i
 0.869362  0.335906  i
 0.869392  0.335983  i
 0.869421  0.336061  i
 0.869451  0.336138  i
 0.86948  0.336216  i
 0.869509  0.336293  i
 0.869539  0.336371  i
 0.869568  0.336448  i
 0.869598  0.336526  i
 0.869627  0.336603  i
 0.869657  0.336681  i
 0.869686  0.336758  i
 0.869716  0.336836  i
 0.869745  0.336913  i
 0.869775  0.336991  i
 0.869804  0.337068  i
 0.869833  0.337146  i
 0.869863  0.337223  i
 0.869892  0.337301  i
 0.869922  0.337378  i
 0.869951  0.337456  i
 0.869981  0.337534  i
 0.87001  0.337611  i
 0.87004  0.337689  i
 0.870069  0.337766  i
 0.870099  0.337844  i
 0.870128  0.337921  i
 0.870158  0.337999  i
 0.870187  0.338077  i
 0.870216  0.338154  i
 0.870246  0.338232  i
 0.870275  0.338309  i
 0.870305  0.338387  i
 0.870334  0.338465  i
 0.870364  0.338542  i
 0.870393  0.33862  i
 0.870423  0.338697  i
 0.870452  0.338775  i
 0.870482  0.338853  i
 0.870511  0.33893  i
 0.870541  0.339008  i
 0.87057  0.339086  i
 0.870599  0.339163  i
 0.870629  0.339241  i
 0.870658  0.339318  i
 0.870688  0.339396  i
 0.870717  0.339474  i
 0.870747  0.339551  i
 0.870776  0.339629  i
 0.870806  0.339707  i
 0.870835  0.339784  i
 0.870865  0.339862  i
 0.870894  0.33994  i
 0.870924  0.340018  i
 0.870953  0.340095  i
 0.870982  0.340173  i
 0.871012  0.340251  i
 0.871041  0.340328  i
 0.871071  0.340406  i
 0.8711  0.340484  i
 0.87113  0.340561  i
 0.871159  0.340639  i
 0.871189  0.340717  i
 0.871218  0.340795  i
 0.871248  0.340872  i
 0.871277  0.34095  i
 0.871307  0.341028  i
 0.871336  0.341106  i
 0.871365  0.341183  i
 0.871395  0.341261  i
 0.871424  0.341339  i
 0.871454  0.341417  i
 0.871483  0.341494  i
 0.871513  0.341572  i
 0.871542  0.34165  i
 0.871572  0.341728  i
 0.871601  0.341806  i
 0.871631  0.341883  i
 0.87166  0.341961  i
 0.871689  0.342039  i
 0.871719  0.342117  i
 0.871748  0.342195  i
 0.871778  0.342272  i
 0.871807  0.34235  i
 0.871837  0.342428  i
 0.871866  0.342506  i
 0.871896  0.342584  i
 0.871925  0.342662  i
 0.871955  0.34274  i
 0.871984  0.342817  i
 0.872014  0.342895  i
 0.872043  0.342973  i
 0.872072  0.343051  i
 0.872102  0.343129  i
 0.872131  0.343207  i
 0.872161  0.343285  i
 0.87219  0.343363  i
 0.87222  0.34344  i
 0.872249  0.343518  i
 0.872279  0.343596  i
 0.872308  0.343674  i
 0.872338  0.343752  i
 0.872367  0.34383  i
 0.872397  0.343908  i
 0.872426  0.343986  i
 0.872455  0.344064  i
 0.872485  0.344142  i
 0.872514  0.34422  i
 0.872544  0.344298  i
 0.872573  0.344376  i
 0.872603  0.344453  i
 0.872632  0.344531  i
 0.872662  0.344609  i
 0.872691  0.344687  i
 0.872721  0.344765  i
 0.87275  0.344843  i
 0.87278  0.344921  i
 0.872809  0.344999  i
 0.872838  0.345077  i
 0.872868  0.345155  i
 0.872897  0.345233  i
 0.872927  0.345311  i
 0.872956  0.345389  i
 0.872986  0.345467  i
 0.873015  0.345545  i
 0.873045  0.345624  i
 0.873074  0.345702  i
 0.873104  0.34578  i
 0.873133  0.345858  i
 0.873163  0.345936  i
 0.873192  0.346014  i
 0.873221  0.346092  i
 0.873251  0.34617  i
 0.87328  0.346248  i
 0.87331  0.346326  i
 0.873339  0.346404  i
 0.873369  0.346482  i
 0.873398  0.34656  i
 0.873428  0.346638  i
 0.873457  0.346717  i
 0.873487  0.346795  i
 0.873516  0.346873  i
 0.873545  0.346951  i
 0.873575  0.347029  i
 0.873604  0.347107  i
 0.873634  0.347185  i
 0.873663  0.347264  i
 0.873693  0.347342  i
 0.873722  0.34742  i
 0.873752  0.347498  i
 0.873781  0.347576  i
 0.873811  0.347654  i
 0.87384  0.347733  i
 0.87387  0.347811  i
 0.873899  0.347889  i
 0.873928  0.347967  i
 0.873958  0.348045  i
 0.873987  0.348124  i
 0.874017  0.348202  i
 0.874046  0.34828  i
 0.874076  0.348358  i
 0.874105  0.348436  i
 0.874135  0.348515  i
 0.874164  0.348593  i
 0.874194  0.348671  i
 0.874223  0.348749  i
 0.874253  0.348828  i
 0.874282  0.348906  i
 0.874311  0.348984  i
 0.874341  0.349063  i
 0.87437  0.349141  i
 0.8744  0.349219  i
 0.874429  0.349297  i
 0.874459  0.349376  i
 0.874488  0.349454  i
