Частота,Канал A
(kГц),(В)

0.00000000,3.57701700
0.04768372,2.48487000
0.09536743,1.69511100
0.14305115,0.53937420
0.19073486,0.04936034
0.23841858,0.00133818
0.28610229,0.00285387
0.33378601,0.00394671
0.38146973,0.00452103
0.42915344,0.00443526
0.47683716,0.00280999
0.52452087,0.00266325
0.57220459,0.00499834
0.61988831,0.00502755
0.66757202,0.00494368
0.71525574,0.00367454
0.76293945,0.00297715
0.81062317,0.00797054
0.85830688,0.06473245
0.90599060,0.19305560
0.95367432,0.27793910
1.00135803,0.28594730
1.04904175,0.27561310
1.09672546,0.18506040
1.14440918,0.05816685
1.19209290,0.00586455
1.23977661,0.00116645
1.28746033,0.00201668
1.33514404,0.00336920
1.38282776,0.00392597
1.43051147,0.00425519
1.47819519,0.00281139
1.52587891,0.00354190
1.57356262,0.00497225
1.62124634,0.00510581
1.66893005,0.00450638
1.71661377,0.00355940
1.76429749,0.00259401
1.81198120,0.00892152
1.85966492,0.06650461
1.90734863,0.19423800
1.95503235,0.27473810
2.00271606,0.28230850
2.05039978,0.27081030
2.09808350,0.17938660
2.14576721,0.05468485
2.19345093,0.00569433
2.24113464,0.00128230
2.28881836,0.00224068
2.33650208,0.00325981
2.38418579,0.00355271
2.43186951,0.00351886
2.47955322,0.00186961
2.52723694,0.00304577
2.57492065,0.00474626
2.62260437,0.00475177
2.67028809,0.00467525
2.71797180,0.00370161
2.76565552,0.00286197
2.81333923,0.00923370
2.86102295,0.06805386
2.90870667,0.19344170
2.95639038,0.27000830
3.00407410,0.27666560
3.05175781,0.26418090
3.09944153,0.17171150
3.14712524,0.05049526
3.19480896,0.00418930
3.24249268,0.00102129
3.29017639,0.00214948
3.33786011,0.00284045
3.38554382,0.00290041
3.43322754,0.00278632
3.48091125,0.00164682
3.52859497,0.00332636
3.57627869,0.00468945
3.62396240,0.00452822
3.67164612,0.00440368
3.71932983,0.00362505
3.76701355,0.00319265
3.81469727,0.01014525
3.86238098,0.06933499
3.91006470,0.19117890
3.95774841,0.26272360
4.00543213,0.26836320
4.05311584,0.25518810
4.10079956,0.16301080
4.14848328,0.04655750
4.19616699,0.00366190
4.24385071,0.00020915
4.29153442,0.00119513
4.33921814,0.00221874
4.38690186,0.00258797
4.43458557,0.00241128
4.48226929,0.00125501
4.52995300,0.00317452
4.57763672,0.00441004
4.62532043,0.00444031
4.67300415,0.00425837
4.72068787,0.00365305
4.76837158,0.00310052
4.81605530,0.01007430
4.86373901,0.06883185
4.91142273,0.18657300
4.95910645,0.25299040
5.00679016,0.25797620
5.05447388,0.24416220
5.10215759,0.15328880
5.14984131,0.04216957
5.19752502,0.00264663
5.24520874,0.00058268
5.29289246,0.00099281
5.34057617,0.00149993
5.38825989,0.00150618
5.43594360,0.00139055
5.48362732,0.00149414
5.53131104,0.00350425
5.57899475,0.00455877
5.62667847,0.00438811
5.67436218,0.00425324
5.72204590,0.00366903
5.76972961,0.00347290
5.81741333,0.01089801
5.86509705,0.06914061
5.91278076,0.18147190
5.96046448,0.24227720
6.00814819,0.24621670
6.05583191,0.23159960
6.10351563,0.14269610
6.15119934,0.03806634
6.19888306,0.00223855
6.24656677,0.00052912
6.29425049,0.00040414
6.34193420,0.00067079
6.38961792,0.00092610
6.43730164,0.00107390
6.48498535,0.00124497
6.53266907,0.00280416
6.58035278,0.00370842
6.62803650,0.00377443
6.67572021,0.00394838
6.72340393,0.00348950
6.77108765,0.00319504
6.81877136,0.01063486
6.86645508,0.06724174
6.91413879,0.17312860
6.96182251,0.22835540
7.00950623,0.23186690
7.05718994,0.21702330
7.10487366,0.13113540
7.15255737,0.03358045
7.20024109,0.00168520
7.24792480,0.00128139
7.29560852,0.00071853
7.34329224,0.00016413
7.39097595,0.00028431
7.43865967,0.00044197
7.48634338,0.00132505
7.53402710,0.00268689
7.58171082,0.00330758
7.62939453,0.00345055
7.67707825,0.00361079
7.72476196,0.00345772
7.77244568,0.00338408
7.82012939,0.01095853
7.86781311,0.06582875
7.91549683,0.16478410
7.96318054,0.21409130
8.01086426,0.21659040
8.05854797,0.20120150
8.10623169,0.11902530
8.15391541,0.02906266
8.20159912,0.00197303
8.24928284,0.00201210
8.29696655,0.00138198
8.34465027,0.00082192
8.39233398,0.00064760
8.44001770,0.00042827
8.48770142,0.00100467
8.53538513,0.00186780
8.58306885,0.00225184
8.63075256,0.00223429
8.67843628,0.00243361
8.72612000,0.00236494
8.77380371,0.00258764
8.82148743,0.01058002
8.86917114,0.06289900
8.91685486,0.15402190
8.96453857,0.19756670
9.01222229,0.19965530
9.05990601,0.18439130
9.10758972,0.10696460
9.15527344,0.02504208
9.20295715,0.00155267
9.25064087,0.00231307
9.29832458,0.00207087
9.34600830,0.00181225
9.39369202,0.00166411
9.44137573,0.00154926
9.48905945,0.00161340
9.53674316,0.00193007
9.58442688,0.00216797
9.63211060,0.00219211
9.67979431,0.00249930
9.72747803,0.00258969
9.77516174,0.00290420
9.82284546,0.01059509
9.87052917,0.05971076
9.91821289,0.14253230
9.96589661,0.18054100
10.01358032,0.18223020
10.06126404,0.16706650
10.10894775,0.09496656
10.15663147,0.02123642
10.20431519,0.00175298
10.25199890,0.00261671
10.29968262,0.00241459
10.34736633,0.00220617
10.39505005,0.00178343
10.44273376,0.00157597
10.49041748,0.00141452
10.53810120,0.00139942
10.58578491,0.00141260
10.63346863,0.00147746
10.68115234,0.00171118
10.72883606,0.00192889
10.77651978,0.00226219
10.82420349,0.00959327
10.87188721,0.05512612
10.91957092,0.12932270
10.96725464,0.16211070
11.01493835,0.16356790
11.06262207,0.14905940
11.11030579,0.08313596
11.15798950,0.01807749
11.20567322,0.00207736
11.25335693,0.00283043
11.30104065,0.00310723
11.34872437,0.00311579
11.39640808,0.00300771
11.44409180,0.00276363
11.49177551,0.00196251
11.53945923,0.00107969
11.58714294,0.00063701
11.63482666,0.00044326
11.68251038,0.00079167
11.73019409,0.00125124
11.77787781,0.00182818
11.82556152,0.00896253
11.87324524,0.05027533
11.92092896,0.11539830
11.96861267,0.14280870
12.01629639,0.14369390
12.06398010,0.12975060
12.11166382,0.07045406
12.15934753,0.01392079
12.20703125,0.00306341
12.25471497,0.00370147
12.30239868,0.00375353
12.35008240,0.00357577
12.39776611,0.00331243
12.44544983,0.00282283
12.49313354,0.00137149
12.54081726,0.00037993
12.58850098,0.00067575
12.63618469,0.00079100
12.68386841,0.00100507
12.73155212,0.00105092
12.77923584,0.00169413
12.82691956,0.00822151
12.87460327,0.04479791
12.92228699,0.10078150
12.96997070,0.12342200
13.01765442,0.12418470
13.06533813,0.11135210
13.11302185,0.05933760
13.16070557,0.01130348
13.20838928,0.00250229
13.25607300,0.00323589
13.30375671,0.00368030
13.35144043,0.00390724
13.39912415,0.00392919
13.44680786,0.00359517
13.49449158,0.00179740
13.54217529,0.00067417
13.58985901,0.00095154
13.63754272,0.00093775
13.68522644,0.00096337
13.73291016,0.00074806
13.78059387,0.00130445
13.82827759,0.00738681
13.87596130,0.03924262
13.92364502,0.08611272
13.97132874,0.10404410
14.01901245,0.10421710
14.06669617,0.09239932
14.11437988,0.04761181
14.16206360,0.00795809
14.20974731,0.00291544
14.25743103,0.00333762
14.30511475,0.00348187
14.35279846,0.00337788
14.40048218,0.00312679
14.44816589,0.00260538
14.49584961,0.00100483
14.54353333,0.00205362
14.59121704,0.00235871
14.63890076,0.00211551
14.68658447,0.00168678
14.73426819,0.00060718
14.78195190,0.00037770
14.82963562,0.00562067
14.87731934,0.03240789
14.92500305,0.07068025
14.97268677,0.08489062
15.02037048,0.08525384
15.06805420,0.07501477
15.11573792,0.03783337
15.16342163,0.00586413
15.21110535,0.00290747
15.25878906,0.00346010
15.30647278,0.00412031
15.35415649,0.00459527
15.40184021,0.00486855
15.44952393,0.00444557
15.49720764,0.00214410
15.54489136,0.00212216
15.59257507,0.00270924
15.64025879,0.00277495
15.68794250,0.00229740
15.73562622,0.00111541
15.78330994,0.00032313
15.83099365,0.00421425
15.87867737,0.02563110
15.92636108,0.05525988
15.97404480,0.06577521
16.02172852,0.06612899
16.06941223,0.05785786
16.11709595,0.02863672
16.16477966,0.00441269
16.21246338,0.00251204
16.26014709,0.00311776
16.30783081,0.00396274
16.35551453,0.00436317
16.40319824,0.00451677
16.45088196,0.00405695
16.49856567,0.00205483
16.54624939,0.00314048
16.59393311,0.00360248
16.64161682,0.00340240
16.68930054,0.00279225
16.73698425,0.00146875
16.78466797,0.00055461
16.83235168,0.00335108
16.88003540,0.01933596
16.92771912,0.04064059
16.97540283,0.04790536
17.02308655,0.04809139
17.07077026,0.04155023
17.11845398,0.01977078
17.16613770,0.00254191
17.21382141,0.00297217
17.26150513,0.00369972
17.30918884,0.00469280
17.35687256,0.00494245
17.40455627,0.00483156
17.45223999,0.00408128
17.49992371,0.00135174
17.54760742,0.00299288
17.59529114,0.00371436
17.64297485,0.00373456
17.69065857,0.00332223
17.73834229,0.00223367
17.78602600,0.00176097
17.83370972,0.00150982
17.88139343,0.01181344
17.92907715,0.02559691
17.97676086,0.03001606
18.02444458,0.03006264
18.07212830,0.02559261
18.11981201,0.01136982
18.16749573,0.00107414
18.21517944,0.00251395
18.26286316,0.00295843
18.31054688,0.00408721
18.35823059,0.00474501
18.40591431,0.00503265
18.45359802,0.00438399
18.50128174,0.00176781
18.54896545,0.00352352
18.59664917,0.00425179
18.64433289,0.00417842
18.69201660,0.00355319
18.73970032,0.00199415
18.78738403,0.00116234
18.83506775,0.00088126
18.88275146,0.00573465
18.93043518,0.01211243
18.97811890,0.01385723
19.02580261,0.01369990
19.07348633,0.01136740
19.12117004,0.00465814
19.16885376,0.00114015
19.21653748,0.00158882
19.26422119,0.00204790
19.31190491,0.00330181
19.35958862,0.00406566
19.40727234,0.00439533
19.45495605,0.00365454
19.50263977,0.00191864
19.55032349,0.00422957
19.59800720,0.00481683
19.64569092,0.00475766
19.69337463,0.00413083
19.74105835,0.00282333
19.78874207,0.00201936
19.83642578,0.00149696
19.88410950,0.00098128
19.93179321,0.00061514
19.97947693,0.00061780
20.02716064,0.00080837
20.07484436,0.00086359
20.12252808,0.00093411
20.17021179,0.00118074
20.21789551,0.00156399
20.26557922,0.00237818
20.31326294,0.00373310
20.36094666,0.00431016
20.40863037,0.00437804
20.45631409,0.00346632
20.50399780,0.00180421
20.55168152,0.00449312
20.59936523,0.00516060
20.64704895,0.00506905
20.69473267,0.00443217
20.74241638,0.00294944
20.79010010,0.00238623
20.83778381,0.00332826
20.88546753,0.00790163
20.93315125,0.01336669
20.98083496,0.01487994
21.02851868,0.01475507
21.07620239,0.01232693
21.12388611,0.00599748
21.17156982,0.00154182
21.21925354,0.00112502
21.26693726,0.00227330
21.31462097,0.00381464
21.36230469,0.00445423
21.40998840,0.00460630
21.45767212,0.00362470
21.50535583,0.00192474
21.55303955,0.00440078
21.60072327,0.00503114
21.64840698,0.00489231
21.69609070,0.00421717
21.74377441,0.00306675
21.79145813,0.00273894
21.83914185,0.00478009
21.88682556,0.01371209
21.93450928,0.02384933
21.98219299,0.02647053
22.02987671,0.02642839
22.07756042,0.02198238
22.12524414,0.01025461
22.17292786,0.00228898
22.22061157,0.00116331
22.26829529,0.00181610
22.31597900,0.00280627
22.36366272,0.00300108
22.41134644,0.00304371
22.45903015,0.00226314
22.50671387,0.00239734
22.55439758,0.00499032
22.60208130,0.00549034
22.64976501,0.00547316
22.69744873,0.00489022
22.74513245,0.00366757
22.79281616,0.00312353
22.84049988,0.00592763
22.88818359,0.01888319
22.93586731,0.03324656
22.98355103,0.03688088
23.03123474,0.03677424
23.07891846,0.03003833
23.12660217,0.01331407
23.17428589,0.00233893
23.22196960,0.00086502
23.26965332,0.00157775
23.31733704,0.00260507
23.36502075,0.00287548
23.41270447,0.00287368
23.46038818,0.00223198
23.50807190,0.00259968
23.55575562,0.00469715
23.60343933,0.00494081
23.65112305,0.00485473
23.69880676,0.00454736
23.74649048,0.00372242
23.79417419,0.00359305
23.84185791,0.00764033
23.88954163,0.02399465
23.93722534,0.04137342
23.98490906,0.04540121
24.03259277,0.04502705
24.08027649,0.03624902
24.12796021,0.01564476
24.17564392,0.00261920
24.22332764,0.00059724
24.27101135,0.00106904
24.31869507,0.00198351
24.36637878,0.00228263
24.41406250,0.00233087
24.46174622,0.00179566
24.50942993,0.00222746
24.55711365,0.00429838
24.60479736,0.00479136
24.65248108,0.00490483
24.70016479,0.00463129
24.74784851,0.00369254
24.79553223,0.00345729
24.84321594,0.00849316
24.89089966,0.02805047
24.93858337,0.04801805
24.98626709,0.05251227
25.03395081,0.05220837
25.08163452,0.04149771
25.12931824,0.01720352
25.17700195,0.00219999
25.22468567,0.00030773
25.27236938,0.00068892
25.32005310,0.00128028
25.36773682,0.00157128
25.41542053,0.00174893
25.46310425,0.00132798
25.51078796,0.00240212
25.55847168,0.00414460
25.60615540,0.00441239
25.65383911,0.00429920
25.70152283,0.00381688
25.74920654,0.00298402
25.79689026,0.00300966
25.84457397,0.00910027
25.89225769,0.03093840
25.93994141,0.05247436
25.98762512,0.05720941
26.03530884,0.05696503
26.08299255,0.04479711
26.13067627,0.01804532
26.17835999,0.00204021
26.22604370,0.00056207
26.27372742,0.00085055
26.32141113,0.00103154
26.36909485,0.00080969
26.41677856,0.00077654
26.46446228,0.00077543
26.51214600,0.00242084
26.55982971,0.00401690
26.60751343,0.00431934
26.65519714,0.00443106
26.70288086,0.00430747
26.75056458,0.00370942
26.79824829,0.00381895
26.84593201,0.01030104
26.89361572,0.03344247
26.94129944,0.05557958
26.98898315,0.05989017
27.03666687,0.05933329
27.08435059,0.04602250
27.13203430,0.01800810
27.17971802,0.00205679
27.22740173,0.00085911
27.27508545,0.00039152
27.32276917,0.00037551
27.37045288,0.00043263
27.41813660,0.00053906
27.46582031,0.00055751
27.51350403,0.00192535
27.56118774,0.00316614
27.60887146,0.00347774
27.65655518,0.00360781
27.70423889,0.00362680
