Частота,Канал A
(kГц),(В)

0.00000000,3.57737600
0.04768372,2.48550000
0.09536743,1.69685500
0.14305115,0.54218180
0.19073486,0.05240760
0.23841858,0.00217975
0.28610229,0.00299728
0.33378601,0.00468192
0.38146973,0.00439478
0.42915344,0.00477710
0.47683716,0.00327159
0.52452087,0.00347007
0.57220459,0.00409195
0.61988831,0.00445677
0.66757202,0.00388564
0.71525574,0.00268314
0.76293945,0.00094072
0.81062317,0.00501643
0.85830688,0.06182009
0.90599060,0.19054110
0.95367432,0.27615380
1.00135803,0.28456760
1.04904175,0.27399790
1.09672546,0.18315140
1.14440918,0.05626962
1.19209290,0.00397634
1.23977661,0.00107766
1.28746033,0.00304469
1.33514404,0.00422662
1.38282776,0.00443013
1.43051147,0.00403434
1.47819519,0.00283418
1.52587891,0.00287602
1.57356262,0.00450243
1.62124634,0.00454170
1.66893005,0.00396303
1.71661377,0.00207697
1.76429749,0.00086853
1.81198120,0.00604367
1.85966492,0.06365862
1.90734863,0.19165330
1.95503235,0.27276810
2.00271606,0.28069870
2.05039978,0.26871120
2.09808350,0.17690290
2.14576721,0.05233831
2.19345093,0.00331781
2.24113464,0.00183053
2.28881836,0.00318211
2.33650208,0.00438122
2.38418579,0.00430138
2.43186951,0.00432375
2.47955322,0.00298508
2.52723694,0.00288251
2.57492065,0.00397903
2.62260437,0.00389141
2.67028809,0.00299609
2.71797180,0.00125240
2.76565552,0.00089911
2.81333923,0.00659743
2.86102295,0.06521790
2.90870667,0.19091020
2.95639038,0.26794970
3.00407410,0.27491990
3.05175781,0.26244080
3.09944153,0.17004930
3.14712524,0.04918024
3.19480896,0.00305328
3.24249268,0.00195612
3.29017639,0.00349588
3.33786011,0.00435207
3.38554382,0.00405634
3.43322754,0.00401234
3.48091125,0.00266894
3.52859497,0.00242999
3.57627869,0.00356657
3.62396240,0.00378873
3.67164612,0.00311249
3.71932983,0.00152377
3.76701355,0.00125880
3.81469727,0.00694838
3.86238098,0.06619001
3.91006470,0.18880570
3.95774841,0.26115720
4.00543213,0.26718330
4.05311584,0.25387230
4.10079956,0.16181990
4.14848328,0.04594004
4.19616699,0.00337921
4.24385071,0.00173383
4.29153442,0.00317610
4.33921814,0.00362356
4.38690186,0.00328710
4.43458557,0.00309867
4.48226929,0.00218353
4.52995300,0.00259878
4.57763672,0.00368699
4.62532043,0.00374505
4.67300415,0.00275983
4.72068787,0.00120165
4.76837158,0.00110358
4.81605530,0.00765963
4.86373901,0.06683016
4.91142273,0.18516090
4.95910645,0.25205260
5.00679016,0.25709470
5.05447388,0.24286090
5.10215759,0.15202760
5.14984131,0.04143027
5.19752502,0.00202042
5.24520874,0.00169233
5.29289246,0.00262754
5.34057617,0.00297662
5.38825989,0.00255451
5.43594360,0.00270817
5.48362732,0.00184281
5.53131104,0.00213710
5.57899475,0.00305161
5.62667847,0.00300127
5.67436218,0.00189064
5.72204590,0.00133371
5.76972961,0.00213522
5.81741333,0.00781000
5.86509705,0.06600677
5.91278076,0.17906120
5.96046448,0.24058210
6.00814819,0.24487540
6.05583191,0.23025630
6.10351563,0.14160140
6.15119934,0.03743546
6.19888306,0.00191905
6.24656677,0.00201990
6.29425049,0.00275758
6.34193420,0.00277981
6.38961792,0.00224707
6.43730164,0.00249882
6.48498535,0.00205302
6.53266907,0.00191022
6.58035278,0.00238116
6.62803650,0.00246901
6.67572021,0.00168672
6.72340393,0.00151416
6.77108765,0.00196085
6.81877136,0.00820875
6.86645508,0.06542040
6.91413879,0.17237160
6.96182251,0.22821440
7.00950623,0.23178170
7.05718994,0.21671710
7.10487366,0.13111130
7.15255737,0.03420950
7.20024109,0.00267663
7.24792480,0.00158400
7.29560852,0.00196476
7.34329224,0.00151742
7.39097595,0.00114604
7.43865967,0.00117190
7.48634338,0.00080579
7.53402710,0.00117022
7.58171082,0.00184883
7.62939453,0.00174527
7.67707825,0.00055405
7.72476196,0.00087814
7.77244568,0.00182096
7.82012939,0.00877789
7.86781311,0.06387175
7.91549683,0.16364010
7.96318054,0.21356920
8.01086426,0.21637740
8.05854797,0.20103710
8.10623169,0.11927640
8.15391541,0.02989533
8.20159912,0.00215879
8.24928284,0.00214371
8.29696655,0.00219911
8.34465027,0.00167873
8.39233398,0.00116531
8.44001770,0.00157633
8.48770142,0.00147130
8.53538513,0.00129097
8.58306885,0.00132353
8.63075256,0.00129288
8.67843628,0.00147170
8.72612000,0.00230386
8.77380371,0.00260667
8.82148743,0.00913446
8.86917114,0.06176617
8.91685486,0.15374030
8.96453857,0.19776220
9.01222229,0.20000850
9.05990601,0.18475900
9.10758972,0.10770840
9.15527344,0.02636631
9.20295715,0.00220931
9.25064087,0.00206193
9.29832458,0.00198682
9.34600830,0.00131521
9.39369202,0.00089510
9.44137573,0.00089433
9.48905945,0.00084483
9.53674316,0.00067533
9.58442688,0.00069951
9.63211060,0.00085560
9.67979431,0.00157229
9.72747803,0.00223948
9.77516174,0.00241257
9.82284546,0.00893724
9.87052917,0.05837676
9.91821289,0.14202520
9.96589661,0.18035090
10.01358032,0.18202570
10.06126404,0.16702890
10.10894775,0.09560459
10.15663147,0.02262507
10.20431519,0.00184857
10.25199890,0.00169909
10.29968262,0.00136767
10.34736633,0.00053258
10.39505005,0.00049574
10.44273376,0.00038672
10.49041748,0.00079332
10.53810120,0.00099711
10.58578491,0.00079950
10.63346863,0.00083822
10.68115234,0.00172190
10.72883606,0.00204137
10.77651978,0.00198329
10.82420349,0.00842330
10.87188721,0.05418578
10.91957092,0.12894750
10.96725464,0.16177930
11.01493835,0.16331710
11.06262207,0.14932710
11.11030579,0.08427764
11.15798950,0.02004456
11.20567322,0.00206093
11.25335693,0.00119753
11.30104065,0.00080629
11.34872437,0.00095166
11.39640808,0.00129163
11.44409180,0.00065237
11.49177551,0.00083086
11.53945923,0.00146270
11.58714294,0.00137948
11.63482666,0.00142471
11.68251038,0.00218720
11.73019409,0.00222498
11.77787781,0.00202598
11.82556152,0.00828939
11.87324524,0.04994449
11.92092896,0.11588850
11.96861267,0.14357820
12.01629639,0.14467900
12.06398010,0.13130010
12.11166382,0.07277398
12.15934753,0.01677853
12.20703125,0.00212402
12.25471497,0.00126899
12.30239868,0.00041129
12.35008240,0.00109969
12.39776611,0.00174810
12.44544983,0.00139551
12.49313354,0.00155362
12.54081726,0.00240599
12.58850098,0.00240123
12.63618469,0.00245712
12.68386841,0.00300106
12.73155212,0.00251421
12.77923584,0.00206266
12.82691956,0.00803745
12.87460327,0.04495038
12.92228699,0.10152230
12.96997070,0.12411930
13.01765442,0.12479590
13.06533813,0.11237160
13.11302185,0.06113841
13.16070557,0.01377432
13.20838928,0.00195483
13.25607300,0.00130608
13.30375671,0.00128923
13.35144043,0.00186822
13.39912415,0.00244285
13.44680786,0.00202765
13.49449158,0.00168753
13.54217529,0.00241453
13.58985901,0.00256733
13.63754272,0.00270517
13.68522644,0.00333512
13.73291016,0.00274310
13.78059387,0.00226233
13.82827759,0.00773899
13.87596130,0.04004145
13.92364502,0.08754515
13.97132874,0.10552650
14.01901245,0.10591060
14.06669617,0.09467895
14.11437988,0.05048419
14.16206360,0.01100805
14.20974731,0.00157810
14.25743103,0.00071562
14.30511475,0.00136535
14.35279846,0.00280291
14.40048218,0.00343628
14.44816589,0.00280192
14.49584961,0.00165358
14.54353333,0.00254936
14.59121704,0.00286498
14.63890076,0.00307833
14.68658447,0.00342961
14.73426819,0.00249998
14.78195190,0.00177426
14.82963562,0.00662950
14.87731934,0.03362262
14.92500305,0.07204318
14.97268677,0.08581708
15.02037048,0.08617423
15.06805420,0.07670684
15.11573792,0.04044399
15.16342163,0.00898231
15.21110535,0.00173692
15.25878906,0.00103925
15.30647278,0.00166610
15.35415649,0.00267342
15.40184021,0.00304044
15.44952393,0.00245312
15.49720764,0.00223912
15.54489136,0.00367549
15.59257507,0.00396640
15.64025879,0.00404296
15.68794250,0.00410755
15.73562622,0.00287449
15.78330994,0.00217218
15.83099365,0.00628676
15.87867737,0.02782663
15.92636108,0.05738294
15.97404480,0.06724767
16.02172852,0.06735180
16.06941223,0.05938594
16.11709595,0.03068805
16.16477966,0.00664620
16.21246338,0.00129000
16.26014709,0.00091588
16.30783081,0.00256891
16.35551453,0.00388746
16.40319824,0.00453182
16.45088196,0.00413324
16.49856567,0.00266306
16.54624939,0.00304547
16.59393311,0.00338920
16.64161682,0.00358777
16.68930054,0.00354971
16.73698425,0.00196631
16.78466797,0.00119573
16.83235168,0.00464785
16.88003540,0.02102650
16.92771912,0.04238956
16.97540283,0.04901566
17.02308655,0.04901592
17.07077026,0.04305274
17.11845398,0.02199205
17.16613770,0.00509924
17.21382141,0.00159381
17.26150513,0.00139963
17.30918884,0.00278945
17.35687256,0.00386296
17.40455627,0.00400895
17.45223999,0.00327850
17.49992371,0.00215851
17.54760742,0.00367236
17.59529114,0.00425926
17.64297485,0.00440899
17.69065857,0.00406067
17.73834229,0.00232678
17.78602600,0.00155888
17.83370972,0.00384601
17.88139343,0.01462677
17.92907715,0.02833577
17.97676086,0.03225314
18.02444458,0.03230449
18.07212830,0.02838417
18.11981201,0.01462318
18.16749573,0.00368851
18.21517944,0.00119505
18.26286316,0.00152369
18.31054688,0.00327742
18.35823059,0.00408299
18.40591431,0.00419927
18.45359802,0.00353307
18.50128174,0.00233416
18.54896545,0.00403575
18.59664917,0.00465729
18.64433289,0.00477224
18.69201660,0.00436261
18.73970032,0.00241473
18.78738403,0.00136883
18.83506775,0.00245215
18.88275146,0.00771891
18.93043518,0.01415091
18.97811890,0.01565138
19.02580261,0.01570590
19.07348633,0.01396885
19.12117004,0.00727485
19.16885376,0.00211948
19.21653748,0.00121850
19.26422119,0.00184657
19.31190491,0.00367927
19.35958862,0.00442666
19.40727234,0.00447074
19.45495605,0.00360228
19.50263977,0.00223119
19.55032349,0.00390415
19.59800720,0.00464732
19.64569092,0.00477485
19.69337463,0.00408003
19.74105835,0.00233435
19.78874207,0.00204182
19.83642578,0.00193463
19.88410950,0.00182083
19.93179321,0.00146956
19.97947693,0.00073570
20.02716064,0.00063742
20.07484436,0.00120401
20.12252808,0.00138174
20.17021179,0.00138052
20.21789551,0.00151810
20.26557922,0.00246021
20.31326294,0.00423350
20.36094666,0.00487874
20.40863037,0.00487245
20.45631409,0.00405431
20.50399780,0.00265767
20.55168152,0.00417319
20.59936523,0.00469795
20.64704895,0.00445688
20.69473267,0.00340972
20.74241638,0.00140693
20.79010010,0.00101858
20.83778381,0.00065742
20.88546753,0.00516192
20.93315125,0.01097200
20.98083496,0.01300206
21.02851868,0.01281406
21.07620239,0.01002213
21.12388611,0.00385762
21.17156982,0.00036880
21.21925354,0.00121013
21.26693726,0.00217156
21.31462097,0.00392029
21.36230469,0.00443275
21.40998840,0.00434510
21.45767212,0.00360772
21.50535583,0.00229840
21.55303955,0.00401228
21.60072327,0.00458042
21.64840698,0.00440270
21.69609070,0.00333380
21.74377441,0.00156323
21.79145813,0.00137236
21.83914185,0.00175270
21.88682556,0.01090943
21.93450928,0.02155983
21.98219299,0.02466184
22.02987671,0.02421544
22.07756042,0.01900818
22.12524414,0.00732287
22.17292786,0.00041642
22.22061157,0.00187210
22.26829529,0.00256562
22.31597900,0.00372999
22.36366272,0.00375454
22.41134644,0.00370467
22.45903015,0.00319232
22.50671387,0.00236106
22.55439758,0.00402620
22.60208130,0.00464229
22.64976501,0.00435382
22.69744873,0.00285628
22.74513245,0.00092395
22.79281616,0.00129276
22.84049988,0.00362752
22.88818359,0.01679535
22.93586731,0.03149248
22.98355103,0.03555614
23.03123474,0.03526781
23.07891846,0.02807897
23.12660217,0.01155192
23.17428589,0.00108038
23.22196960,0.00168293
23.26965332,0.00261994
23.31733704,0.00366332
23.36502075,0.00360625
23.41270447,0.00352814
23.46038818,0.00314424
23.50807190,0.00239547
23.55575562,0.00373985
23.60343933,0.00398432
23.65112305,0.00345335
23.69880676,0.00215168
23.74649048,0.00050639
23.79417419,0.00069869
23.84185791,0.00450672
23.88954163,0.02144670
23.93722534,0.03954760
23.98490906,0.04429452
24.03259277,0.04404345
24.08027649,0.03496010
24.12796021,0.01436012
24.17564392,0.00145425
24.22332764,0.00139458
24.27101135,0.00253661
24.31869507,0.00365689
24.36637878,0.00357951
24.41406250,0.00355264
24.46174622,0.00317277
24.50942993,0.00191056
24.55711365,0.00276324
24.60479736,0.00314848
24.65248108,0.00271063
24.70016479,0.00137963
24.74784851,0.00137405
24.79553223,0.00210767
24.84321594,0.00572953
24.89089966,0.02542278
24.93858337,0.04587095
24.98626709,0.05077697
25.03395081,0.05038637
25.08163452,0.03960373
25.12931824,0.01584608
25.17700195,0.00167510
25.22468567,0.00170927
25.27236938,0.00257057
25.32005310,0.00335406
25.36773682,0.00318430
25.41542053,0.00327787
25.46310425,0.00303020
25.51078796,0.00185573
25.55847168,0.00254193
25.60615540,0.00283091
25.65383911,0.00224887
25.70152283,0.00087215
25.74920654,0.00133176
25.79689026,0.00212898
25.84457397,0.00693819
25.89225769,0.02892618
25.93994141,0.05087547
25.98762512,0.05579922
26.03530884,0.05529823
26.08299255,0.04302507
26.13067627,0.01696400
26.17835999,0.00217501
26.22604370,0.00197544
26.27372742,0.00269585
26.32141113,0.00298358
26.36909485,0.00234890
26.41677856,0.00220645
26.46446228,0.00209048
26.51214600,0.00151146
26.55982971,0.00244878
26.60751343,0.00283576
26.65519714,0.00228992
26.70288086,0.00095782
26.75056458,0.00127867
26.79824829,0.00204955
26.84593201,0.00813229
26.89361572,0.03221674
26.94129944,0.05526360
26.98898315,0.06007750
27.03666687,0.05931763
27.08435059,0.04560819
27.13203430,0.01762568
27.17971802,0.00198943
27.22740173,0.00203420
27.27508545,0.00267395
27.32276917,0.00289011
27.37045288,0.00220095
27.41813660,0.00192560
27.46582031,0.00165130
27.51350403,0.00059509
27.56118774,0.00137491
27.60887146,0.00185009
27.65655518,0.00126698
27.70423889,0.00024298
