Частота,Канал A
(kГц),(В)

0.00000000,0.00881793
0.04768372,0.00622806
0.09536743,0.00445697
0.14305115,0.00168236
0.19073486,0.00061909
0.23841858,0.00049727
0.28610229,0.00033705
0.33378601,0.00039354
0.38146973,0.00038603
0.42915344,0.00049645
0.47683716,0.00077084
0.52452087,0.00097542
0.57220459,0.00107694
0.61988831,0.00100047
0.66757202,0.00070419
0.71525574,0.00041068
0.76293945,0.00019252
0.81062317,0.00032361
0.85830688,0.00264326
0.90599060,0.00755037
0.95367432,0.01075689
1.00135803,0.01099460
1.04904175,0.01040328
1.09672546,0.00683505
1.14440918,0.00197360
1.19209290,0.00036962
1.23977661,0.00024603
1.28746033,0.00035968
1.33514404,0.00056940
1.38282776,0.00075558
1.43051147,0.00076422
1.47819519,0.00072124
1.52587891,0.00074319
1.57356262,0.00068729
1.62124634,0.00051297
1.66893005,0.00024398
1.71661377,0.00027964
1.76429749,0.00055993
1.81198120,0.00103022
1.85966492,0.00444605
1.90734863,0.01226166
1.95503235,0.01731716
2.00271606,0.01787130
2.05039978,0.01725113
2.09808350,0.01159227
2.14576721,0.00381022
2.19345093,0.00053525
2.24113464,0.00002232
2.28881836,0.00015316
2.33650208,0.00019900
2.38418579,0.00007110
2.43186951,0.00011774
2.47955322,0.00006750
2.52723694,0.00025841
2.57492065,0.00040433
2.62260437,0.00050389
2.67028809,0.00054702
2.71797180,0.00039697
2.76565552,0.00024572
2.81333923,0.00062137
2.86102295,0.00428707
2.90870667,0.01223786
2.95639038,0.01708633
3.00407410,0.01750969
3.05175781,0.01684039
3.09944153,0.01109675
3.14712524,0.00337015
3.19480896,0.00034593
3.24249268,0.00018610
3.29017639,0.00041388
3.33786011,0.00054486
3.38554382,0.00071580
3.43322754,0.00085577
3.48091125,0.00094771
3.52859497,0.00103584
3.57627869,0.00099731
3.62396240,0.00077609
3.67164612,0.00043288
3.71932983,0.00027728
3.76701355,0.00047616
3.81469727,0.00051624
3.86238098,0.00248678
3.91006470,0.00737042
3.95774841,0.01017497
4.00543213,0.01031264
4.05311584,0.00973823
4.10079956,0.00613116
4.14848328,0.00164687
4.19616699,0.00026339
4.24385071,0.00022373
4.29153442,0.00017137
4.33921814,0.00019503
4.38690186,0.00019610
4.43458557,0.00022482
4.48226929,0.00023162
4.52995300,0.00033079
4.57763672,0.00043378
4.62532043,0.00036738
4.67300415,0.00040806
4.72068787,0.00045425
4.76837158,0.00036145
4.81605530,0.00035000
4.86373901,0.00037939
4.91142273,0.00030141
4.95910645,0.00019768
5.00679016,0.00022138
5.05447388,0.00021652
5.10215759,0.00004359
5.14984131,0.00013720
5.19752502,0.00024893
5.24520874,0.00040142
5.29289246,0.00039030
5.34057617,0.00028684
5.38825989,0.00020437
5.43594360,0.00009526
5.48362732,0.00029890
5.53131104,0.00035205
5.57899475,0.00040229
5.62667847,0.00042743
5.67436218,0.00041921
5.72204590,0.00045820
5.76972961,0.00048167
5.81741333,0.00087236
5.86509705,0.00353247
5.91278076,0.00861984
5.96046448,0.01143643
6.00814819,0.01160593
6.05583191,0.01071151
6.10351563,0.00654817
6.15119934,0.00179553
6.19888306,0.00011815
6.24656677,0.00027255
6.29425049,0.00052854
6.34193420,0.00074326
6.38961792,0.00084882
6.43730164,0.00083987
6.48498535,0.00065608
6.53266907,0.00045693
6.58035278,0.00043810
6.62803650,0.00049276
6.67572021,0.00049115
6.72340393,0.00048568
6.77108765,0.00065048
6.81877136,0.00138289
6.86645508,0.00575789
6.91413879,0.01394612
6.96182251,0.01798215
7.00950623,0.01781707
7.05718994,0.01646329
7.10487366,0.00989233
7.15255737,0.00247169
7.20024109,0.00019891
7.24792480,0.00033079
7.29560852,0.00049729
7.34329224,0.00055995
7.39097595,0.00052255
7.43865967,0.00045695
7.48634338,0.00040533
7.53402710,0.00040371
7.58171082,0.00037454
7.62939453,0.00028106
7.67707825,0.00027809
7.72476196,0.00023693
7.77244568,0.00020165
7.82012939,0.00082620
7.86781311,0.00533935
7.91549683,0.01345275
7.96318054,0.01741333
8.01086426,0.01748525
8.05854797,0.01615964
8.10623169,0.00954262
8.15391541,0.00241068
8.20159912,0.00031420
8.24928284,0.00035406
8.29696655,0.00042992
8.34465027,0.00036699
8.39233398,0.00027514
8.44001770,0.00019007
8.48770142,0.00015706
8.53538513,0.00013807
8.58306885,0.00011016
8.63075256,0.00004518
8.67843628,0.00026385
8.72612000,0.00056037
8.77380371,0.00068851
8.82148743,0.00041706
8.86917114,0.00282557
8.91685486,0.00803013
8.96453857,0.01058798
9.01222229,0.01063657
9.05990601,0.00985658
9.10758972,0.00572666
9.15527344,0.00133330
9.20295715,0.00016352
9.25064087,0.00030716
9.29832458,0.00040850
9.34600830,0.00043366
9.39369202,0.00041686
9.44137573,0.00038247
9.48905945,0.00036881
9.53674316,0.00027555
9.58442688,0.00019575
9.63211060,0.00028829
9.67979431,0.00036132
9.72747803,0.00043749
9.77516174,0.00044445
9.82284546,0.00039429
9.87052917,0.00038496
9.91821289,0.00042128
9.96589661,0.00048037
10.01358032,0.00051996
10.06126404,0.00050983
10.10894775,0.00054733
10.15663147,0.00061067
10.20431519,0.00058800
10.25199890,0.00036270
10.29968262,0.00016579
10.34736633,0.00030689
10.39505005,0.00031701
10.44273376,0.00015642
10.49041748,0.00023168
10.53810120,0.00049271
10.58578491,0.00057724
10.63346863,0.00042263
10.68115234,0.00009147
10.72883606,0.00021767
10.77651978,0.00036710
10.82420349,0.00080180
10.87188721,0.00376229
10.91957092,0.00870656
10.96725464,0.01083107
11.01493835,0.01076853
11.06262207,0.00962647
11.11030579,0.00515144
11.15798950,0.00087608
11.20567322,0.00032744
11.25335693,0.00031080
11.30104065,0.00045871
11.34872437,0.00044736
11.39640808,0.00035659
11.44409180,0.00024232
11.49177551,0.00008255
11.53945923,0.00030304
11.58714294,0.00064782
11.63482666,0.00074661
11.68251038,0.00075074
11.73019409,0.00070440
11.77787781,0.00051980
11.82556152,0.00106590
11.87324524,0.00622533
11.92092896,0.01449181
11.96861267,0.01787219
12.01629639,0.01797463
12.06398010,0.01636560
12.11166382,0.00913017
12.15934753,0.00228859
12.20703125,0.00056257
12.25471497,0.00056002
12.30239868,0.00061316
12.35008240,0.00055044
12.39776611,0.00043538
12.44544983,0.00029419
12.49313354,0.00009965
12.54081726,0.00008993
12.58850098,0.00010841
12.63618469,0.00018955
12.68386841,0.00012789
12.73155212,0.00033707
12.77923584,0.00053881
12.82691956,0.00159976
12.87460327,0.00725018
12.92228699,0.01565269
12.96997070,0.01885265
13.01765442,0.01881786
13.06533813,0.01685639
13.11302185,0.00901353
13.16070557,0.00179507
13.20838928,0.00016018
13.25607300,0.00011298
13.30375671,0.00010883
13.35144043,0.00009234
13.39912415,0.00012551
13.44680786,0.00001960
13.49449158,0.00027238
13.54217529,0.00040158
13.58985901,0.00031388
13.63754272,0.00029980
13.68522644,0.00034564
13.73291016,0.00032483
13.78059387,0.00035005
13.82827759,0.00058552
13.87596130,0.00406298
13.92364502,0.00941431
13.97132874,0.01159173
14.01901245,0.01170503
14.06669617,0.01057179
14.11437988,0.00587311
14.16206360,0.00168820
14.20974731,0.00071223
14.25743103,0.00066397
14.30511475,0.00067324
14.35279846,0.00062995
14.40048218,0.00047081
14.44816589,0.00017867
14.49584961,0.00012956
14.54353333,0.00025606
14.59121704,0.00035808
14.63890076,0.00045840
14.68658447,0.00044508
14.73426819,0.00043272
14.78195190,0.00039160
14.82963562,0.00034976
14.87731934,0.00036015
14.92500305,0.00038485
14.97268677,0.00037317
15.02037048,0.00036279
15.06805420,0.00021972
15.11573792,0.00003912
15.16342163,0.00004105
15.21110535,0.00006536
15.25878906,0.00011427
15.30647278,0.00019523
15.35415649,0.00015658
15.40184021,0.00020095
15.44952393,0.00029484
15.49720764,0.00052247
15.54489136,0.00077368
15.59257507,0.00087817
15.64025879,0.00083608
15.68794250,0.00059679
15.73562622,0.00038245
15.78330994,0.00038058
15.83099365,0.00068882
15.87867737,0.00453767
15.92636108,0.00988228
15.97404480,0.01170534
16.02172852,0.01168204
16.06941223,0.01021343
16.11709595,0.00511794
16.16477966,0.00096906
16.21246338,0.00044200
16.26014709,0.00030692
16.30783081,0.00017084
16.35551453,0.00018849
16.40319824,0.00015966
16.45088196,0.00021237
16.49856567,0.00061302
16.54624939,0.00083955
16.59393311,0.00083753
16.64161682,0.00079221
16.68930054,0.00061196
16.73698425,0.00042187
16.78466797,0.00032727
16.83235168,0.00170456
16.88003540,0.00821397
16.92771912,0.01675226
16.97540283,0.01945017
17.02308655,0.01924561
17.07077026,0.01661238
17.11845398,0.00819443
17.16613770,0.00142300
17.21382141,0.00007595
17.26150513,0.00016258
17.30918884,0.00024717
17.35687256,0.00025863
17.40455627,0.00027641
17.45223999,0.00030405
17.49992371,0.00042284
17.54760742,0.00059267
17.59529114,0.00056145
17.64297485,0.00038058
17.69065857,0.00014715
17.73834229,0.00006484
17.78602600,0.00009757
17.83370972,0.00160939
17.88139343,0.00825389
17.92907715,0.01681730
17.97676086,0.01955708
18.02444458,0.01962089
18.07212830,0.01692785
18.11981201,0.00825290
18.16749573,0.00166859
18.21517944,0.00087748
18.26286316,0.00085167
18.31054688,0.00067159
18.35823059,0.00049742
18.40591431,0.00039409
18.45359802,0.00030573
18.50128174,0.00035929
18.54896545,0.00045567
18.59664917,0.00036498
18.64433289,0.00019249
18.69201660,0.00026121
18.73970032,0.00035597
18.78738403,0.00037954
18.83506775,0.00131222
18.88275146,0.00552998
18.93043518,0.01076090
18.97811890,0.01235276
19.02580261,0.01240925
19.07348633,0.01058307
19.12117004,0.00489279
19.16885376,0.00054088
19.21653748,0.00067235
19.26422119,0.00081786
19.31190491,0.00066301
19.35958862,0.00036258
19.40727234,0.00020987
19.45495605,0.00036823
19.50263977,0.00049679
19.55032349,0.00046965
19.59800720,0.00034602
19.64569092,0.00032673
19.69337463,0.00054494
19.74105835,0.00079393
19.78874207,0.00084238
19.83642578,0.00066383
19.88410950,0.00031124
19.93179321,0.00014184
19.97947693,0.00025781
20.02716064,0.00018493
20.07484436,0.00010710
20.12252808,0.00003823
20.17021179,0.00014870
20.21789551,0.00034586
20.26557922,0.00065281
20.31326294,0.00096184
20.36094666,0.00099106
20.40863037,0.00085887
20.45631409,0.00056812
20.50399780,0.00019688
20.55168152,0.00015810
20.59936523,0.00029040
20.64704895,0.00048492
20.69473267,0.00057774
20.74241638,0.00061928
20.79010010,0.00066468
20.83778381,0.00078099
20.88546753,0.00557805
20.93315125,0.01106722
20.98083496,0.01263391
21.02851868,0.01280172
21.07620239,0.01074489
21.12388611,0.00498676
21.17156982,0.00110235
21.21925354,0.00055520
21.26693726,0.00044441
21.31462097,0.00041500
21.36230469,0.00042412
21.40998840,0.00039597
21.45767212,0.00031415
21.50535583,0.00028716
21.55303955,0.00023735
21.60072327,0.00023501
21.64840698,0.00024576
21.69609070,0.00020399
21.74377441,0.00022002
21.79145813,0.00030371
21.83914185,0.00230060
21.88682556,0.01020473
21.93450928,0.01908329
21.98219299,0.02141587
22.02987671,0.02118760
22.07756042,0.01723027
22.12524414,0.00746449
22.17292786,0.00082588
22.22061157,0.00047952
22.26829529,0.00047812
22.31597900,0.00053637
22.36366272,0.00062302
22.41134644,0.00052854
22.45903015,0.00023700
22.50671387,0.00013753
22.55439758,0.00050555
22.60208130,0.00066001
22.64976501,0.00058631
22.69744873,0.00046312
22.74513245,0.00030054
22.79281616,0.00004957
22.84049988,0.00243168
22.88818359,0.01081640
22.93586731,0.01976318
22.98355103,0.02187585
23.03123474,0.02165726
23.07891846,0.01756798
23.12660217,0.00760925
23.17428589,0.00101596
23.22196960,0.00023932
23.26965332,0.00023719
23.31733704,0.00017734
23.36502075,0.00021082
23.41270447,0.00023948
23.46038818,0.00035066
23.50807190,0.00044801
23.55575562,0.00044504
23.60343933,0.00036241
23.65112305,0.00019207
23.69880676,0.00010332
23.74649048,0.00010175
23.79417419,0.00010252
23.84185791,0.00154466
23.88954163,0.00682938
23.93722534,0.01242329
23.98490906,0.01379040
24.03259277,0.01373897
24.08027649,0.01115964
24.12796021,0.00489820
24.17564392,0.00089513
24.22332764,0.00032580
24.27101135,0.00025001
24.31869507,0.00017660
24.36637878,0.00007444
24.41406250,0.00004691
24.46174622,0.00009792
24.50942993,0.00012999
24.55711365,0.00028440
24.60479736,0.00038563
24.65248108,0.00042309
24.70016479,0.00042967
24.74784851,0.00026167
24.79553223,0.00018996
24.84321594,0.00016057
24.89089966,0.00032830
24.93858337,0.00049535
24.98626709,0.00062381
25.03395081,0.00057042
25.08163452,0.00039517
25.12931824,0.00013436
25.17700195,0.00028724
25.22468567,0.00061355
25.27236938,0.00082411
25.32005310,0.00096626
25.36773682,0.00085450
25.41542053,0.00063030
25.46310425,0.00050536
25.51078796,0.00038054
25.55847168,0.00031187
25.60615540,0.00035105
25.65383911,0.00027991
25.70152283,0.00028967
25.74920654,0.00040040
25.79689026,0.00053667
25.84457397,0.00222898
25.89225769,0.00791000
25.93994141,0.01344816
25.98762512,0.01462302
26.03530884,0.01450989
26.08299255,0.01147585
26.13067627,0.00490349
26.17835999,0.00093363
26.22604370,0.00020017
26.27372742,0.00022411
26.32141113,0.00035604
26.36909485,0.00042389
26.41677856,0.00017658
26.46446228,0.00022510
26.51214600,0.00071147
26.55982971,0.00103509
26.60751343,0.00101608
26.65519714,0.00088487
26.70288086,0.00066950
26.75056458,0.00027864
26.79824829,0.00048484
26.84593201,0.00353754
26.89361572,0.01335075
26.94129944,0.02263736
26.98898315,0.02443160
27.03666687,0.02405876
27.08435059,0.01862073
27.13203430,0.00739813
27.17971802,0.00102963
27.22740173,0.00044812
27.27508545,0.00007779
27.32276917,0.00030267
27.37045288,0.00049955
27.41813660,0.00057475
27.46582031,0.00036467
27.51350403,0.00019926
27.56118774,0.00046577
27.60887146,0.00054511
27.65655518,0.00051556
27.70423889,0.00034123
