,nu_mean,nu_dd,nu_ed,a_mean,a_dd,a_ed,a_f_mean,a_f_dd,a_f_ed,K(%),K_ed,K_dd,1/K^2,1/K^2_dd,omega^2,omega^2_dd
1,0.3328323350000001,8.080665141051067e-05,0.02427848586601739,0.27017608,0.005120666621095343,1.8953071719359253,0.0365009555,3.5393310841955065e-05,0.09696543654029842,13.510061845593437,1.8977859657704306,0.2563920576725779,54.78798469508845,2.07951736894368,4.373315006370027,0.0021235493313959287
2,0.66680908,0.0,0.0,0.26759193000000003,0.004999049628764188,1.8681615804946685,0.018163476000000005,2.7400086346387165e-05,0.15085265808365733,6.787751783097495,1.8742423043158647,0.1272189154307677,217.04415510781612,8.135866748151265,17.553460517792562,0.0
3,0.9994888270000001,3.8146999999999484e-05,0.0038166509689256866,0.26226436,0.004747256871446364,1.810103695159481,0.0113662385,3.800645361593905e-05,0.33438022276181384,4.333886045362779,1.840729616376139,0.07977512397698532,532.408553754042,19.600403858141057,39.43806731765838,0.0030104267568099464
4,1.33361816,0.0,0.0,0.25512535999999997,0.004406031538580768,1.7270064953875102,0.008564556499999999,3.555895516251851e-05,0.41518734989393224,3.3569992806673548,1.7762128168163285,0.05962745148364551,887.355210141127,31.52263394642833,70.21384207117025,0.0
5,1.6664123569999987,7.330042381397242e-05,0.004398696607479159,0.24599545499999995,0.003967747045699434,1.6129351030893782,0.007680564999999999,3.0858689149940105e-05,0.4017762905455537,3.1222385795705048,1.6622225586312105,0.05189855400390761,1025.812126078918,34.10256113771642,109.62880786568036,0.009644477304815054
6,2.000312809000001,6.435607886714149e-05,0.0032173007430430075,0.23504150000000007,0.0034431645666450498,1.4649177131038769,0.005987473000000001,3.62449217357629e-05,0.605345890257257,2.5474109891231973,1.5850638955628393,0.04037809186019201,1540.9976062287776,48.85159337563993,157.96307109770174,0.010164294120319826
7,2.3333740260000018,9.773453893124122e-05,0.00418855004993705,0.222613855,0.002872140947139525,1.290189663684466,0.0050688525,3.999634023964929e-05,0.7890610397451748,2.276970811183338,1.5123513787218803,0.034435799456026,1928.7905663965964,58.34018144711298,214.94554838328506,0.018006203748291105

