Частота,Канал A
(kГц),(В)

0.00000000,0.00516103
0.04768372,0.00362258
0.09536743,0.00255363
0.14305115,0.00100088
0.19073486,0.00041523
0.23841858,0.00026633
0.28610229,0.00017144
0.33378601,0.00014216
0.38146973,0.00011236
0.42915344,0.00014132
0.47683716,0.00018943
0.52452087,0.00018982
0.57220459,0.00016384
0.61988831,0.00019401
0.66757202,0.00025656
0.71525574,0.00030989
0.76293945,0.00038085
0.81062317,0.00041374
0.85830688,0.00035302
0.90599060,0.00022249
0.95367432,0.00011936
1.00135803,0.00009613
1.04904175,0.00010298
1.09672546,0.00015395
1.14440918,0.00017463
1.19209290,0.00010659
1.23977661,0.00003155
1.28746033,0.00018784
1.33514404,0.00032514
1.38282776,0.00032136
1.43051147,0.00031758
1.47819519,0.00026844
1.52587891,0.00021154
1.57356262,0.00020058
1.62124634,0.00013233
1.66893005,0.00016075
1.71661377,0.00022931
1.76429749,0.00031433
1.81198120,0.00034273
1.85966492,0.00035412
1.90734863,0.00035955
1.95503235,0.00035011
2.00271606,0.00035835
2.05039978,0.00029443
2.09808350,0.00021948
2.14576721,0.00018099
2.19345093,0.00013372
2.24113464,0.00008018
2.28881836,0.00007842
2.33650208,0.00016663
2.38418579,0.00024940
2.43186951,0.00025807
2.47955322,0.00016962
2.52723694,0.00008510
2.57492065,0.00021153
2.62260437,0.00030045
2.67028809,0.00033323
2.71797180,0.00028279
2.76565552,0.00018108
2.81333923,0.00013022
2.86102295,0.00014712
2.90870667,0.00012389
2.95639038,0.00014252
3.00407410,0.00019959
3.05175781,0.00020424
3.09944153,0.00020668
3.14712524,0.00027001
3.19480896,0.00028741
3.24249268,0.00024099
3.29017639,0.00022419
3.33786011,0.00020499
3.38554382,0.00018032
3.43322754,0.00017675
3.48091125,0.00021887
3.52859497,0.00029096
3.57627869,0.00031469
3.62396240,0.00028706
3.67164612,0.00023381
3.71932983,0.00018528
3.76701355,0.00015439
3.81469727,0.00015439
3.86238098,0.00017388
3.91006470,0.00022679
3.95774841,0.00025407
4.00543213,0.00025658
4.05311584,0.00026734
4.10079956,0.00022174
4.14848328,0.00018079
4.19616699,0.00016932
4.24385071,0.00010562
4.29153442,0.00010414
4.33921814,0.00014144
4.38690186,0.00012449
4.43458557,0.00017731
4.48226929,0.00021513
4.52995300,0.00018797
4.57763672,0.00014614
4.62532043,0.00011201
4.67300415,0.00011436
4.72068787,0.00013009
4.76837158,0.00010126
4.81605530,0.00007438
4.86373901,0.00011433
4.91142273,0.00016548
4.95910645,0.00013591
5.00679016,0.00007351
5.05447388,0.00000828
5.10215759,0.00006060
5.14984131,0.00010658
5.19752502,0.00009359
5.24520874,0.00010218
5.29289246,0.00014726
5.34057617,0.00018493
5.38825989,0.00022868
5.43594360,0.00020920
5.48362732,0.00015931
5.53131104,0.00015774
5.57899475,0.00017775
5.62667847,0.00019247
5.67436218,0.00020682
5.72204590,0.00027557
5.76972961,0.00031269
5.81741333,0.00028059
5.86509705,0.00022494
5.91278076,0.00015979
5.96046448,0.00009827
6.00814819,0.00012994
6.05583191,0.00010201
6.10351563,0.00006209
6.15119934,0.00011230
6.19888306,0.00023022
6.24656677,0.00035145
6.29425049,0.00040155
6.34193420,0.00036212
6.38961792,0.00023275
6.43730164,0.00010072
6.48498535,0.00001897
6.53266907,0.00008366
6.58035278,0.00001291
6.62803650,0.00013438
6.67572021,0.00019628
6.72340393,0.00017370
6.77108765,0.00009406
6.81877136,0.00005612
6.86645508,0.00013048
6.91413879,0.00015850
6.96182251,0.00013413
7.00950623,0.00003157
7.05718994,0.00009067
7.10487366,0.00019354
7.15255737,0.00028236
7.20024109,0.00030569
7.24792480,0.00023683
7.29560852,0.00013862
7.34329224,0.00008293
7.39097595,0.00005368
7.43865967,0.00011603
7.48634338,0.00021489
7.53402710,0.00029703
7.58171082,0.00033498
7.62939453,0.00029419
7.67707825,0.00029488
7.72476196,0.00031265
7.77244568,0.00031489
7.82012939,0.00032811
7.86781311,0.00029612
7.91549683,0.00027987
7.96318054,0.00030963
8.01086426,0.00035116
8.05854797,0.00035425
8.10623169,0.00033922
8.15391541,0.00037426
8.20159912,0.00045427
8.24928284,0.00047629
8.29696655,0.00045104
8.34465027,0.00039859
8.39233398,0.00031049
8.44001770,0.00028051
8.48770142,0.00030943
8.53538513,0.00031634
8.58306885,0.00032865
8.63075256,0.00036900
8.67843628,0.00035635
8.72612000,0.00029431
8.77380371,0.00024025
8.82148743,0.00022813
8.86917114,0.00022293
8.91685486,0.00021543
8.96453857,0.00017319
9.01222229,0.00006175
9.05990601,0.00014327
9.10758972,0.00019522
9.15527344,0.00021115
9.20295715,0.00019141
9.25064087,0.00016413
9.29832458,0.00014815
9.34600830,0.00011927
9.39369202,0.00007763
9.44137573,0.00020617
9.48905945,0.00028515
9.53674316,0.00025285
9.58442688,0.00022139
9.63211060,0.00016434
9.67979431,0.00009140
9.72747803,0.00021392
9.77516174,0.00029992
9.82284546,0.00032252
9.87052917,0.00035048
9.91821289,0.00031210
9.96589661,0.00022037
10.01358032,0.00011727
10.06126404,0.00001426
10.10894775,0.00006240
10.15663147,0.00010651
10.20431519,0.00016412
10.25199890,0.00015633
10.29968262,0.00010650
10.34736633,0.00012463
10.39505005,0.00018369
10.44273376,0.00021530
10.49041748,0.00024545
10.53810120,0.00032960
10.58578491,0.00031549
10.63346863,0.00024344
10.68115234,0.00022227
10.72883606,0.00012146
10.77651978,0.00000665
10.82420349,0.00003359
10.87188721,0.00005503
10.91957092,0.00015857
10.96725464,0.00028710
11.01493835,0.00036898
11.06262207,0.00041081
11.11030579,0.00051134
11.15798950,0.00052569
11.20567322,0.00041127
11.25335693,0.00035110
11.30104065,0.00030125
11.34872437,0.00022897
11.39640808,0.00013091
11.44409180,0.00007322
11.49177551,0.00012426
11.53945923,0.00017705
11.58714294,0.00013239
11.63482666,0.00009352
11.68251038,0.00001120
11.73019409,0.00013322
11.77787781,0.00019898
11.82556152,0.00020628
11.87324524,0.00017758
11.92092896,0.00021169
11.96861267,0.00023739
12.01629639,0.00023687
12.06398010,0.00025480
12.11166382,0.00023997
12.15934753,0.00021321
12.20703125,0.00015831
12.25471497,0.00014006
12.30239868,0.00015049
12.35008240,0.00014433
12.39776611,0.00014866
12.44544983,0.00018665
12.49313354,0.00022665
12.54081726,0.00021252
12.58850098,0.00020672
12.63618469,0.00021510
12.68386841,0.00019591
12.73155212,0.00014459
12.77923584,0.00009219
12.82691956,0.00007762
12.87460327,0.00008741
12.92228699,0.00007266
12.96997070,0.00013255
13.01765442,0.00027613
13.06533813,0.00034498
13.11302185,0.00030507
13.16070557,0.00023722
13.20838928,0.00014777
13.25607300,0.00014266
13.30375671,0.00021310
13.35144043,0.00021459
13.39912415,0.00019511
13.44680786,0.00019044
13.49449158,0.00023953
13.54217529,0.00026635
13.58985901,0.00028972
13.63754272,0.00033602
13.68522644,0.00032327
13.73291016,0.00032713
13.78059387,0.00036030
13.82827759,0.00036630
13.87596130,0.00033759
13.92364502,0.00023645
13.97132874,0.00017004
14.01901245,0.00019349
14.06669617,0.00023138
14.11437988,0.00025662
14.16206360,0.00025244
14.20974731,0.00026435
14.25743103,0.00022785
14.30511475,0.00017449
14.35279846,0.00019080
14.40048218,0.00024107
14.44816589,0.00024092
14.49584961,0.00021803
14.54353333,0.00018627
14.59121704,0.00013801
14.63890076,0.00010448
14.68658447,0.00006318
14.73426819,0.00003245
14.78195190,0.00005321
14.82963562,0.00005186
14.87731934,0.00011195
14.92500305,0.00016104
14.97268677,0.00017002
15.02037048,0.00020529
15.06805420,0.00020990
15.11573792,0.00018986
15.16342163,0.00016376
15.21110535,0.00009943
15.25878906,0.00004162
15.30647278,0.00007534
15.35415649,0.00010271
15.40184021,0.00009680
15.44952393,0.00011588
15.49720764,0.00019962
15.54489136,0.00030066
15.59257507,0.00037456
15.64025879,0.00040411
15.68794250,0.00036068
15.73562622,0.00028237
15.78330994,0.00022818
15.83099365,0.00016630
15.87867737,0.00009250
15.92636108,0.00008022
15.97404480,0.00006451
16.02172852,0.00008457
16.06941223,0.00010355
16.11709595,0.00012386
16.16477966,0.00015109
16.21246338,0.00015422
16.26014709,0.00012321
16.30783081,0.00006396
16.35551453,0.00001700
16.40319824,0.00006155
16.45088196,0.00013272
16.49856567,0.00012521
16.54624939,0.00012739
16.59393311,0.00009357
16.64161682,0.00005294
16.68930054,0.00013766
16.73698425,0.00026694
16.78466797,0.00030994
16.83235168,0.00026992
16.88003540,0.00019082
16.92771912,0.00010977
16.97540283,0.00016179
17.02308655,0.00019375
17.07077026,0.00014624
17.11845398,0.00008924
17.16613770,0.00013501
17.21382141,0.00026718
17.26150513,0.00042587
17.30918884,0.00052320
17.35687256,0.00049752
17.40455627,0.00042755
17.45223999,0.00031478
17.49992371,0.00016422
17.54760742,0.00016109
17.59529114,0.00019594
17.64297485,0.00015981
17.69065857,0.00011021
17.73834229,0.00007144
17.78602600,0.00001651
17.83370972,0.00003327
17.88139343,0.00014297
17.92907715,0.00024451
17.97676086,0.00031633
18.02444458,0.00031746
18.07212830,0.00029066
18.11981201,0.00026743
18.16749573,0.00032176
18.21517944,0.00035295
18.26286316,0.00023502
18.31054688,0.00012740
18.35823059,0.00012023
18.40591431,0.00011938
18.45359802,0.00007469
18.50128174,0.00012346
18.54896545,0.00019249
18.59664917,0.00019740
18.64433289,0.00013408
18.69201660,0.00001291
18.73970032,0.00015972
18.78738403,0.00021745
18.83506775,0.00013958
18.88275146,0.00004672
18.93043518,0.00014309
18.97811890,0.00021956
19.02580261,0.00026017
19.07348633,0.00022952
19.12117004,0.00016825
19.16885376,0.00014646
19.21653748,0.00017026
19.26422119,0.00020141
19.31190491,0.00016225
19.35958862,0.00010464
19.40727234,0.00011972
19.45495605,0.00012558
19.50263977,0.00001299
19.55032349,0.00006797
19.59800720,0.00009470
19.64569092,0.00011450
19.69337463,0.00011140
19.74105835,0.00018781
19.78874207,0.00024373
19.83642578,0.00023798
19.88410950,0.00018395
19.93179321,0.00013542
19.97947693,0.00015382
20.02716064,0.00016021
20.07484436,0.00014071
20.12252808,0.00014138
20.17021179,0.00012974
20.21789551,0.00018761
20.26557922,0.00024169
20.31326294,0.00022686
20.36094666,0.00018716
20.40863037,0.00021947
20.45631409,0.00029677
20.50399780,0.00036293
20.55168152,0.00029880
20.59936523,0.00018836
20.64704895,0.00018625
20.69473267,0.00021354
20.74241638,0.00019611
20.79010010,0.00016798
20.83778381,0.00013180
20.88546753,0.00009313
20.93315125,0.00006975
20.98083496,0.00007955
21.02851868,0.00010392
21.07620239,0.00017331
21.12388611,0.00020057
21.17156982,0.00019668
21.21925354,0.00023025
21.26693726,0.00027514
21.31462097,0.00033116
21.36230469,0.00040597
21.40998840,0.00040318
21.45767212,0.00033811
21.50535583,0.00027985
21.55303955,0.00019628
21.60072327,0.00012492
21.64840698,0.00014327
21.69609070,0.00017354
21.74377441,0.00017169
21.79145813,0.00014391
21.83914185,0.00014523
21.88682556,0.00017536
21.93450928,0.00026104
21.98219299,0.00032693
22.02987671,0.00038125
22.07756042,0.00042237
22.12524414,0.00031284
22.17292786,0.00017846
22.22061157,0.00015777
22.26829529,0.00022530
22.31597900,0.00028110
22.36366272,0.00022513
22.41134644,0.00010291
22.45903015,0.00007635
22.50671387,0.00015664
22.55439758,0.00028111
22.60208130,0.00039834
22.64976501,0.00048899
22.69744873,0.00053838
22.74513245,0.00048655
22.79281616,0.00044986
22.84049988,0.00044029
22.88818359,0.00037291
22.93586731,0.00032277
22.98355103,0.00029336
23.03123474,0.00029343
23.07891846,0.00029306
23.12660217,0.00022051
23.17428589,0.00011290
23.22196960,0.00004657
23.26965332,0.00012047
23.31733704,0.00018872
23.36502075,0.00017948
23.41270447,0.00015621
23.46038818,0.00009611
23.50807190,0.00003516
23.55575562,0.00005156
23.60343933,0.00015383
23.65112305,0.00028833
23.69880676,0.00038334
23.74649048,0.00037235
23.79417419,0.00026857
23.84185791,0.00021284
23.88954163,0.00017452
23.93722534,0.00009816
23.98490906,0.00009246
24.03259277,0.00011020
24.08027649,0.00010399
24.12796021,0.00009716
24.17564392,0.00008859
24.22332764,0.00003930
24.27101135,0.00009657
24.31869507,0.00013774
24.36637878,0.00017948
24.41406250,0.00020491
24.46174622,0.00017639
24.50942993,0.00017009
24.55711365,0.00013623
24.60479736,0.00005139
24.65248108,0.00018322
24.70016479,0.00029792
24.74784851,0.00033528
24.79553223,0.00029285
24.84321594,0.00018949
24.89089966,0.00012727
24.93858337,0.00009287
24.98626709,0.00002277
25.03395081,0.00005721
25.08163452,0.00009859
25.12931824,0.00012779
25.17700195,0.00010655
25.22468567,0.00006515
25.27236938,0.00007745
25.32005310,0.00011380
25.36773682,0.00013810
25.41542053,0.00013908
25.46310425,0.00011113
25.51078796,0.00013554
25.55847168,0.00012995
25.60615540,0.00008766
25.65383911,0.00000897
25.70152283,0.00010795
25.74920654,0.00015718
25.79689026,0.00013128
25.84457397,0.00009441
25.89225769,0.00013349
25.93994141,0.00022727
25.98762512,0.00023320
26.03530884,0.00021502
26.08299255,0.00023356
26.13067627,0.00020627
26.17835999,0.00016118
26.22604370,0.00016640
26.27372742,0.00011165
26.32141113,0.00008439
26.36909485,0.00015547
26.41677856,0.00021043
26.46446228,0.00023881
26.51214600,0.00022759
26.55982971,0.00017201
26.60751343,0.00018996
26.65519714,0.00025049
26.70288086,0.00031024
26.75056458,0.00035713
26.79824829,0.00037206
26.84593201,0.00038028
26.89361572,0.00037582
26.94129944,0.00031369
26.98898315,0.00020093
27.03666687,0.00012521
27.08435059,0.00006342
27.13203430,0.00008455
27.17971802,0.00011371
27.22740173,0.00013551
27.27508545,0.00014715
27.32276917,0.00012633
27.37045288,0.00009020
27.41813660,0.00004935
27.46582031,0.00009118
27.51350403,0.00008895
27.56118774,0.00016794
27.60887146,0.00028407
27.65655518,0.00034963
27.70423889,0.00036956
