Время,Канал A
(mс),(В)

-1.00074650,-0.34388260
-1.00042650,-0.22052680
-1.00010650,-0.07959227
-0.99978650,0.04376354
-0.99946650,0.18463700
-0.99914650,0.30799280
-0.99882650,0.43134860
-0.99850650,0.55464340
-0.99818650,0.67799920
-0.99786650,0.78371530
-0.99754650,0.88943140
-0.99722650,0.97750780
-0.99690650,1.04800600
-0.99658650,1.11850300
-0.99626650,1.18900100
-0.99594650,1.22421900
-0.99562650,1.25943800
-0.99530650,1.29471700
-0.99498650,1.29471700
-0.99466650,1.29471700
-0.99434650,1.27707800
-0.99402650,1.24185900
-0.99370650,1.20658000
-0.99338650,1.15372200
-0.99306650,1.08322400
-0.99274650,1.01278700
-0.99242650,0.92464980
-0.99210650,0.81893370
-0.99178650,0.71321760
-0.99146650,0.60750140
-0.99114650,0.48420670
-0.99082650,0.36085090
-0.99050650,0.23749500
-0.99018650,0.11420030
-0.98986650,-0.00909452
-0.98954650,-0.13245030
-0.98922650,-0.25580610
-0.98890650,-0.37910090
-0.98858650,-0.50245670
-0.98826650,-0.62581250
-0.98794650,-0.71388900
-0.98762650,-0.81960510
-0.98730650,-0.90768150
-0.98698650,-0.99581900
-0.98666650,-1.06631700
-0.98634650,-1.11917500
-0.98602650,-1.17203300
-0.98570650,-1.20725100
-0.98538650,-1.22489100
-0.98506650,-1.24247000
-0.98474650,-1.24247000
-0.98442650,-1.22489100
-0.98410650,-1.20725100
-0.98378650,-1.15439300
-0.98346650,-1.10153500
-0.98314650,-1.04867700
-0.98282650,-0.97817930
-0.98250650,-0.89010290
-0.98218650,-0.80196540
-0.98186650,-0.71388900
-0.98154650,-0.60817280
-0.98122650,-0.50245670
-0.98090650,-0.37910090
-0.98058650,-0.25580610
-0.98026650,-0.13245030
-0.97994650,-0.00909452
-0.97962650,0.11420030
-0.97930650,0.23749500
-0.97898650,0.34321110
-0.97866650,0.44892730
-0.97834650,0.57228310
-0.97802650,0.67799920
-0.97770650,0.76607560
-0.97738650,0.85421310
-0.97706650,0.92464980
-0.97674650,1.01278700
-0.97642650,1.04800600
-0.97610650,1.11850300
-0.97578650,1.15372200
-0.97546650,1.17136100
-0.97514650,1.18900100
-0.97482650,1.18900100
-0.97450650,1.18900100
-0.97418650,1.15372200
-0.97386650,1.11850300
-0.97354650,1.06564500
-0.97322650,1.01278700
-0.97290650,0.95992920
-0.97258650,0.87179170
-0.97226650,0.80135500
-0.97194650,0.69563890
-0.97162650,0.60750140
-0.97130650,0.50178530
-0.97098650,0.39606920
-0.97066650,0.29035310
-0.97034650,0.14941860
-0.97002650,0.04376354
-0.96970650,-0.06195258
-0.96938650,-0.18530840
-0.96906650,-0.29102450
-0.96874650,-0.39674060
-0.96842650,-0.50245670
-0.96810650,-0.60817280
-0.96778650,-0.71388900
-0.96746650,-0.78438680
-0.96714650,-0.85482350
-0.96682650,-0.92532120
-0.96650650,-0.99581900
-0.96618650,-1.04867700
-0.96586650,-1.08389500
-0.96554650,-1.10153500
-0.96522650,-1.11917500
-0.96490650,-1.13675300
-0.96458650,-1.11917500
-0.96426650,-1.10153500
-0.96394650,-1.06631700
-0.96362650,-1.03103700
-0.96330650,-0.97817930
-0.96298650,-0.92532120
-0.96266650,-0.85482350
-0.96234650,-0.76674710
-0.96202650,-0.69624920
-0.96170650,-0.59053310
-0.96138650,-0.48481700
-0.96106650,-0.39674060
-0.96074650,-0.29102450
-0.96042650,-0.18530840
-0.96010650,-0.07959227
-0.95978650,0.04376354
-0.95946650,0.14941860
-0.95914650,0.25513470
-0.95882650,0.36085090
-0.95850650,0.46656700
-0.95818650,0.55464340
-0.95786650,0.64278080
-0.95754650,0.74849690
-0.95722650,0.80135500
-0.95690650,0.87179170
-0.95658650,0.92464980
-0.95626650,0.97750780
-0.95594650,1.01278700
-0.95562650,1.04800600
-0.95530650,1.04800600
-0.95498650,1.06564500
-0.95466650,1.06564500
-0.95434650,1.04800600
-0.95402650,1.03036600
-0.95370650,0.97750780
-0.95338650,0.94228950
-0.95306650,0.88943140
-0.95274650,0.81893370
-0.95242650,0.76607560
-0.95210650,0.66035950
-0.95178650,0.58992280
-0.95146650,0.48420670
-0.95114650,0.41370890
-0.95082650,0.30799280
-0.95050650,0.20227670
-0.95018650,0.09656057
-0.94986650,-0.00909452
-0.94954650,-0.11481060
-0.94922650,-0.22052680
-0.94890650,-0.30866420
-0.94858650,-0.41438030
-0.94826650,-0.50245670
-0.94794650,-0.59053310
-0.94762650,-0.67867060
-0.94730650,-0.73152870
-0.94698650,-0.80196540
-0.94666650,-0.85482350
-0.94634650,-0.90768150
-0.94602650,-0.94296090
-0.94570650,-0.97817930
-0.94538650,-0.99581900
-0.94506650,-0.99581900
-0.94474650,-0.99581900
-0.94442650,-0.99581900
-0.94410650,-0.96053960
-0.94378650,-0.92532120
-0.94346650,-0.89010290
-0.94314650,-0.85482350
-0.94282650,-0.78438680
-0.94250650,-0.71388900
-0.94218650,-0.66103090
-0.94186650,-0.55531480
-0.94154650,-0.48481700
-0.94122650,-0.39674060
-0.94090650,-0.30866420
-0.94058650,-0.20294810
-0.94026650,-0.11481060
-0.93994650,-0.00909452
-0.93962650,0.09656057
-0.93930650,0.18463700
-0.93898650,0.27277440
-0.93866650,0.36085090
-0.93834650,0.44892730
-0.93802650,0.53706470
-0.93770650,0.60750140
-0.93738650,0.67799920
-0.93706650,0.74849690
-0.93674650,0.80135500
-0.93642650,0.85421310
-0.93610650,0.88943140
-0.93578650,0.90707110
-0.93546650,0.92464980
-0.93514650,0.94228950
-0.93482650,0.95992920
-0.93450650,0.92464980
-0.93418650,0.90707110
-0.93386650,0.90707110
-0.93354650,0.85421310
-0.93322650,0.81893370
-0.93290650,0.76607560
-0.93258650,0.69563890
-0.93226650,0.62514110
-0.93194650,0.55464340
-0.93162650,0.48420670
-0.93130650,0.39606920
-0.93098650,0.30799280
-0.93066650,0.21991640
-0.93034650,0.13177890
-0.93002650,0.04376354
-0.92970650,-0.06195258
-0.92938650,-0.15009000
-0.92906650,-0.22052680
-0.92874650,-0.32624290
-0.92842650,-0.39674060
-0.92810650,-0.46723840
-0.92778650,-0.55531480
-0.92746650,-0.60817280
-0.92714650,-0.67867060
-0.92682650,-0.73152870
-0.92650650,-0.78438680
-0.92618650,-0.80196540
-0.92586650,-0.85482350
-0.92554650,-0.85482350
-0.92522650,-0.87246320
-0.92490650,-0.89010290
-0.92458650,-0.87246320
-0.92426650,-0.85482350
-0.92394650,-0.83724480
-0.92362650,-0.80196540
-0.92330650,-0.76674710
-0.92298650,-0.71388900
-0.92266650,-0.66103090
-0.92234650,-0.59053310
-0.92202650,-0.53767510
-0.92170650,-0.46723840
-0.92138650,-0.37910090
-0.92106650,-0.30866420
-0.92074650,-0.22052680
-0.92042650,-0.13245030
-0.92010650,-0.06195258
-0.91978650,0.02612384
-0.91946650,0.11420030
-0.91914650,0.20227670
-0.91882650,0.27277440
-0.91850650,0.34321110
-0.91818650,0.43134860
-0.91786650,0.50178530
-0.91754650,0.57228310
-0.91722650,0.62514110
-0.91690650,0.67799920
-0.91658650,0.71321760
-0.91626650,0.76607560
-0.91594650,0.78371530
-0.91562650,0.80135500
-0.91530650,0.81893370
-0.91498650,0.81893370
-0.91466650,0.81893370
-0.91434650,0.80135500
-0.91402650,0.78371530
-0.91370650,0.76607560
-0.91338650,0.71321760
-0.91306650,0.67799920
-0.91274650,0.62514110
-0.91242650,0.58992280
-0.91210650,0.50178530
-0.91178650,0.44892730
-0.91146650,0.37849060
-0.91114650,0.30799280
-0.91082650,0.23749500
-0.91050650,0.14941860
-0.91018650,0.07892086
-0.90986650,-0.00909452
-0.90954650,-0.07959227
-0.90922650,-0.15009000
-0.90890650,-0.22052680
-0.90858650,-0.30866420
-0.90826650,-0.37910090
-0.90794650,-0.44959870
-0.90762650,-0.50245670
-0.90730650,-0.55531480
-0.90698650,-0.60817280
-0.90666650,-0.66103090
-0.90634650,-0.69624920
-0.90602650,-0.71388900
-0.90570650,-0.74910740
-0.90538650,-0.76674710
-0.90506650,-0.74910740
-0.90474650,-0.76674710
-0.90442650,-0.74910740
-0.90410650,-0.73152870
-0.90378650,-0.71388900
-0.90346650,-0.67867060
-0.90314650,-0.64339120
-0.90282650,-0.59053310
-0.90250650,-0.53767510
-0.90218650,-0.50245670
-0.90186650,-0.43195900
-0.90154650,-0.36152230
-0.90122650,-0.29102450
-0.90090650,-0.22052680
-0.90058650,-0.15009000
-0.90026650,-0.07959227
-0.89994650,-0.00909452
-0.89962650,0.06134221
-0.89930650,0.14941860
-0.89898650,0.21991640
-0.89866650,0.27277440
-0.89834650,0.34321110
-0.89802650,0.41370890
-0.89770650,0.46656700
-0.89738650,0.50178530
-0.89706650,0.57228310
-0.89674650,0.58992280
-0.89642650,0.64278080
-0.89610650,0.67799920
-0.89578650,0.69563890
-0.89546650,0.71321760
-0.89514650,0.69563890
-0.89482650,0.71321760
-0.89450650,0.69563890
-0.89418650,0.69563890
-0.89386650,0.66035950
-0.89354650,0.64278080
-0.89322650,0.60750140
-0.89290650,0.57228310
-0.89258650,0.51942500
-0.89226650,0.48420670
-0.89194650,0.41370890
-0.89162650,0.36085090
-0.89130650,0.29035310
-0.89098650,0.23749500
-0.89066650,0.16705830
-0.89034650,0.09656057
-0.89002650,0.02612384
-0.88970650,-0.04437391
-0.88938650,-0.11481060
-0.88906650,-0.16766870
-0.88874650,-0.23816650
-0.88842650,-0.30866420
-0.88810650,-0.36152230
-0.88778650,-0.41438030
-0.88746650,-0.46723840
-0.88714650,-0.50245670
-0.88682650,-0.53767510
-0.88650650,-0.57295450
-0.88618650,-0.60817280
-0.88586650,-0.64339120
-0.88554650,-0.64339120
-0.88522650,-0.66103090
-0.88490650,-0.66103090
-0.88458650,-0.66103090
-0.88426650,-0.64339120
-0.88394650,-0.64339120
-0.88362650,-0.59053310
-0.88330650,-0.57295450
-0.88298650,-0.53767510
-0.88266650,-0.50245670
-0.88234650,-0.44959870
-0.88202650,-0.39674060
-0.88170650,-0.34388260
-0.88138650,-0.29102450
-0.88106650,-0.22052680
-0.88074650,-0.16766870
-0.88042650,-0.09723197
-0.88010650,-0.04437391
-0.87978650,0.02612384
-0.87946650,0.09656057
-0.87914650,0.14941860
-0.87882650,0.20227670
-0.87850650,0.25513470
-0.87818650,0.32563250
-0.87786650,0.37849060
-0.87754650,0.41370890
-0.87722650,0.46656700
-0.87690650,0.50178530
-0.87658650,0.55464340
-0.87626650,0.57228310
-0.87594650,0.58992280
-0.87562650,0.60750140
-0.87530650,0.62514110
-0.87498650,0.62514110
-0.87466650,0.62514110
-0.87434650,0.60750140
-0.87402650,0.60750140
-0.87370650,0.57228310
-0.87338650,0.55464340
-0.87306650,0.50178530
-0.87274650,0.48420670
-0.87242650,0.43134860
-0.87210650,0.39606920
-0.87178650,0.34321110
-0.87146650,0.29035310
-0.87114650,0.23749500
-0.87082650,0.18463700
-0.87050650,0.11420030
-0.87018650,0.06134221
-0.86986650,0.00848415
-0.86954650,-0.06195258
-0.86922650,-0.13245030
-0.86890650,-0.18530840
-0.86858650,-0.23816650
-0.86826650,-0.29102450
-0.86794650,-0.34388260
-0.86762650,-0.37910090
-0.86730650,-0.43195900
-0.86698650,-0.46723840
-0.86666650,-0.50245670
-0.86634650,-0.52009640
-0.86602650,-0.53767510
-0.86570650,-0.55531480
-0.86538650,-0.57295450
-0.86506650,-0.57295450
-0.86474650,-0.57295450
-0.86442650,-0.57295450
-0.86410650,-0.55531480
-0.86378650,-0.53767510
-0.86346650,-0.52009640
-0.86314650,-0.48481700
