Время,Канал A
(mс),(В)

-1.00086536,-0.32624290
-1.00054536,-0.22052680
-1.00022536,-0.11481060
-0.99990536,-0.00909452
-0.99958536,0.09656057
-0.99926536,0.20227670
-0.99894536,0.30799280
-0.99862536,0.41370890
-0.99830536,0.51942500
-0.99798536,0.60750140
-0.99766536,0.69563890
-0.99734536,0.76607560
-0.99702536,0.83657340
-0.99670536,0.90707110
-0.99638536,0.95992920
-0.99606536,0.99514760
-0.99574536,1.03036600
-0.99542536,1.06564500
-0.99510536,1.06564500
-0.99478536,1.06564500
-0.99446536,1.04800600
-0.99414536,1.04800600
-0.99382536,1.01278700
-0.99350536,0.97750780
-0.99318536,0.92464980
-0.99286536,0.85421310
-0.99254536,0.80135500
-0.99222536,0.69563890
-0.99190536,0.62514110
-0.99158536,0.53706470
-0.99126536,0.44892730
-0.99094536,0.34321110
-0.99062536,0.25513470
-0.99030536,0.13177890
-0.98998536,0.04376354
-0.98966536,-0.06195258
-0.98934536,-0.16766870
-0.98902536,-0.25580610
-0.98870536,-0.36152230
-0.98838536,-0.46723840
-0.98806536,-0.53767510
-0.98774536,-0.62581250
-0.98742536,-0.71388900
-0.98710536,-0.78438680
-0.98678536,-0.83724480
-0.98646536,-0.89010290
-0.98614536,-0.92532120
-0.98582536,-0.96053960
-0.98550536,-0.97817930
-0.98518536,-0.99581900
-0.98486536,-1.01339800
-0.98454536,-0.99581900
-0.98422536,-0.97817930
-0.98390536,-0.94296090
-0.98358536,-0.90768150
-0.98326536,-0.87246320
-0.98294536,-0.81960510
-0.98262536,-0.74910740
-0.98230536,-0.67867060
-0.98198536,-0.59053310
-0.98166536,-0.52009640
-0.98134536,-0.43195900
-0.98102536,-0.34388260
-0.98070536,-0.23816650
-0.98038536,-0.15009000
-0.98006536,-0.06195258
-0.97974536,0.04376354
-0.97942536,0.13177890
-0.97910536,0.23749500
-0.97878536,0.32563250
-0.97846536,0.41370890
-0.97814536,0.50178530
-0.97782536,0.57228310
-0.97750536,0.66035950
-0.97718536,0.71321760
-0.97686536,0.76607560
-0.97654536,0.83657340
-0.97622536,0.87179170
-0.97590536,0.90707110
-0.97558536,0.92464980
-0.97526536,0.94228950
-0.97494536,0.94228950
-0.97462536,0.94228950
-0.97430536,0.92464980
-0.97398536,0.90707110
-0.97366536,0.87179170
-0.97334536,0.83657340
-0.97302536,0.78371530
-0.97270536,0.71321760
-0.97238536,0.66035950
-0.97206536,0.58992280
-0.97174536,0.51942500
-0.97142536,0.43134860
-0.97110536,0.34321110
-0.97078536,0.25513470
-0.97046536,0.16705830
-0.97014536,0.07892086
-0.96982536,-0.00909452
-0.96950536,-0.09723197
-0.96918536,-0.18530840
-0.96886536,-0.29102450
-0.96854536,-0.36152230
-0.96822536,-0.44959870
-0.96790536,-0.52009640
-0.96758536,-0.57295450
-0.96726536,-0.66103090
-0.96694536,-0.71388900
-0.96662536,-0.74910740
-0.96630536,-0.80196540
-0.96598536,-0.83724480
-0.96566536,-0.85482350
-0.96534536,-0.87246320
-0.96502536,-0.87246320
-0.96470536,-0.87246320
-0.96438536,-0.87246320
-0.96406536,-0.85482350
-0.96374536,-0.81960510
-0.96342536,-0.78438680
-0.96310536,-0.73152870
-0.96278536,-0.67867060
-0.96246536,-0.62581250
-0.96214536,-0.55531480
-0.96182536,-0.50245670
-0.96150536,-0.41438030
-0.96118536,-0.34388260
-0.96086536,-0.25580610
-0.96054536,-0.16766870
-0.96022536,-0.09723197
-0.95990536,-0.00909452
-0.95958536,0.06134221
-0.95926536,0.16705830
-0.95894536,0.23749500
-0.95862536,0.32563250
-0.95830536,0.39606920
-0.95798536,0.46656700
-0.95766536,0.53706470
-0.95734536,0.60750140
-0.95702536,0.66035950
-0.95670536,0.69563890
-0.95638536,0.74849690
-0.95606536,0.76607560
-0.95574536,0.80135500
-0.95542536,0.81893370
-0.95510536,0.81893370
-0.95478536,0.81893370
-0.95446536,0.81893370
-0.95414536,0.80135500
-0.95382536,0.76607560
-0.95350536,0.74849690
-0.95318536,0.69563890
-0.95286536,0.66035950
-0.95254536,0.60750140
-0.95222536,0.55464340
-0.95190536,0.48420670
-0.95158536,0.41370890
-0.95126536,0.34321110
-0.95094536,0.27277440
-0.95062536,0.18463700
-0.95030536,0.11420030
-0.94998536,0.04376354
-0.94966536,-0.06195258
-0.94934536,-0.13245030
-0.94902536,-0.20294810
-0.94870536,-0.29102450
-0.94838536,-0.34388260
-0.94806536,-0.43195900
-0.94774536,-0.48481700
-0.94742536,-0.53767510
-0.94710536,-0.57295450
-0.94678536,-0.62581250
-0.94646536,-0.67867060
-0.94614536,-0.71388900
-0.94582536,-0.73152870
-0.94550536,-0.74910740
-0.94518536,-0.74910740
-0.94486536,-0.76674710
-0.94454536,-0.76674710
-0.94422536,-0.74910740
-0.94390536,-0.71388900
-0.94358536,-0.69624920
-0.94326536,-0.66103090
-0.94294536,-0.60817280
-0.94262536,-0.57295450
-0.94230536,-0.50245670
-0.94198536,-0.44959870
-0.94166536,-0.39674060
-0.94134536,-0.32624290
-0.94102536,-0.25580610
-0.94070536,-0.18530840
-0.94038536,-0.11481060
-0.94006536,-0.04437391
-0.93974536,0.02612384
-0.93942536,0.11420030
-0.93910536,0.18463700
-0.93878536,0.25513470
-0.93846536,0.30799280
-0.93814536,0.37849060
-0.93782536,0.43134860
-0.93750536,0.48420670
-0.93718536,0.53706470
-0.93686536,0.58992280
-0.93654536,0.62514110
-0.93622536,0.66035950
-0.93590536,0.67799920
-0.93558536,0.69563890
-0.93526536,0.71321760
-0.93494536,0.69563890
-0.93462536,0.69563890
-0.93430536,0.69563890
-0.93398536,0.67799920
-0.93366536,0.66035950
-0.93334536,0.62514110
-0.93302536,0.58992280
-0.93270536,0.55464340
-0.93238536,0.50178530
-0.93206536,0.44892730
-0.93174536,0.39606920
-0.93142536,0.32563250
-0.93110536,0.27277440
-0.93078536,0.20227670
-0.93046536,0.13177890
-0.93014536,0.06134221
-0.92982536,-0.00909452
-0.92950536,-0.07959227
-0.92918536,-0.15009000
-0.92886536,-0.22052680
-0.92854536,-0.27338480
-0.92822536,-0.34388260
-0.92790536,-0.37910090
-0.92758536,-0.44959870
-0.92726536,-0.48481700
-0.92694536,-0.53767510
-0.92662536,-0.55531480
-0.92630536,-0.60817280
-0.92598536,-0.62581250
-0.92566536,-0.64339120
-0.92534536,-0.66103090
-0.92502536,-0.66103090
-0.92470536,-0.64339120
-0.92438536,-0.64339120
-0.92406536,-0.62581250
-0.92374536,-0.60817280
-0.92342536,-0.57295450
-0.92310536,-0.55531480
-0.92278536,-0.50245670
-0.92246536,-0.46723840
-0.92214536,-0.43195900
-0.92182536,-0.36152230
-0.92150536,-0.30866420
-0.92118536,-0.25580610
-0.92086536,-0.18530840
-0.92054536,-0.13245030
-0.92022536,-0.07959227
-0.91990536,-0.00909452
-0.91958536,0.06134221
-0.91926536,0.11420030
-0.91894536,0.18463700
-0.91862536,0.25513470
-0.91830536,0.29035310
-0.91798536,0.34321110
-0.91766536,0.41370890
-0.91734536,0.44892730
-0.91702536,0.48420670
-0.91670536,0.51942500
-0.91638536,0.55464340
-0.91606536,0.58992280
-0.91574536,0.60750140
-0.91542536,0.62514110
-0.91510536,0.62514110
-0.91478536,0.62514110
-0.91446536,0.60750140
-0.91414536,0.60750140
-0.91382536,0.58992280
-0.91350536,0.55464340
-0.91318536,0.53706470
-0.91286536,0.48420670
-0.91254536,0.44892730
-0.91222536,0.41370890
-0.91190536,0.36085090
-0.91158536,0.30799280
-0.91126536,0.25513470
-0.91094536,0.20227670
-0.91062536,0.14941860
-0.91030536,0.07892086
-0.90998536,0.02612384
-0.90966536,-0.02673421
-0.90934536,-0.09723197
-0.90902536,-0.15009000
-0.90870536,-0.22052680
-0.90838536,-0.25580610
-0.90806536,-0.30866420
-0.90774536,-0.36152230
-0.90742536,-0.41438030
-0.90710536,-0.43195900
-0.90678536,-0.48481700
-0.90646536,-0.50245670
-0.90614536,-0.53767510
-0.90582536,-0.55531480
-0.90550536,-0.57295450
-0.90518536,-0.57295450
-0.90486536,-0.57295450
-0.90454536,-0.57295450
-0.90422536,-0.57295450
-0.90390536,-0.53767510
-0.90358536,-0.52009640
-0.90326536,-0.50245670
-0.90294536,-0.46723840
-0.90262536,-0.43195900
-0.90230536,-0.37910090
-0.90198536,-0.34388260
-0.90166536,-0.30866420
-0.90134536,-0.23816650
-0.90102536,-0.20294810
-0.90070536,-0.15009000
-0.90038536,-0.07959227
-0.90006536,-0.02673421
-0.89974536,0.02612384
-0.89942536,0.09656057
-0.89910536,0.13177890
-0.89878536,0.20227670
-0.89846536,0.23749500
-0.89814536,0.29035310
-0.89782536,0.34321110
-0.89750536,0.37849060
-0.89718536,0.41370890
-0.89686536,0.44892730
-0.89654536,0.48420670
-0.89622536,0.50178530
-0.89590536,0.53706470
-0.89558536,0.53706470
-0.89526536,0.55464340
-0.89494536,0.55464340
-0.89462536,0.55464340
-0.89430536,0.53706470
-0.89398536,0.53706470
-0.89366536,0.50178530
-0.89334536,0.48420670
-0.89302536,0.46656700
-0.89270536,0.41370890
-0.89238536,0.39606920
-0.89206536,0.34321110
-0.89174536,0.30799280
-0.89142536,0.25513470
-0.89110536,0.20227670
-0.89078536,0.16705830
-0.89046536,0.09656057
-0.89014536,0.04376354
-0.88982536,-0.00909452
-0.88950536,-0.06195258
-0.88918536,-0.11481060
-0.88886536,-0.16766870
-0.88854536,-0.22052680
-0.88822536,-0.25580610
-0.88790536,-0.29102450
-0.88758536,-0.34388260
-0.88726536,-0.37910090
-0.88694536,-0.41438030
-0.88662536,-0.44959870
-0.88630536,-0.46723840
-0.88598536,-0.50245670
-0.88566536,-0.50245670
-0.88534536,-0.52009640
-0.88502536,-0.52009640
-0.88470536,-0.52009640
-0.88438536,-0.52009640
-0.88406536,-0.50245670
-0.88374536,-0.50245670
-0.88342536,-0.46723840
-0.88310536,-0.43195900
-0.88278536,-0.41438030
-0.88246536,-0.36152230
-0.88214536,-0.32624290
-0.88182536,-0.29102450
-0.88150536,-0.25580610
-0.88118536,-0.20294810
-0.88086536,-0.15009000
-0.88054536,-0.09723197
-0.88022536,-0.06195258
-0.87990536,-0.00909452
-0.87958536,0.06134221
-0.87926536,0.09656057
-0.87894536,0.14941860
-0.87862536,0.20227670
-0.87830536,0.23749500
-0.87798536,0.29035310
-0.87766536,0.32563250
-0.87734536,0.36085090
-0.87702536,0.39606920
-0.87670536,0.43134860
-0.87638536,0.44892730
-0.87606536,0.46656700
-0.87574536,0.50178530
-0.87542536,0.48420670
-0.87510536,0.50178530
-0.87478536,0.50178530
-0.87446536,0.50178530
-0.87414536,0.50178530
-0.87382536,0.48420670
-0.87350536,0.46656700
-0.87318536,0.44892730
-0.87286536,0.41370890
-0.87254536,0.37849060
-0.87222536,0.34321110
-0.87190536,0.30799280
-0.87158536,0.27277440
-0.87126536,0.21991640
-0.87094536,0.16705830
-0.87062536,0.11420030
-0.87030536,0.06134221
-0.86998536,0.02612384
-0.86966536,-0.02673421
-0.86934536,-0.07959227
-0.86902536,-0.13245030
-0.86870536,-0.16766870
-0.86838536,-0.22052680
-0.86806536,-0.27338480
-0.86774536,-0.30866420
-0.86742536,-0.34388260
-0.86710536,-0.37910090
-0.86678536,-0.41438030
-0.86646536,-0.43195900
-0.86614536,-0.44959870
-0.86582536,-0.48481700
-0.86550536,-0.48481700
-0.86518536,-0.50245670
-0.86486536,-0.50245670
-0.86454536,-0.48481700
-0.86422536,-0.48481700
-0.86390536,-0.46723840
-0.86358536,-0.46723840
-0.86326536,-0.43195900
