Время,Канал A
(mс),(В)

-1.00090855,-0.18530840
-1.00058855,-0.15009000
-1.00026855,-0.09723197
-0.99994855,-0.02673421
-0.99962855,0.00848415
-0.99930855,0.06134221
-0.99898855,0.11420030
-0.99866855,0.16705830
-0.99834855,0.21991640
-0.99802855,0.25513470
-0.99770855,0.30799280
-0.99738855,0.34321110
-0.99706855,0.37849060
-0.99674855,0.41370890
-0.99642855,0.43134860
-0.99610855,0.46656700
-0.99578855,0.48420670
-0.99546855,0.48420670
-0.99514855,0.50178530
-0.99482855,0.50178530
-0.99450855,0.50178530
-0.99418855,0.50178530
-0.99386855,0.48420670
-0.99354855,0.48420670
-0.99322855,0.46656700
-0.99290855,0.43134860
-0.99258855,0.39606920
-0.99226855,0.37849060
-0.99194855,0.32563250
-0.99162855,0.29035310
-0.99130855,0.25513470
-0.99098855,0.20227670
-0.99066855,0.14941860
-0.99034855,0.11420030
-0.99002855,0.06134221
-0.98970855,0.00848415
-0.98938855,-0.04437391
-0.98906855,-0.09723197
-0.98874855,-0.15009000
-0.98842855,-0.18530840
-0.98810855,-0.23816650
-0.98778855,-0.27338480
-0.98746855,-0.30866420
-0.98714855,-0.36152230
-0.98682855,-0.39674060
-0.98650855,-0.43195900
-0.98618855,-0.44959870
-0.98586855,-0.46723840
-0.98554855,-0.48481700
-0.98522855,-0.50245670
-0.98490855,-0.50245670
-0.98458855,-0.50245670
-0.98426855,-0.50245670
-0.98394855,-0.48481700
-0.98362855,-0.46723840
-0.98330855,-0.44959870
-0.98298855,-0.43195900
-0.98266855,-0.39674060
-0.98234855,-0.36152230
-0.98202855,-0.32624290
-0.98170855,-0.29102450
-0.98138855,-0.25580610
-0.98106855,-0.20294810
-0.98074855,-0.15009000
-0.98042855,-0.11481060
-0.98010855,-0.06195258
-0.97978855,-0.00909452
-0.97946855,0.04376354
-0.97914855,0.09656057
-0.97882855,0.13177890
-0.97850855,0.18463700
-0.97818855,0.21991640
-0.97786855,0.27277440
-0.97754855,0.30799280
-0.97722855,0.34321110
-0.97690855,0.37849060
-0.97658855,0.41370890
-0.97626855,0.44892730
-0.97594855,0.46656700
-0.97562855,0.46656700
-0.97530855,0.48420670
-0.97498855,0.50178530
-0.97466855,0.50178530
-0.97434855,0.50178530
-0.97402855,0.48420670
-0.97370855,0.48420670
-0.97338855,0.44892730
-0.97306855,0.43134860
-0.97274855,0.41370890
-0.97242855,0.37849060
-0.97210855,0.34321110
-0.97178855,0.30799280
-0.97146855,0.27277440
-0.97114855,0.21991640
-0.97082855,0.18463700
-0.97050855,0.13177890
-0.97018855,0.07892086
-0.96986855,0.04376354
-0.96954855,-0.00909452
-0.96922855,-0.07959227
-0.96890855,-0.11481060
-0.96858855,-0.16766870
-0.96826855,-0.22052680
-0.96794855,-0.25580610
-0.96762855,-0.29102450
-0.96730855,-0.34388260
-0.96698855,-0.36152230
-0.96666855,-0.41438030
-0.96634855,-0.43195900
-0.96602855,-0.44959870
-0.96570855,-0.48481700
-0.96538855,-0.48481700
-0.96506855,-0.50245670
-0.96474855,-0.50245670
-0.96442855,-0.50245670
-0.96410855,-0.48481700
-0.96378855,-0.48481700
-0.96346855,-0.46723840
-0.96314855,-0.44959870
-0.96282855,-0.43195900
-0.96250855,-0.39674060
-0.96218855,-0.36152230
-0.96186855,-0.32624290
-0.96154855,-0.27338480
-0.96122855,-0.23816650
-0.96090855,-0.18530840
-0.96058855,-0.13245030
-0.96026855,-0.07959227
-0.95994855,-0.02673421
-0.95962855,0.00848415
-0.95930855,0.06134221
-0.95898855,0.11420030
-0.95866855,0.16705830
-0.95834855,0.21991640
-0.95802855,0.25513470
-0.95770855,0.30799280
-0.95738855,0.34321110
-0.95706855,0.37849060
-0.95674855,0.41370890
-0.95642855,0.44892730
-0.95610855,0.46656700
-0.95578855,0.48420670
-0.95546855,0.50178530
-0.95514855,0.51942500
-0.95482855,0.53706470
-0.95450855,0.53706470
-0.95418855,0.51942500
-0.95386855,0.50178530
-0.95354855,0.48420670
-0.95322855,0.46656700
-0.95290855,0.44892730
-0.95258855,0.41370890
-0.95226855,0.37849060
-0.95194855,0.34321110
-0.95162855,0.30799280
-0.95130855,0.25513470
-0.95098855,0.21991640
-0.95066855,0.16705830
-0.95034855,0.11420030
-0.95002855,0.06134221
-0.94970855,0.00848415
-0.94938855,-0.04437391
-0.94906855,-0.09723197
-0.94874855,-0.15009000
-0.94842855,-0.20294810
-0.94810855,-0.23816650
-0.94778855,-0.29102450
-0.94746855,-0.34388260
-0.94714855,-0.37910090
-0.94682855,-0.41438030
-0.94650855,-0.44959870
-0.94618855,-0.48481700
-0.94586855,-0.50245670
-0.94554855,-0.50245670
-0.94522855,-0.52009640
-0.94490855,-0.53767510
-0.94458855,-0.53767510
-0.94426855,-0.53767510
-0.94394855,-0.52009640
-0.94362855,-0.50245670
-0.94330855,-0.50245670
-0.94298855,-0.46723840
-0.94266855,-0.43195900
-0.94234855,-0.41438030
-0.94202855,-0.36152230
-0.94170855,-0.32624290
-0.94138855,-0.27338480
-0.94106855,-0.22052680
-0.94074855,-0.16766870
-0.94042855,-0.13245030
-0.94010855,-0.07959227
-0.93978855,-0.00909452
-0.93946855,0.04376354
-0.93914855,0.09656057
-0.93882855,0.14941860
-0.93850855,0.20227670
-0.93818855,0.25513470
-0.93786855,0.30799280
-0.93754855,0.34321110
-0.93722855,0.41370890
-0.93690855,0.43134860
-0.93658855,0.46656700
-0.93626855,0.50178530
-0.93594855,0.53706470
-0.93562855,0.55464340
-0.93530855,0.55464340
-0.93498855,0.57228310
-0.93466855,0.58992280
-0.93434855,0.57228310
-0.93402855,0.55464340
-0.93370855,0.55464340
-0.93338855,0.53706470
-0.93306855,0.50178530
-0.93274855,0.48420670
-0.93242855,0.44892730
-0.93210855,0.41370890
-0.93178855,0.36085090
-0.93146855,0.30799280
-0.93114855,0.27277440
-0.93082855,0.20227670
-0.93050855,0.14941860
-0.93018855,0.09656057
-0.92986855,0.04376354
-0.92954855,-0.00909452
-0.92922855,-0.07959227
-0.92890855,-0.13245030
-0.92858855,-0.20294810
-0.92826855,-0.25580610
-0.92794855,-0.30866420
-0.92762855,-0.36152230
-0.92730855,-0.39674060
-0.92698855,-0.44959870
-0.92666855,-0.48481700
-0.92634855,-0.52009640
-0.92602855,-0.55531480
-0.92570855,-0.57295450
-0.92538855,-0.57295450
-0.92506855,-0.60817280
-0.92474855,-0.59053310
-0.92442855,-0.60817280
-0.92410855,-0.60817280
-0.92378855,-0.57295450
-0.92346855,-0.55531480
-0.92314855,-0.53767510
-0.92282855,-0.52009640
-0.92250855,-0.48481700
-0.92218855,-0.43195900
-0.92186855,-0.37910090
-0.92154855,-0.34388260
-0.92122855,-0.29102450
-0.92090855,-0.23816650
-0.92058855,-0.16766870
-0.92026855,-0.11481060
-0.91994855,-0.06195258
-0.91962855,0.00848415
-0.91930855,0.07892086
-0.91898855,0.13177890
-0.91866855,0.20227670
-0.91834855,0.25513470
-0.91802855,0.32563250
-0.91770855,0.36085090
-0.91738855,0.43134860
-0.91706855,0.46656700
-0.91674855,0.51942500
-0.91642855,0.55464340
-0.91610855,0.58992280
-0.91578855,0.60750140
-0.91546855,0.62514110
-0.91514855,0.64278080
-0.91482855,0.66035950
-0.91450855,0.64278080
-0.91418855,0.66035950
-0.91386855,0.64278080
-0.91354855,0.62514110
-0.91322855,0.60750140
-0.91290855,0.55464340
-0.91258855,0.51942500
-0.91226855,0.48420670
-0.91194855,0.43134860
-0.91162855,0.37849060
-0.91130855,0.32563250
-0.91098855,0.27277440
-0.91066855,0.20227670
-0.91034855,0.13177890
-0.91002855,0.06134221
-0.90970855,0.00848415
-0.90938855,-0.06195258
-0.90906855,-0.13245030
-0.90874855,-0.20294810
-0.90842855,-0.25580610
-0.90810855,-0.32624290
-0.90778855,-0.37910090
-0.90746855,-0.43195900
-0.90714855,-0.50245670
-0.90682855,-0.53767510
-0.90650855,-0.57295450
-0.90618855,-0.62581250
-0.90586855,-0.64339120
-0.90554855,-0.66103090
-0.90522855,-0.67867060
-0.90490855,-0.69624920
-0.90458855,-0.69624920
-0.90426855,-0.69624920
-0.90394855,-0.67867060
-0.90362855,-0.66103090
-0.90330855,-0.64339120
-0.90298855,-0.60817280
-0.90266855,-0.57295450
-0.90234855,-0.52009640
-0.90202855,-0.48481700
-0.90170855,-0.43195900
-0.90138855,-0.36152230
-0.90106855,-0.29102450
-0.90074855,-0.22052680
-0.90042855,-0.16766870
-0.90010855,-0.09723197
-0.89978855,-0.02673421
-0.89946855,0.06134221
-0.89914855,0.13177890
-0.89882855,0.20227670
-0.89850855,0.27277440
-0.89818855,0.32563250
-0.89786855,0.39606920
-0.89754855,0.46656700
-0.89722855,0.51942500
-0.89690855,0.57228310
-0.89658855,0.62514110
-0.89626855,0.66035950
-0.89594855,0.69563890
-0.89562855,0.71321760
-0.89530855,0.73085730
-0.89498855,0.74849690
-0.89466855,0.74849690
-0.89434855,0.74849690
-0.89402855,0.73085730
-0.89370855,0.73085730
-0.89338855,0.69563890
-0.89306855,0.66035950
-0.89274855,0.62514110
-0.89242855,0.58992280
-0.89210855,0.53706470
-0.89178855,0.48420670
-0.89146855,0.41370890
-0.89114855,0.34321110
-0.89082855,0.27277440
-0.89050855,0.20227670
-0.89018855,0.13177890
-0.88986855,0.04376354
-0.88954855,-0.02673421
-0.88922855,-0.09723197
-0.88890855,-0.18530840
-0.88858855,-0.25580610
-0.88826855,-0.32624290
-0.88794855,-0.41438030
-0.88762855,-0.48481700
-0.88730855,-0.53767510
-0.88698855,-0.57295450
-0.88666855,-0.64339120
-0.88634855,-0.69624920
-0.88602855,-0.73152870
-0.88570855,-0.74910740
-0.88538855,-0.78438680
-0.88506855,-0.80196540
-0.88474855,-0.80196540
-0.88442855,-0.80196540
-0.88410855,-0.78438680
-0.88378855,-0.78438680
-0.88346855,-0.74910740
-0.88314855,-0.71388900
-0.88282855,-0.67867060
-0.88250855,-0.62581250
-0.88218855,-0.57295450
-0.88186855,-0.52009640
-0.88154855,-0.44959870
-0.88122855,-0.37910090
-0.88090855,-0.30866420
-0.88058855,-0.22052680
-0.88026855,-0.15009000
-0.87994855,-0.07959227
-0.87962855,0.02612384
-0.87930855,0.11420030
-0.87898855,0.18463700
-0.87866855,0.27277440
-0.87834855,0.34321110
-0.87802855,0.43134860
-0.87770855,0.50178530
-0.87738855,0.57228310
-0.87706855,0.62514110
-0.87674855,0.69563890
-0.87642855,0.73085730
-0.87610855,0.78371530
-0.87578855,0.81893370
-0.87546855,0.83657340
-0.87514855,0.87179170
-0.87482855,0.87179170
-0.87450855,0.87179170
-0.87418855,0.87179170
-0.87386855,0.85421310
-0.87354855,0.81893370
-0.87322855,0.78371530
-0.87290855,0.74849690
-0.87258855,0.69563890
-0.87226855,0.64278080
-0.87194855,0.58992280
-0.87162855,0.51942500
-0.87130855,0.43134860
-0.87098855,0.36085090
-0.87066855,0.27277440
-0.87034855,0.18463700
-0.87002855,0.09656057
-0.86970855,0.00848415
-0.86938855,-0.07959227
-0.86906855,-0.16766870
-0.86874855,-0.25580610
-0.86842855,-0.34388260
-0.86810855,-0.43195900
-0.86778855,-0.50245670
-0.86746855,-0.57295450
-0.86714855,-0.64339120
-0.86682855,-0.71388900
-0.86650855,-0.76674710
-0.86618855,-0.81960510
-0.86586855,-0.85482350
-0.86554855,-0.89010290
-0.86522855,-0.90768150
-0.86490855,-0.92532120
-0.86458855,-0.92532120
-0.86426855,-0.92532120
-0.86394855,-0.90768150
-0.86362855,-0.87246320
-0.86330855,-0.85482350
