Время,Канал A
(mс),(В)

-1.00086688,-0.39674060
-1.00054688,-0.27338480
-1.00022688,-0.15009000
-0.99990688,-0.00909452
-0.99958688,0.13177890
-0.99926688,0.25513470
-0.99894688,0.39606920
-0.99862688,0.50178530
-0.99830688,0.62514110
-0.99798688,0.74849690
-0.99766688,0.85421310
-0.99734688,0.94228950
-0.99702688,1.03036600
-0.99670688,1.10086400
-0.99638688,1.17136100
-0.99606688,1.20658000
-0.99574688,1.25943800
-0.99542688,1.27707800
-0.99510688,1.29471700
-0.99478688,1.31229600
-0.99446688,1.27707800
-0.99414688,1.25943800
-0.99382688,1.22421900
-0.99350688,1.17136100
-0.99318688,1.11850300
-0.99286688,1.04800600
-0.99254688,0.94228950
-0.99222688,0.87179170
-0.99190688,0.76607560
-0.99158688,0.66035950
-0.99126688,0.53706470
-0.99094688,0.41370890
-0.99062688,0.29035310
-0.99030688,0.16705830
-0.98998688,0.04376354
-0.98966688,-0.07959227
-0.98934688,-0.20294810
-0.98902688,-0.34388260
-0.98870688,-0.44959870
-0.98838688,-0.57295450
-0.98806688,-0.67867060
-0.98774688,-0.78438680
-0.98742688,-0.87246320
-0.98710688,-0.96053960
-0.98678688,-1.03103700
-0.98646688,-1.10153500
-0.98614688,-1.15439300
-0.98582688,-1.20725100
-0.98550688,-1.22489100
-0.98518688,-1.24247000
-0.98486688,-1.24247000
-0.98454688,-1.22489100
-0.98422688,-1.20725100
-0.98390688,-1.17203300
-0.98358688,-1.13675300
-0.98326688,-1.08389500
-0.98294688,-1.01339800
-0.98262688,-0.92532120
-0.98230688,-0.83724480
-0.98198688,-0.74910740
-0.98166688,-0.64339120
-0.98134688,-0.53767510
-0.98102688,-0.43195900
-0.98070688,-0.30866420
-0.98038688,-0.18530840
-0.98006688,-0.06195258
-0.97974688,0.06134221
-0.97942688,0.18463700
-0.97910688,0.29035310
-0.97878688,0.41370890
-0.97846688,0.53706470
-0.97814688,0.62514110
-0.97782688,0.73085730
-0.97750688,0.81893370
-0.97718688,0.90707110
-0.97686688,0.97750780
-0.97654688,1.04800600
-0.97622688,1.10086400
-0.97590688,1.11850300
-0.97558688,1.17136100
-0.97526688,1.18900100
-0.97494688,1.18900100
-0.97462688,1.18900100
-0.97430688,1.17136100
-0.97398688,1.13608200
-0.97366688,1.10086400
-0.97334688,1.04800600
-0.97302688,0.97750780
-0.97270688,0.90707110
-0.97238688,0.81893370
-0.97206688,0.74849690
-0.97174688,0.64278080
-0.97142688,0.53706470
-0.97110688,0.43134860
-0.97078688,0.32563250
-0.97046688,0.20227670
-0.97014688,0.09656057
-0.96982688,-0.00909452
-0.96950688,-0.13245030
-0.96918688,-0.23816650
-0.96886688,-0.36152230
-0.96854688,-0.46723840
-0.96822688,-0.57295450
-0.96790688,-0.66103090
-0.96758688,-0.74910740
-0.96726688,-0.83724480
-0.96694688,-0.90768150
-0.96662688,-0.97817930
-0.96630688,-1.01339800
-0.96598688,-1.06631700
-0.96566688,-1.10153500
-0.96534688,-1.11917500
-0.96502688,-1.11917500
-0.96470688,-1.11917500
-0.96438688,-1.11917500
-0.96406688,-1.08389500
-0.96374688,-1.04867700
-0.96342688,-0.99581900
-0.96310688,-0.94296090
-0.96278688,-0.87246320
-0.96246688,-0.80196540
-0.96214688,-0.73152870
-0.96182688,-0.64339120
-0.96150688,-0.53767510
-0.96118688,-0.43195900
-0.96086688,-0.34388260
-0.96054688,-0.22052680
-0.96022688,-0.11481060
-0.95990688,-0.00909452
-0.95958688,0.09656057
-0.95926688,0.21991640
-0.95894688,0.32563250
-0.95862688,0.43134860
-0.95830688,0.51942500
-0.95798688,0.62514110
-0.95766688,0.69563890
-0.95734688,0.78371530
-0.95702688,0.85421310
-0.95670688,0.90707110
-0.95638688,0.95992920
-0.95606688,0.99514760
-0.95574688,1.03036600
-0.95542688,1.04800600
-0.95510688,1.06564500
-0.95478688,1.06564500
-0.95446688,1.04800600
-0.95414688,1.03036600
-0.95382688,1.01278700
-0.95350688,0.95992920
-0.95318688,0.90707110
-0.95286688,0.85421310
-0.95254688,0.78371530
-0.95222688,0.71321760
-0.95190688,0.62514110
-0.95158688,0.53706470
-0.95126688,0.43134860
-0.95094688,0.34321110
-0.95062688,0.23749500
-0.95030688,0.13177890
-0.94998688,0.04376354
-0.94966688,-0.07959227
-0.94934688,-0.16766870
-0.94902688,-0.27338480
-0.94870688,-0.36152230
-0.94838688,-0.46723840
-0.94806688,-0.55531480
-0.94774688,-0.64339120
-0.94742688,-0.71388900
-0.94710688,-0.78438680
-0.94678688,-0.83724480
-0.94646688,-0.89010290
-0.94614688,-0.92532120
-0.94582688,-0.96053960
-0.94550688,-0.99581900
-0.94518688,-0.99581900
-0.94486688,-0.99581900
-0.94454688,-0.99581900
-0.94422688,-0.97817930
-0.94390688,-0.96053960
-0.94358688,-0.90768150
-0.94326688,-0.87246320
-0.94294688,-0.80196540
-0.94262688,-0.74910740
-0.94230688,-0.67867060
-0.94198688,-0.59053310
-0.94166688,-0.52009640
-0.94134688,-0.43195900
-0.94102688,-0.34388260
-0.94070688,-0.23816650
-0.94038688,-0.15009000
-0.94006688,-0.06195258
-0.93974688,0.04376354
-0.93942688,0.13177890
-0.93910688,0.23749500
-0.93878688,0.32563250
-0.93846688,0.41370890
-0.93814688,0.50178530
-0.93782688,0.58992280
-0.93750688,0.66035950
-0.93718688,0.71321760
-0.93686688,0.76607560
-0.93654688,0.83657340
-0.93622688,0.87179170
-0.93590688,0.90707110
-0.93558688,0.92464980
-0.93526688,0.94228950
-0.93494688,0.94228950
-0.93462688,0.94228950
-0.93430688,0.92464980
-0.93398688,0.90707110
-0.93366688,0.87179170
-0.93334688,0.83657340
-0.93302688,0.78371530
-0.93270688,0.71321760
-0.93238688,0.66035950
-0.93206688,0.58992280
-0.93174688,0.51942500
-0.93142688,0.43134860
-0.93110688,0.34321110
-0.93078688,0.25513470
-0.93046688,0.14941860
-0.93014688,0.07892086
-0.92982688,-0.00909452
-0.92950688,-0.09723197
-0.92918688,-0.20294810
-0.92886688,-0.29102450
-0.92854688,-0.36152230
-0.92822688,-0.44959870
-0.92790688,-0.52009640
-0.92758688,-0.59053310
-0.92726688,-0.64339120
-0.92694688,-0.71388900
-0.92662688,-0.76674710
-0.92630688,-0.80196540
-0.92598688,-0.83724480
-0.92566688,-0.85482350
-0.92534688,-0.87246320
-0.92502688,-0.89010290
-0.92470688,-0.87246320
-0.92438688,-0.87246320
-0.92406688,-0.83724480
-0.92374688,-0.81960510
-0.92342688,-0.78438680
-0.92310688,-0.73152870
-0.92278688,-0.67867060
-0.92246688,-0.62581250
-0.92214688,-0.55531480
-0.92182688,-0.48481700
-0.92150688,-0.41438030
-0.92118688,-0.34388260
-0.92086688,-0.25580610
-0.92054688,-0.16766870
-0.92022688,-0.07959227
-0.91990688,-0.00909452
-0.91958688,0.07892086
-0.91926688,0.14941860
-0.91894688,0.25513470
-0.91862688,0.32563250
-0.91830688,0.41370890
-0.91798688,0.46656700
-0.91766688,0.55464340
-0.91734688,0.58992280
-0.91702688,0.64278080
-0.91670688,0.69563890
-0.91638688,0.73085730
-0.91606688,0.76607560
-0.91574688,0.80135500
-0.91542688,0.81893370
-0.91510688,0.81893370
-0.91478688,0.81893370
-0.91446688,0.81893370
-0.91414688,0.80135500
-0.91382688,0.76607560
-0.91350688,0.74849690
-0.91318688,0.69563890
-0.91286688,0.66035950
-0.91254688,0.60750140
-0.91222688,0.55464340
-0.91190688,0.48420670
-0.91158688,0.41370890
-0.91126688,0.34321110
-0.91094688,0.27277440
-0.91062688,0.18463700
-0.91030688,0.09656057
-0.90998688,0.02612384
-0.90966688,-0.06195258
-0.90934688,-0.13245030
-0.90902688,-0.20294810
-0.90870688,-0.27338480
-0.90838688,-0.36152230
-0.90806688,-0.41438030
-0.90774688,-0.46723840
-0.90742688,-0.53767510
-0.90710688,-0.59053310
-0.90678688,-0.64339120
-0.90646688,-0.67867060
-0.90614688,-0.71388900
-0.90582688,-0.73152870
-0.90550688,-0.74910740
-0.90518688,-0.76674710
-0.90486688,-0.76674710
-0.90454688,-0.74910740
-0.90422688,-0.73152870
-0.90390688,-0.71388900
-0.90358688,-0.69624920
-0.90326688,-0.66103090
-0.90294688,-0.60817280
-0.90262688,-0.57295450
-0.90230688,-0.52009640
-0.90198688,-0.44959870
-0.90166688,-0.39674060
-0.90134688,-0.32624290
-0.90102688,-0.25580610
-0.90070688,-0.18530840
-0.90038688,-0.11481060
-0.90006688,-0.04437391
-0.89974688,0.02612384
-0.89942688,0.09656057
-0.89910688,0.18463700
-0.89878688,0.25513470
-0.89846688,0.30799280
-0.89814688,0.37849060
-0.89782688,0.43134860
-0.89750688,0.48420670
-0.89718688,0.53706470
-0.89686688,0.58992280
-0.89654688,0.62514110
-0.89622688,0.66035950
-0.89590688,0.67799920
-0.89558688,0.69563890
-0.89526688,0.71321760
-0.89494688,0.71321760
-0.89462688,0.71321760
-0.89430688,0.69563890
-0.89398688,0.67799920
-0.89366688,0.66035950
-0.89334688,0.62514110
-0.89302688,0.58992280
-0.89270688,0.55464340
-0.89238688,0.48420670
-0.89206688,0.44892730
-0.89174688,0.39606920
-0.89142688,0.32563250
-0.89110688,0.27277440
-0.89078688,0.20227670
-0.89046688,0.11420030
-0.89014688,0.06134221
-0.88982688,-0.00909452
-0.88950688,-0.07959227
-0.88918688,-0.15009000
-0.88886688,-0.20294810
-0.88854688,-0.27338480
-0.88822688,-0.34388260
-0.88790688,-0.39674060
-0.88758688,-0.44959870
-0.88726688,-0.50245670
-0.88694688,-0.53767510
-0.88662688,-0.57295450
-0.88630688,-0.59053310
-0.88598688,-0.64339120
-0.88566688,-0.64339120
-0.88534688,-0.66103090
-0.88502688,-0.66103090
-0.88470688,-0.66103090
-0.88438688,-0.64339120
-0.88406688,-0.62581250
-0.88374688,-0.60817280
-0.88342688,-0.57295450
-0.88310688,-0.53767510
-0.88278688,-0.52009640
-0.88246688,-0.46723840
-0.88214688,-0.41438030
-0.88182688,-0.36152230
-0.88150688,-0.30866420
-0.88118688,-0.25580610
-0.88086688,-0.18530840
-0.88054688,-0.13245030
-0.88022688,-0.06195258
-0.87990688,0.00848415
-0.87958688,0.06134221
-0.87926688,0.13177890
-0.87894688,0.20227670
-0.87862688,0.25513470
-0.87830688,0.30799280
-0.87798688,0.36085090
-0.87766688,0.41370890
-0.87734688,0.46656700
-0.87702688,0.48420670
-0.87670688,0.51942500
-0.87638688,0.57228310
-0.87606688,0.57228310
-0.87574688,0.60750140
-0.87542688,0.60750140
-0.87510688,0.62514110
-0.87478688,0.60750140
-0.87446688,0.62514110
-0.87414688,0.60750140
-0.87382688,0.58992280
-0.87350688,0.55464340
-0.87318688,0.53706470
-0.87286688,0.48420670
-0.87254688,0.46656700
-0.87222688,0.41370890
-0.87190688,0.36085090
-0.87158688,0.30799280
-0.87126688,0.25513470
-0.87094688,0.20227670
-0.87062688,0.13177890
-0.87030688,0.09656057
-0.86998688,0.02612384
-0.86966688,-0.02673421
-0.86934688,-0.09723197
-0.86902688,-0.15009000
-0.86870688,-0.22052680
-0.86838688,-0.25580610
-0.86806688,-0.30866420
-0.86774688,-0.36152230
-0.86742688,-0.41438030
-0.86710688,-0.43195900
-0.86678688,-0.48481700
-0.86646688,-0.50245670
-0.86614688,-0.53767510
-0.86582688,-0.55531480
-0.86550688,-0.55531480
-0.86518688,-0.57295450
-0.86486688,-0.57295450
-0.86454688,-0.57295450
-0.86422688,-0.55531480
-0.86390688,-0.53767510
-0.86358688,-0.52009640
-0.86326688,-0.50245670
