Время,Канал A
(mс),(В)

-1.00085104,-0.18530840
-1.00053104,-0.13245030
-1.00021104,-0.07959227
-0.99989104,-0.00909452
-0.99957104,0.06134221
-0.99925104,0.11420030
-0.99893104,0.18463700
-0.99861104,0.23749500
-0.99829104,0.30799280
-0.99797104,0.34321110
-0.99765104,0.41370890
-0.99733104,0.44892730
-0.99701104,0.48420670
-0.99669104,0.53706470
-0.99637104,0.57228310
-0.99605104,0.60750140
-0.99573104,0.62514110
-0.99541104,0.64278080
-0.99509104,0.64278080
-0.99477104,0.66035950
-0.99445104,0.64278080
-0.99413104,0.64278080
-0.99381104,0.62514110
-0.99349104,0.60750140
-0.99317104,0.57228310
-0.99285104,0.55464340
-0.99253104,0.50178530
-0.99221104,0.44892730
-0.99189104,0.41370890
-0.99157104,0.36085090
-0.99125104,0.29035310
-0.99093104,0.23749500
-0.99061104,0.16705830
-0.99029104,0.09656057
-0.98997104,0.04376354
-0.98965104,-0.02673421
-0.98933104,-0.09723197
-0.98901104,-0.15009000
-0.98869104,-0.22052680
-0.98837104,-0.29102450
-0.98805104,-0.36152230
-0.98773104,-0.41438030
-0.98741104,-0.46723840
-0.98709104,-0.52009640
-0.98677104,-0.55531480
-0.98645104,-0.59053310
-0.98613104,-0.64339120
-0.98581104,-0.66103090
-0.98549104,-0.67867060
-0.98517104,-0.69624920
-0.98485104,-0.69624920
-0.98453104,-0.69624920
-0.98421104,-0.69624920
-0.98389104,-0.66103090
-0.98357104,-0.64339120
-0.98325104,-0.62581250
-0.98293104,-0.57295450
-0.98261104,-0.53767510
-0.98229104,-0.50245670
-0.98197104,-0.44959870
-0.98165104,-0.37910090
-0.98133104,-0.32624290
-0.98101104,-0.25580610
-0.98069104,-0.18530840
-0.98037104,-0.13245030
-0.98005104,-0.06195258
-0.97973104,0.00848415
-0.97941104,0.09656057
-0.97909104,0.16705830
-0.97877104,0.23749500
-0.97845104,0.30799280
-0.97813104,0.37849060
-0.97781104,0.44892730
-0.97749104,0.48420670
-0.97717104,0.55464340
-0.97685104,0.58992280
-0.97653104,0.64278080
-0.97621104,0.67799920
-0.97589104,0.71321760
-0.97557104,0.73085730
-0.97525104,0.74849690
-0.97493104,0.76607560
-0.97461104,0.74849690
-0.97429104,0.76607560
-0.97397104,0.73085730
-0.97365104,0.69563890
-0.97333104,0.69563890
-0.97301104,0.64278080
-0.97269104,0.60750140
-0.97237104,0.55464340
-0.97205104,0.48420670
-0.97173104,0.43134860
-0.97141104,0.37849060
-0.97109104,0.30799280
-0.97077104,0.23749500
-0.97045104,0.14941860
-0.97013104,0.07892086
-0.96981104,-0.00909452
-0.96949104,-0.07959227
-0.96917104,-0.15009000
-0.96885104,-0.22052680
-0.96853104,-0.29102450
-0.96821104,-0.36152230
-0.96789104,-0.44959870
-0.96757104,-0.52009640
-0.96725104,-0.57295450
-0.96693104,-0.62581250
-0.96661104,-0.67867060
-0.96629104,-0.71388900
-0.96597104,-0.74910740
-0.96565104,-0.78438680
-0.96533104,-0.78438680
-0.96501104,-0.80196540
-0.96469104,-0.80196540
-0.96437104,-0.80196540
-0.96405104,-0.78438680
-0.96373104,-0.76674710
-0.96341104,-0.73152870
-0.96309104,-0.69624920
-0.96277104,-0.64339120
-0.96245104,-0.60817280
-0.96213104,-0.53767510
-0.96181104,-0.48481700
-0.96149104,-0.41438030
-0.96117104,-0.34388260
-0.96085104,-0.25580610
-0.96053104,-0.18530840
-0.96021104,-0.09723197
-0.95989104,-0.00909452
-0.95957104,0.06134221
-0.95925104,0.14941860
-0.95893104,0.23749500
-0.95861104,0.30799280
-0.95829104,0.39606920
-0.95797104,0.46656700
-0.95765104,0.53706470
-0.95733104,0.60750140
-0.95701104,0.66035950
-0.95669104,0.69563890
-0.95637104,0.76607560
-0.95605104,0.80135500
-0.95573104,0.83657340
-0.95541104,0.85421310
-0.95509104,0.87179170
-0.95477104,0.87179170
-0.95445104,0.87179170
-0.95413104,0.85421310
-0.95381104,0.83657340
-0.95349104,0.80135500
-0.95317104,0.76607560
-0.95285104,0.71321760
-0.95253104,0.66035950
-0.95221104,0.60750140
-0.95189104,0.55464340
-0.95157104,0.46656700
-0.95125104,0.39606920
-0.95093104,0.30799280
-0.95061104,0.21991640
-0.95029104,0.13177890
-0.94997104,0.06134221
-0.94965104,-0.02673421
-0.94933104,-0.13245030
-0.94901104,-0.22052680
-0.94869104,-0.30866420
-0.94837104,-0.39674060
-0.94805104,-0.46723840
-0.94773104,-0.55531480
-0.94741104,-0.62581250
-0.94709104,-0.67867060
-0.94677104,-0.74910740
-0.94645104,-0.78438680
-0.94613104,-0.85482350
-0.94581104,-0.87246320
-0.94549104,-0.89010290
-0.94517104,-0.92532120
-0.94485104,-0.92532120
-0.94453104,-0.92532120
-0.94421104,-0.92532120
-0.94389104,-0.89010290
-0.94357104,-0.85482350
-0.94325104,-0.83724480
-0.94293104,-0.78438680
-0.94261104,-0.71388900
-0.94229104,-0.66103090
-0.94197104,-0.59053310
-0.94165104,-0.50245670
-0.94133104,-0.43195900
-0.94101104,-0.34388260
-0.94069104,-0.25580610
-0.94037104,-0.16766870
-0.94005104,-0.06195258
-0.93973104,0.02612384
-0.93941104,0.11420030
-0.93909104,0.21991640
-0.93877104,0.30799280
-0.93845104,0.41370890
-0.93813104,0.48420670
-0.93781104,0.57228310
-0.93749104,0.64278080
-0.93717104,0.71321760
-0.93685104,0.78371530
-0.93653104,0.83657340
-0.93621104,0.88943140
-0.93589104,0.92464980
-0.93557104,0.95992920
-0.93525104,0.97750780
-0.93493104,0.99514760
-0.93461104,0.97750780
-0.93429104,0.97750780
-0.93397104,0.95992920
-0.93365104,0.94228950
-0.93333104,0.90707110
-0.93301104,0.85421310
-0.93269104,0.80135500
-0.93237104,0.73085730
-0.93205104,0.66035950
-0.93173104,0.58992280
-0.93141104,0.48420670
-0.93109104,0.39606920
-0.93077104,0.30799280
-0.93045104,0.20227670
-0.93013104,0.09656057
-0.92981104,-0.00909452
-0.92949104,-0.11481060
-0.92917104,-0.20294810
-0.92885104,-0.30866420
-0.92853104,-0.39674060
-0.92821104,-0.50245670
-0.92789104,-0.59053310
-0.92757104,-0.67867060
-0.92725104,-0.74910740
-0.92693104,-0.81960510
-0.92661104,-0.87246320
-0.92629104,-0.92532120
-0.92597104,-0.97817930
-0.92565104,-1.01339800
-0.92533104,-1.03103700
-0.92501104,-1.04867700
-0.92469104,-1.04867700
-0.92437104,-1.04867700
-0.92405104,-1.03103700
-0.92373104,-0.99581900
-0.92341104,-0.94296090
-0.92309104,-0.90768150
-0.92277104,-0.85482350
-0.92245104,-0.78438680
-0.92213104,-0.71388900
-0.92181104,-0.62581250
-0.92149104,-0.53767510
-0.92117104,-0.44959870
-0.92085104,-0.34388260
-0.92053104,-0.23816650
-0.92021104,-0.13245030
-0.91989104,-0.00909452
-0.91957104,0.09656057
-0.91925104,0.18463700
-0.91893104,0.30799280
-0.91861104,0.41370890
-0.91829104,0.50178530
-0.91797104,0.60750140
-0.91765104,0.69563890
-0.91733104,0.76607560
-0.91701104,0.83657340
-0.91669104,0.92464980
-0.91637104,0.97750780
-0.91605104,1.03036600
-0.91573104,1.06564500
-0.91541104,1.10086400
-0.91509104,1.11850300
-0.91477104,1.11850300
-0.91445104,1.11850300
-0.91413104,1.10086400
-0.91381104,1.06564500
-0.91349104,1.03036600
-0.91317104,0.97750780
-0.91285104,0.92464980
-0.91253104,0.87179170
-0.91221104,0.76607560
-0.91189104,0.69563890
-0.91157104,0.58992280
-0.91125104,0.50178530
-0.91093104,0.39606920
-0.91061104,0.27277440
-0.91029104,0.16705830
-0.90997104,0.06134221
-0.90965104,-0.06195258
-0.90933104,-0.16766870
-0.90901104,-0.29102450
-0.90869104,-0.39674060
-0.90837104,-0.50245670
-0.90805104,-0.59053310
-0.90773104,-0.69624920
-0.90741104,-0.78438680
-0.90709104,-0.87246320
-0.90677104,-0.94296090
-0.90645104,-1.01339800
-0.90613104,-1.06631700
-0.90581104,-1.11917500
-0.90549104,-1.13675300
-0.90517104,-1.17203300
-0.90485104,-1.17203300
-0.90453104,-1.17203300
-0.90421104,-1.15439300
-0.90389104,-1.11917500
-0.90357104,-1.08389500
-0.90325104,-1.03103700
-0.90293104,-0.99581900
-0.90261104,-0.90768150
-0.90229104,-0.81960510
-0.90197104,-0.74910740
-0.90165104,-0.66103090
-0.90133104,-0.55531480
-0.90101104,-0.43195900
-0.90069104,-0.30866420
-0.90037104,-0.20294810
-0.90005104,-0.09723197
-0.89973104,0.04376354
-0.89941104,0.14941860
-0.89909104,0.27277440
-0.89877104,0.39606920
-0.89845104,0.50178530
-0.89813104,0.60750140
-0.89781104,0.71321760
-0.89749104,0.81893370
-0.89717104,0.90707110
-0.89685104,0.97750780
-0.89653104,1.04800600
-0.89621104,1.11850300
-0.89589104,1.17136100
-0.89557104,1.18900100
-0.89525104,1.22421900
-0.89493104,1.24185900
-0.89461104,1.24185900
-0.89429104,1.22421900
-0.89397104,1.18900100
-0.89365104,1.15372200
-0.89333104,1.11850300
-0.89301104,1.04800600
-0.89269104,0.97750780
-0.89237104,0.90707110
-0.89205104,0.81893370
-0.89173104,0.71321760
-0.89141104,0.60750140
-0.89109104,0.48420670
-0.89077104,0.36085090
-0.89045104,0.25513470
-0.89013104,0.13177890
-0.88981104,0.00848415
-0.88949104,-0.13245030
-0.88917104,-0.23816650
-0.88885104,-0.36152230
-0.88853104,-0.50245670
-0.88821104,-0.59053310
-0.88789104,-0.71388900
-0.88757104,-0.81960510
-0.88725104,-0.92532120
-0.88693104,-0.99581900
-0.88661104,-1.06631700
-0.88629104,-1.13675300
-0.88597104,-1.18961200
-0.88565104,-1.24247000
-0.88533104,-1.27774900
-0.88501104,-1.27774900
-0.88469104,-1.27774900
-0.88437104,-1.27774900
-0.88405104,-1.24247000
-0.88373104,-1.20725100
-0.88341104,-1.17203300
-0.88309104,-1.10153500
-0.88277104,-1.03103700
-0.88245104,-0.94296090
-0.88213104,-0.85482350
-0.88181104,-0.76674710
-0.88149104,-0.66103090
-0.88117104,-0.53767510
-0.88085104,-0.41438030
-0.88053104,-0.29102450
-0.88021104,-0.15009000
-0.87989104,-0.02673421
-0.87957104,0.09656057
-0.87925104,0.23749500
-0.87893104,0.37849060
-0.87861104,0.48420670
-0.87829104,0.62514110
-0.87797104,0.73085730
-0.87765104,0.83657340
-0.87733104,0.94228950
-0.87701104,1.03036600
-0.87669104,1.10086400
-0.87637104,1.17136100
-0.87605104,1.22421900
-0.87573104,1.27707800
-0.87541104,1.31229600
-0.87509104,1.32993600
-0.87477104,1.32993600
-0.87445104,1.32993600
-0.87413104,1.31229600
-0.87381104,1.25943800
-0.87349104,1.22421900
-0.87317104,1.17136100
-0.87285104,1.10086400
-0.87253104,1.01278700
-0.87221104,0.92464980
-0.87189104,0.81893370
-0.87157104,0.69563890
-0.87125104,0.58992280
-0.87093104,0.46656700
-0.87061104,0.34321110
-0.87029104,0.20227670
-0.86997104,0.07892086
-0.86965104,-0.06195258
-0.86933104,-0.20294810
-0.86901104,-0.34388260
-0.86869104,-0.46723840
-0.86837104,-0.59053310
-0.86805104,-0.71388900
-0.86773104,-0.83724480
-0.86741104,-0.92532120
-0.86709104,-1.03103700
-0.86677104,-1.11917500
-0.86645104,-1.20725100
-0.86613104,-1.26010900
-0.86581104,-1.29532800
-0.86549104,-1.33060700
-0.86517104,-1.36582500
-0.86485104,-1.36582500
-0.86453104,-1.36582500
-0.86421104,-1.34818600
-0.86389104,-1.31296700
-0.86357104,-1.27774900
-0.86325104,-1.22489100
