Время,Канал A
(mс),(В)

-1.00068527,-0.23816650
-1.00036527,-0.15009000
-1.00004527,-0.04437391
-0.99972527,0.04376354
-0.99940527,0.13177890
-0.99908527,0.25513470
-0.99876527,0.34321110
-0.99844527,0.41370890
-0.99812527,0.50178530
-0.99780527,0.58992280
-0.99748527,0.66035950
-0.99716527,0.71321760
-0.99684527,0.78371530
-0.99652527,0.83657340
-0.99620527,0.87179170
-0.99588527,0.90707110
-0.99556527,0.92464980
-0.99524527,0.94228950
-0.99492527,0.94228950
-0.99460527,0.94228950
-0.99428527,0.92464980
-0.99396527,0.90707110
-0.99364527,0.87179170
-0.99332527,0.83657340
-0.99300527,0.78371530
-0.99268527,0.71321760
-0.99236527,0.64278080
-0.99204527,0.57228310
-0.99172527,0.50178530
-0.99140527,0.43134860
-0.99108527,0.34321110
-0.99076527,0.25513470
-0.99044527,0.16705830
-0.99012527,0.07892086
-0.98980527,-0.00909452
-0.98948527,-0.09723197
-0.98916527,-0.20294810
-0.98884527,-0.29102450
-0.98852527,-0.36152230
-0.98820527,-0.44959870
-0.98788527,-0.52009640
-0.98756527,-0.59053310
-0.98724527,-0.66103090
-0.98692527,-0.71388900
-0.98660527,-0.76674710
-0.98628527,-0.80196540
-0.98596527,-0.83724480
-0.98564527,-0.85482350
-0.98532527,-0.87246320
-0.98500527,-0.87246320
-0.98468527,-0.87246320
-0.98436527,-0.85482350
-0.98404527,-0.83724480
-0.98372527,-0.80196540
-0.98340527,-0.78438680
-0.98308527,-0.73152870
-0.98276527,-0.67867060
-0.98244527,-0.62581250
-0.98212527,-0.55531480
-0.98180527,-0.50245670
-0.98148527,-0.41438030
-0.98116527,-0.32624290
-0.98084527,-0.25580610
-0.98052527,-0.16766870
-0.98020527,-0.07959227
-0.97988527,-0.00909452
-0.97956527,0.09656057
-0.97924527,0.16705830
-0.97892527,0.25513470
-0.97860527,0.32563250
-0.97828527,0.41370890
-0.97796527,0.46656700
-0.97764527,0.53706470
-0.97732527,0.60750140
-0.97700527,0.66035950
-0.97668527,0.71321760
-0.97636527,0.74849690
-0.97604527,0.76607560
-0.97572527,0.80135500
-0.97540527,0.81893370
-0.97508527,0.81893370
-0.97476527,0.83657340
-0.97444527,0.81893370
-0.97412527,0.80135500
-0.97380527,0.76607560
-0.97348527,0.73085730
-0.97316527,0.69563890
-0.97284527,0.64278080
-0.97252527,0.60750140
-0.97220527,0.53706470
-0.97188527,0.46656700
-0.97156527,0.41370890
-0.97124527,0.34321110
-0.97092527,0.25513470
-0.97060527,0.18463700
-0.97028527,0.09656057
-0.96996527,0.02612384
-0.96964527,-0.06195258
-0.96932527,-0.13245030
-0.96900527,-0.22052680
-0.96868527,-0.29102450
-0.96836527,-0.36152230
-0.96804527,-0.43195900
-0.96772527,-0.48481700
-0.96740527,-0.53767510
-0.96708527,-0.59053310
-0.96676527,-0.64339120
-0.96644527,-0.67867060
-0.96612527,-0.71388900
-0.96580527,-0.73152870
-0.96548527,-0.74910740
-0.96516527,-0.76674710
-0.96484527,-0.76674710
-0.96452527,-0.76674710
-0.96420527,-0.74910740
-0.96388527,-0.73152870
-0.96356527,-0.69624920
-0.96324527,-0.66103090
-0.96292527,-0.60817280
-0.96260527,-0.57295450
-0.96228527,-0.52009640
-0.96196527,-0.44959870
-0.96164527,-0.39674060
-0.96132527,-0.32624290
-0.96100527,-0.25580610
-0.96068527,-0.18530840
-0.96036527,-0.11481060
-0.96004527,-0.02673421
-0.95972527,0.04376354
-0.95940527,0.11420030
-0.95908527,0.18463700
-0.95876527,0.25513470
-0.95844527,0.30799280
-0.95812527,0.37849060
-0.95780527,0.44892730
-0.95748527,0.48420670
-0.95716527,0.55464340
-0.95684527,0.58992280
-0.95652527,0.62514110
-0.95620527,0.66035950
-0.95588527,0.67799920
-0.95556527,0.69563890
-0.95524527,0.71321760
-0.95492527,0.71321760
-0.95460527,0.71321760
-0.95428527,0.69563890
-0.95396527,0.67799920
-0.95364527,0.66035950
-0.95332527,0.62514110
-0.95300527,0.58992280
-0.95268527,0.55464340
-0.95236527,0.48420670
-0.95204527,0.44892730
-0.95172527,0.37849060
-0.95140527,0.32563250
-0.95108527,0.25513470
-0.95076527,0.20227670
-0.95044527,0.13177890
-0.95012527,0.06134221
-0.94980527,-0.00909452
-0.94948527,-0.07959227
-0.94916527,-0.15009000
-0.94884527,-0.22052680
-0.94852527,-0.27338480
-0.94820527,-0.32624290
-0.94788527,-0.37910090
-0.94756527,-0.44959870
-0.94724527,-0.50245670
-0.94692527,-0.52009640
-0.94660527,-0.57295450
-0.94628527,-0.59053310
-0.94596527,-0.64339120
-0.94564527,-0.64339120
-0.94532527,-0.64339120
-0.94500527,-0.66103090
-0.94468527,-0.64339120
-0.94436527,-0.64339120
-0.94404527,-0.62581250
-0.94372527,-0.60817280
-0.94340527,-0.57295450
-0.94308527,-0.55531480
-0.94276527,-0.50245670
-0.94244527,-0.46723840
-0.94212527,-0.41438030
-0.94180527,-0.36152230
-0.94148527,-0.30866420
-0.94116527,-0.25580610
-0.94084527,-0.18530840
-0.94052527,-0.13245030
-0.94020527,-0.06195258
-0.93988527,0.00848415
-0.93956527,0.06134221
-0.93924527,0.13177890
-0.93892527,0.20227670
-0.93860527,0.25513470
-0.93828527,0.30799280
-0.93796527,0.36085090
-0.93764527,0.41370890
-0.93732527,0.44892730
-0.93700527,0.50178530
-0.93668527,0.53706470
-0.93636527,0.57228310
-0.93604527,0.57228310
-0.93572527,0.60750140
-0.93540527,0.62514110
-0.93508527,0.62514110
-0.93476527,0.62514110
-0.93444527,0.60750140
-0.93412527,0.58992280
-0.93380527,0.58992280
-0.93348527,0.55464340
-0.93316527,0.53706470
-0.93284527,0.48420670
-0.93252527,0.44892730
-0.93220527,0.41370890
-0.93188527,0.36085090
-0.93156527,0.30799280
-0.93124527,0.25513470
-0.93092527,0.20227670
-0.93060527,0.13177890
-0.93028527,0.07892086
-0.92996527,0.00848415
-0.92964527,-0.04437391
-0.92932527,-0.09723197
-0.92900527,-0.16766870
-0.92868527,-0.22052680
-0.92836527,-0.25580610
-0.92804527,-0.30866420
-0.92772527,-0.36152230
-0.92740527,-0.41438030
-0.92708527,-0.44959870
-0.92676527,-0.48481700
-0.92644527,-0.50245670
-0.92612527,-0.53767510
-0.92580527,-0.55531480
-0.92548527,-0.57295450
-0.92516527,-0.57295450
-0.92484527,-0.57295450
-0.92452527,-0.57295450
-0.92420527,-0.55531480
-0.92388527,-0.53767510
-0.92356527,-0.52009640
-0.92324527,-0.50245670
-0.92292527,-0.46723840
-0.92260527,-0.43195900
-0.92228527,-0.37910090
-0.92196527,-0.34388260
-0.92164527,-0.29102450
-0.92132527,-0.23816650
-0.92100527,-0.18530840
-0.92068527,-0.15009000
-0.92036527,-0.07959227
-0.92004527,-0.02673421
-0.91972527,0.04376354
-0.91940527,0.09656057
-0.91908527,0.13177890
-0.91876527,0.20227670
-0.91844527,0.25513470
-0.91812527,0.29035310
-0.91780527,0.34321110
-0.91748527,0.37849060
-0.91716527,0.41370890
-0.91684527,0.44892730
-0.91652527,0.48420670
-0.91620527,0.51942500
-0.91588527,0.53706470
-0.91556527,0.55464340
-0.91524527,0.55464340
-0.91492527,0.55464340
-0.91460527,0.55464340
-0.91428527,0.53706470
-0.91396527,0.53706470
-0.91364527,0.50178530
-0.91332527,0.48420670
-0.91300527,0.46656700
-0.91268527,0.41370890
-0.91236527,0.37849060
-0.91204527,0.34321110
-0.91172527,0.29035310
-0.91140527,0.25513470
-0.91108527,0.20227670
-0.91076527,0.14941860
-0.91044527,0.09656057
-0.91012527,0.04376354
-0.90980527,-0.00909452
-0.90948527,-0.06195258
-0.90916527,-0.11481060
-0.90884527,-0.16766870
-0.90852527,-0.22052680
-0.90820527,-0.25580610
-0.90788527,-0.30866420
-0.90756527,-0.34388260
-0.90724527,-0.37910090
-0.90692527,-0.43195900
-0.90660527,-0.44959870
-0.90628527,-0.46723840
-0.90596527,-0.48481700
-0.90564527,-0.50245670
-0.90532527,-0.52009640
-0.90500527,-0.52009640
-0.90468527,-0.52009640
-0.90436527,-0.50245670
-0.90404527,-0.50245670
-0.90372527,-0.48481700
-0.90340527,-0.46723840
-0.90308527,-0.43195900
-0.90276527,-0.41438030
-0.90244527,-0.37910090
-0.90212527,-0.32624290
-0.90180527,-0.29102450
-0.90148527,-0.23816650
-0.90116527,-0.18530840
-0.90084527,-0.15009000
-0.90052527,-0.09723197
-0.90020527,-0.04437391
-0.89988527,-0.00909452
-0.89956527,0.06134221
-0.89924527,0.11420030
-0.89892527,0.14941860
-0.89860527,0.20227670
-0.89828527,0.25513470
-0.89796527,0.29035310
-0.89764527,0.34321110
-0.89732527,0.36085090
-0.89700527,0.41370890
-0.89668527,0.43134860
-0.89636527,0.46656700
-0.89604527,0.48420670
-0.89572527,0.48420670
-0.89540527,0.50178530
-0.89508527,0.50178530
-0.89476527,0.51942500
-0.89444527,0.50178530
-0.89412527,0.48420670
-0.89380527,0.48420670
-0.89348527,0.46656700
-0.89316527,0.43134860
-0.89284527,0.41370890
-0.89252527,0.37849060
-0.89220527,0.34321110
-0.89188527,0.29035310
-0.89156527,0.27277440
-0.89124527,0.21991640
-0.89092527,0.16705830
-0.89060527,0.11420030
-0.89028527,0.06134221
-0.88996527,0.02612384
-0.88964527,-0.02673421
-0.88932527,-0.07959227
-0.88900527,-0.13245030
-0.88868527,-0.18530840
-0.88836527,-0.22052680
-0.88804527,-0.27338480
-0.88772527,-0.30866420
-0.88740527,-0.34388260
-0.88708527,-0.37910090
-0.88676527,-0.41438030
-0.88644527,-0.43195900
-0.88612527,-0.44959870
-0.88580527,-0.48481700
-0.88548527,-0.48481700
-0.88516527,-0.50245670
-0.88484527,-0.50245670
-0.88452527,-0.50245670
-0.88420527,-0.48481700
-0.88388527,-0.46723840
-0.88356527,-0.44959870
-0.88324527,-0.43195900
-0.88292527,-0.39674060
-0.88260527,-0.36152230
-0.88228527,-0.32624290
-0.88196527,-0.29102450
-0.88164527,-0.25580610
-0.88132527,-0.22052680
-0.88100527,-0.16766870
-0.88068527,-0.11481060
-0.88036527,-0.06195258
-0.88004527,-0.00909452
-0.87972527,0.02612384
-0.87940527,0.07892086
-0.87908527,0.13177890
-0.87876527,0.16705830
-0.87844527,0.21991640
-0.87812527,0.27277440
-0.87780527,0.30799280
-0.87748527,0.34321110
-0.87716527,0.37849060
-0.87684527,0.41370890
-0.87652527,0.43134860
-0.87620527,0.46656700
-0.87588527,0.48420670
-0.87556527,0.48420670
-0.87524527,0.48420670
-0.87492527,0.50178530
-0.87460527,0.50178530
-0.87428527,0.48420670
-0.87396527,0.48420670
-0.87364527,0.46656700
-0.87332527,0.44892730
-0.87300527,0.41370890
-0.87268527,0.37849060
-0.87236527,0.34321110
-0.87204527,0.32563250
-0.87172527,0.27277440
-0.87140527,0.23749500
-0.87108527,0.20227670
-0.87076527,0.13177890
-0.87044527,0.09656057
-0.87012527,0.04376354
-0.86980527,-0.00909452
-0.86948527,-0.04437391
-0.86916527,-0.09723197
-0.86884527,-0.15009000
-0.86852527,-0.20294810
-0.86820527,-0.25580610
-0.86788527,-0.29102450
-0.86756527,-0.32624290
-0.86724527,-0.36152230
-0.86692527,-0.39674060
-0.86660527,-0.43195900
-0.86628527,-0.44959870
-0.86596527,-0.48481700
-0.86564527,-0.48481700
-0.86532527,-0.50245670
-0.86500527,-0.50245670
-0.86468527,-0.50245670
-0.86436527,-0.50245670
-0.86404527,-0.48481700
-0.86372527,-0.46723840
-0.86340527,-0.44959870
-0.86308527,-0.43195900
