Время,Канал A
(mс),(В)

-1.00069924,-0.29102450
-1.00037924,-0.18530840
-1.00005924,-0.07959227
-0.99973924,0.04376354
-0.99941924,0.14941860
-0.99909924,0.25513470
-0.99877924,0.36085090
-0.99845924,0.46656700
-0.99813924,0.57228310
-0.99781924,0.66035950
-0.99749924,0.74849690
-0.99717924,0.81893370
-0.99685924,0.88943140
-0.99653924,0.95992920
-0.99621924,1.01278700
-0.99589924,1.04800600
-0.99557924,1.08322400
-0.99525924,1.11850300
-0.99493924,1.11850300
-0.99461924,1.11850300
-0.99429924,1.10086400
-0.99397924,1.08322400
-0.99365924,1.04800600
-0.99333924,1.01278700
-0.99301924,0.94228950
-0.99269924,0.88943140
-0.99237924,0.80135500
-0.99205924,0.71321760
-0.99173924,0.64278080
-0.99141924,0.55464340
-0.99109924,0.44892730
-0.99077924,0.32563250
-0.99045924,0.21991640
-0.99013924,0.11420030
-0.98981924,-0.00909452
-0.98949924,-0.13245030
-0.98917924,-0.23816650
-0.98885924,-0.34388260
-0.98853924,-0.46723840
-0.98821924,-0.55531480
-0.98789924,-0.66103090
-0.98757924,-0.76674710
-0.98725924,-0.85482350
-0.98693924,-0.92532120
-0.98661924,-0.97817930
-0.98629924,-1.04867700
-0.98597924,-1.10153500
-0.98565924,-1.11917500
-0.98533924,-1.15439300
-0.98501924,-1.17203300
-0.98469924,-1.17203300
-0.98437924,-1.15439300
-0.98405924,-1.13675300
-0.98373924,-1.10153500
-0.98341924,-1.06631700
-0.98309924,-1.01339800
-0.98277924,-0.92532120
-0.98245924,-0.85482350
-0.98213924,-0.78438680
-0.98181924,-0.67867060
-0.98149924,-0.57295450
-0.98117924,-0.48481700
-0.98085924,-0.36152230
-0.98053924,-0.25580610
-0.98021924,-0.13245030
-0.97989924,-0.00909452
-0.97957924,0.09656057
-0.97925924,0.23749500
-0.97893924,0.34321110
-0.97861924,0.44892730
-0.97829924,0.57228310
-0.97797924,0.67799920
-0.97765924,0.76607560
-0.97733924,0.87179170
-0.97701924,0.95992920
-0.97669924,1.01278700
-0.97637924,1.08322400
-0.97605924,1.13608200
-0.97573924,1.18900100
-0.97541924,1.20658000
-0.97509924,1.22421900
-0.97477924,1.24185900
-0.97445924,1.22421900
-0.97413924,1.20658000
-0.97381924,1.17136100
-0.97349924,1.13608200
-0.97317924,1.08322400
-0.97285924,1.01278700
-0.97253924,0.92464980
-0.97221924,0.85421310
-0.97189924,0.74849690
-0.97157924,0.64278080
-0.97125924,0.53706470
-0.97093924,0.43134860
-0.97061924,0.30799280
-0.97029924,0.18463700
-0.96997924,0.06134221
-0.96965924,-0.07959227
-0.96933924,-0.20294810
-0.96901924,-0.30866420
-0.96869924,-0.44959870
-0.96837924,-0.55531480
-0.96805924,-0.67867060
-0.96773924,-0.78438680
-0.96741924,-0.87246320
-0.96709924,-0.97817930
-0.96677924,-1.03103700
-0.96645924,-1.11917500
-0.96613924,-1.15439300
-0.96581924,-1.22489100
-0.96549924,-1.26010900
-0.96517924,-1.27774900
-0.96485924,-1.27774900
-0.96453924,-1.27774900
-0.96421924,-1.26010900
-0.96389924,-1.22489100
-0.96357924,-1.18961200
-0.96325924,-1.13675300
-0.96293924,-1.06631700
-0.96261924,-0.99581900
-0.96229924,-0.90768150
-0.96197924,-0.81960510
-0.96165924,-0.69624920
-0.96133924,-0.57295450
-0.96101924,-0.46723840
-0.96069924,-0.32624290
-0.96037924,-0.20294810
-0.96005924,-0.09723197
-0.95973924,0.04376354
-0.95941924,0.18463700
-0.95909924,0.30799280
-0.95877924,0.43134860
-0.95845924,0.55464340
-0.95813924,0.67799920
-0.95781924,0.80135500
-0.95749924,0.88943140
-0.95717924,0.97750780
-0.95685924,1.06564500
-0.95653924,1.15372200
-0.95621924,1.20658000
-0.95589924,1.25943800
-0.95557924,1.29471700
-0.95525924,1.32993600
-0.95493924,1.32993600
-0.95461924,1.32993600
-0.95429924,1.32993600
-0.95397924,1.29471700
-0.95365924,1.24185900
-0.95333924,1.18900100
-0.95301924,1.13608200
-0.95269924,1.04800600
-0.95237924,0.95992920
-0.95205924,0.87179170
-0.95173924,0.76607560
-0.95141924,0.64278080
-0.95109924,0.51942500
-0.95077924,0.39606920
-0.95045924,0.25513470
-0.95013924,0.13177890
-0.94981924,-0.00909452
-0.94949924,-0.15009000
-0.94917924,-0.27338480
-0.94885924,-0.43195900
-0.94853924,-0.53767510
-0.94821924,-0.66103090
-0.94789924,-0.78438680
-0.94757924,-0.89010290
-0.94725924,-0.99581900
-0.94693924,-1.08389500
-0.94661924,-1.15439300
-0.94629924,-1.22489100
-0.94597924,-1.27774900
-0.94565924,-1.33060700
-0.94533924,-1.34818600
-0.94501924,-1.38346500
-0.94469924,-1.36582500
-0.94437924,-1.36582500
-0.94405924,-1.33060700
-0.94373924,-1.29532800
-0.94341924,-1.24247000
-0.94309924,-1.18961200
-0.94277924,-1.10153500
-0.94245924,-1.01339800
-0.94213924,-0.90768150
-0.94181924,-0.80196540
-0.94149924,-0.67867060
-0.94117924,-0.55531480
-0.94085924,-0.43195900
-0.94053924,-0.29102450
-0.94021924,-0.15009000
-0.93989924,-0.00909452
-0.93957924,0.11420030
-0.93925924,0.25513470
-0.93893924,0.39606920
-0.93861924,0.53706470
-0.93829924,0.66035950
-0.93797924,0.78371530
-0.93765924,0.90707110
-0.93733924,0.99514760
-0.93701924,1.10086400
-0.93669924,1.17136100
-0.93637924,1.25943800
-0.93605924,1.31229600
-0.93573924,1.36515400
-0.93541924,1.40043300
-0.93509924,1.40043300
-0.93477924,1.41801200
-0.93445924,1.41801200
-0.93413924,1.38279400
-0.93381924,1.34757500
-0.93349924,1.31229600
-0.93317924,1.22421900
-0.93285924,1.15372200
-0.93253924,1.06564500
-0.93221924,0.97750780
-0.93189924,0.85421310
-0.93157924,0.74849690
-0.93125924,0.62514110
-0.93093924,0.48420670
-0.93061924,0.34321110
-0.93029924,0.20227670
-0.92997924,0.06134221
-0.92965924,-0.07959227
-0.92933924,-0.22052680
-0.92901924,-0.36152230
-0.92869924,-0.50245670
-0.92837924,-0.64339120
-0.92805924,-0.78438680
-0.92773924,-0.87246320
-0.92741924,-0.99581900
-0.92709924,-1.08389500
-0.92677924,-1.18961200
-0.92645924,-1.26010900
-0.92613924,-1.31296700
-0.92581924,-1.36582500
-0.92549924,-1.41868300
-0.92517924,-1.43632300
-0.92485924,-1.43632300
-0.92453924,-1.43632300
-0.92421924,-1.41868300
-0.92389924,-1.36582500
-0.92357924,-1.33060700
-0.92325924,-1.27774900
-0.92293924,-1.20725100
-0.92261924,-1.10153500
-0.92229924,-0.99581900
-0.92197924,-0.89010290
-0.92165924,-0.78438680
-0.92133924,-0.66103090
-0.92101924,-0.52009640
-0.92069924,-0.37910090
-0.92037924,-0.22052680
-0.92005924,-0.07959227
-0.91973924,0.06134221
-0.91941924,0.20227670
-0.91909924,0.34321110
-0.91877924,0.48420670
-0.91845924,0.62514110
-0.91813924,0.76607560
-0.91781924,0.88943140
-0.91749924,0.99514760
-0.91717924,1.08322400
-0.91685924,1.18900100
-0.91653924,1.27707800
-0.91621924,1.32993600
-0.91589924,1.40043300
-0.91557924,1.43565200
-0.91525924,1.45329100
-0.91493924,1.47087000
-0.91461924,1.47087000
-0.91429924,1.45329100
-0.91397924,1.41801200
-0.91365924,1.36515400
-0.91333924,1.31229600
-0.91301924,1.24185900
-0.91269924,1.15372200
-0.91237924,1.04800600
-0.91205924,0.94228950
-0.91173924,0.83657340
-0.91141924,0.69563890
-0.91109924,0.57228310
-0.91077924,0.43134860
-0.91045924,0.27277440
-0.91013924,0.13177890
-0.90981924,-0.00909452
-0.90949924,-0.15009000
-0.90917924,-0.30866420
-0.90885924,-0.44959870
-0.90853924,-0.57295450
-0.90821924,-0.73152870
-0.90789924,-0.85482350
-0.90757924,-0.97817930
-0.90725924,-1.06631700
-0.90693924,-1.17203300
-0.90661924,-1.26010900
-0.90629924,-1.31296700
-0.90597924,-1.38346500
-0.90565924,-1.43632300
-0.90533924,-1.47154200
-0.90501924,-1.48918100
-0.90469924,-1.48918100
-0.90437924,-1.47154200
-0.90405924,-1.43632300
-0.90373924,-1.40104400
-0.90341924,-1.33060700
-0.90309924,-1.27774900
-0.90277924,-1.17203300
-0.90245924,-1.08389500
-0.90213924,-0.97817930
-0.90181924,-0.85482350
-0.90149924,-0.73152870
-0.90117924,-0.59053310
-0.90085924,-0.44959870
-0.90053924,-0.30866420
-0.90021924,-0.16766870
-0.89989924,-0.00909452
-0.89957924,0.13177890
-0.89925924,0.27277440
-0.89893924,0.43134860
-0.89861924,0.57228310
-0.89829924,0.69563890
-0.89797924,0.83657340
-0.89765924,0.95992920
-0.89733924,1.06564500
-0.89701924,1.17136100
-0.89669924,1.25943800
-0.89637924,1.32993600
-0.89605924,1.40043300
-0.89573924,1.45329100
-0.89541924,1.47087000
-0.89509924,1.48851000
-0.89477924,1.50615000
-0.89445924,1.48851000
-0.89413924,1.45329100
-0.89381924,1.41801200
-0.89349924,1.36515400
-0.89317924,1.29471700
-0.89285924,1.20658000
-0.89253924,1.11850300
-0.89221924,1.01278700
-0.89189924,0.90707110
-0.89157924,0.78371530
-0.89125924,0.64278080
-0.89093924,0.50178530
-0.89061924,0.34321110
-0.89029924,0.21991640
-0.88997924,0.06134221
-0.88965924,-0.07959227
-0.88933924,-0.23816650
-0.88901924,-0.37910090
-0.88869924,-0.52009640
-0.88837924,-0.66103090
-0.88805924,-0.80196540
-0.88773924,-0.92532120
-0.88741924,-1.03103700
-0.88709924,-1.13675300
-0.88677924,-1.22489100
-0.88645924,-1.31296700
-0.88613924,-1.36582500
-0.88581924,-1.41868300
-0.88549924,-1.45390200
-0.88517924,-1.48918100
-0.88485924,-1.48918100
-0.88453924,-1.48918100
-0.88421924,-1.45390200
-0.88389924,-1.41868300
-0.88357924,-1.36582500
-0.88325924,-1.31296700
-0.88293924,-1.22489100
-0.88261924,-1.13675300
-0.88229924,-1.03103700
-0.88197924,-0.92532120
-0.88165924,-0.80196540
-0.88133924,-0.67867060
-0.88101924,-0.53767510
-0.88069924,-0.39674060
-0.88037924,-0.23816650
-0.88005924,-0.09723197
-0.87973924,0.06134221
-0.87941924,0.20227670
-0.87909924,0.34321110
-0.87877924,0.48420670
-0.87845924,0.64278080
-0.87813924,0.76607560
-0.87781924,0.90707110
-0.87749924,1.01278700
-0.87717924,1.11850300
-0.87685924,1.20658000
-0.87653924,1.29471700
-0.87621924,1.36515400
-0.87589924,1.40043300
-0.87557924,1.45329100
-0.87525924,1.48851000
-0.87493924,1.48851000
-0.87461924,1.48851000
-0.87429924,1.47087000
-0.87397924,1.43565200
-0.87365924,1.40043300
-0.87333924,1.32993600
-0.87301924,1.24185900
-0.87269924,1.15372200
-0.87237924,1.04800600
-0.87205924,0.94228950
-0.87173924,0.83657340
-0.87141924,0.69563890
-0.87109924,0.57228310
-0.87077924,0.43134860
-0.87045924,0.29035310
-0.87013924,0.13177890
-0.86981924,-0.00909452
-0.86949924,-0.16766870
-0.86917924,-0.30866420
-0.86885924,-0.44959870
-0.86853924,-0.59053310
-0.86821924,-0.73152870
-0.86789924,-0.85482350
-0.86757924,-0.96053960
-0.86725924,-1.06631700
-0.86693924,-1.17203300
-0.86661924,-1.24247000
-0.86629924,-1.33060700
-0.86597924,-1.36582500
-0.86565924,-1.41868300
-0.86533924,-1.45390200
-0.86501924,-1.47154200
-0.86469924,-1.47154200
-0.86437924,-1.45390200
-0.86405924,-1.41868300
-0.86373924,-1.38346500
-0.86341924,-1.31296700
-0.86309924,-1.26010900
