Время,Канал A
(mс),(В)

-1.00084743,-0.22052680
-1.00052743,-0.15009000
-1.00020743,-0.09723197
-0.99988743,-0.02673421
-0.99956743,0.04376354
-0.99924743,0.09656057
-0.99892743,0.16705830
-0.99860743,0.21991640
-0.99828743,0.27277440
-0.99796743,0.32563250
-0.99764743,0.37849060
-0.99732743,0.43134860
-0.99700743,0.48420670
-0.99668743,0.51942500
-0.99636743,0.55464340
-0.99604743,0.57228310
-0.99572743,0.58992280
-0.99540743,0.60750140
-0.99508743,0.60750140
-0.99476743,0.62514110
-0.99444743,0.62514110
-0.99412743,0.60750140
-0.99380743,0.58992280
-0.99348743,0.57228310
-0.99316743,0.53706470
-0.99284743,0.50178530
-0.99252743,0.46656700
-0.99220743,0.43134860
-0.99188743,0.37849060
-0.99156743,0.32563250
-0.99124743,0.27277440
-0.99092743,0.21991640
-0.99060743,0.16705830
-0.99028743,0.11420030
-0.98996743,0.06134221
-0.98964743,-0.00909452
-0.98932743,-0.06195258
-0.98900743,-0.13245030
-0.98868743,-0.18530840
-0.98836743,-0.23816650
-0.98804743,-0.29102450
-0.98772743,-0.34388260
-0.98740743,-0.39674060
-0.98708743,-0.43195900
-0.98676743,-0.46723840
-0.98644743,-0.50245670
-0.98612743,-0.52009640
-0.98580743,-0.53767510
-0.98548743,-0.55531480
-0.98516743,-0.57295450
-0.98484743,-0.57295450
-0.98452743,-0.57295450
-0.98420743,-0.57295450
-0.98388743,-0.55531480
-0.98356743,-0.53767510
-0.98324743,-0.50245670
-0.98292743,-0.50245670
-0.98260743,-0.44959870
-0.98228743,-0.41438030
-0.98196743,-0.36152230
-0.98164743,-0.32624290
-0.98132743,-0.27338480
-0.98100743,-0.22052680
-0.98068743,-0.16766870
-0.98036743,-0.11481060
-0.98004743,-0.06195258
-0.97972743,0.00848415
-0.97940743,0.06134221
-0.97908743,0.11420030
-0.97876743,0.16705830
-0.97844743,0.21991640
-0.97812743,0.27277440
-0.97780743,0.32563250
-0.97748743,0.36085090
-0.97716743,0.41370890
-0.97684743,0.43134860
-0.97652743,0.46656700
-0.97620743,0.48420670
-0.97588743,0.51942500
-0.97556743,0.53706470
-0.97524743,0.55464340
-0.97492743,0.55464340
-0.97460743,0.55464340
-0.97428743,0.55464340
-0.97396743,0.53706470
-0.97364743,0.51942500
-0.97332743,0.48420670
-0.97300743,0.46656700
-0.97268743,0.44892730
-0.97236743,0.39606920
-0.97204743,0.36085090
-0.97172743,0.32563250
-0.97140743,0.27277440
-0.97108743,0.21991640
-0.97076743,0.16705830
-0.97044743,0.13177890
-0.97012743,0.06134221
-0.96980743,0.00848415
-0.96948743,-0.02673421
-0.96916743,-0.09723197
-0.96884743,-0.15009000
-0.96852743,-0.20294810
-0.96820743,-0.23816650
-0.96788743,-0.29102450
-0.96756743,-0.32624290
-0.96724743,-0.36152230
-0.96692743,-0.41438030
-0.96660743,-0.43195900
-0.96628743,-0.46723840
-0.96596743,-0.48481700
-0.96564743,-0.50245670
-0.96532743,-0.52009640
-0.96500743,-0.52009640
-0.96468743,-0.52009640
-0.96436743,-0.52009640
-0.96404743,-0.50245670
-0.96372743,-0.50245670
-0.96340743,-0.48481700
-0.96308743,-0.44959870
-0.96276743,-0.41438030
-0.96244743,-0.37910090
-0.96212743,-0.36152230
-0.96180743,-0.30866420
-0.96148743,-0.27338480
-0.96116743,-0.22052680
-0.96084743,-0.18530840
-0.96052743,-0.13245030
-0.96020743,-0.07959227
-0.95988743,-0.02673421
-0.95956743,0.02612384
-0.95924743,0.07892086
-0.95892743,0.13177890
-0.95860743,0.18463700
-0.95828743,0.21991640
-0.95796743,0.27277440
-0.95764743,0.30799280
-0.95732743,0.34321110
-0.95700743,0.39606920
-0.95668743,0.41370890
-0.95636743,0.44892730
-0.95604743,0.46656700
-0.95572743,0.48420670
-0.95540743,0.50178530
-0.95508743,0.50178530
-0.95476743,0.50178530
-0.95444743,0.50178530
-0.95412743,0.50178530
-0.95380743,0.48420670
-0.95348743,0.46656700
-0.95316743,0.44892730
-0.95284743,0.41370890
-0.95252743,0.39606920
-0.95220743,0.36085090
-0.95188743,0.32563250
-0.95156743,0.29035310
-0.95124743,0.23749500
-0.95092743,0.20227670
-0.95060743,0.13177890
-0.95028743,0.07892086
-0.94996743,0.04376354
-0.94964743,-0.00909452
-0.94932743,-0.06195258
-0.94900743,-0.09723197
-0.94868743,-0.15009000
-0.94836743,-0.20294810
-0.94804743,-0.23816650
-0.94772743,-0.29102450
-0.94740743,-0.32624290
-0.94708743,-0.36152230
-0.94676743,-0.39674060
-0.94644743,-0.41438030
-0.94612743,-0.44959870
-0.94580743,-0.46723840
-0.94548743,-0.48481700
-0.94516743,-0.50245670
-0.94484743,-0.50245670
-0.94452743,-0.50245670
-0.94420743,-0.48481700
-0.94388743,-0.48481700
-0.94356743,-0.46723840
-0.94324743,-0.44959870
-0.94292743,-0.41438030
-0.94260743,-0.37910090
-0.94228743,-0.36152230
-0.94196743,-0.30866420
-0.94164743,-0.27338480
-0.94132743,-0.22052680
-0.94100743,-0.20294810
-0.94068743,-0.15009000
-0.94036743,-0.09723197
-0.94004743,-0.04437391
-0.93972743,-0.00909452
-0.93940743,0.06134221
-0.93908744,0.09656057
-0.93876744,0.14941860
-0.93844744,0.20227670
-0.93812744,0.23749500
-0.93780744,0.27277440
-0.93748744,0.32563250
-0.93716744,0.36085090
-0.93684744,0.39606920
-0.93652744,0.43134860
-0.93620744,0.44892730
-0.93588744,0.46656700
-0.93556744,0.48420670
-0.93524744,0.48420670
-0.93492744,0.48420670
-0.93460744,0.50178530
-0.93428744,0.50178530
-0.93396744,0.48420670
-0.93364744,0.46656700
-0.93332744,0.46656700
-0.93300744,0.43134860
-0.93268744,0.41370890
-0.93236744,0.37849060
-0.93204744,0.34321110
-0.93172744,0.29035310
-0.93140744,0.25513470
-0.93108744,0.21991640
-0.93076744,0.16705830
-0.93044744,0.11420030
-0.93012744,0.06134221
-0.92980744,0.02612384
-0.92948744,-0.02673421
-0.92916744,-0.07959227
-0.92884744,-0.13245030
-0.92852744,-0.18530840
-0.92820744,-0.22052680
-0.92788744,-0.27338480
-0.92756744,-0.30866420
-0.92724744,-0.36152230
-0.92692744,-0.37910090
-0.92660744,-0.41438030
-0.92628744,-0.44959870
-0.92596744,-0.46723840
-0.92564744,-0.48481700
-0.92532744,-0.50245670
-0.92500744,-0.50245670
-0.92468744,-0.50245670
-0.92436744,-0.50245670
-0.92404744,-0.48481700
-0.92372744,-0.46723840
-0.92340744,-0.46723840
-0.92308744,-0.44959870
-0.92276744,-0.41438030
-0.92244744,-0.37910090
-0.92212744,-0.34388260
-0.92180744,-0.30866420
-0.92148744,-0.25580610
-0.92116744,-0.22052680
-0.92084744,-0.18530840
-0.92052744,-0.11481060
-0.92020744,-0.07959227
-0.91988744,-0.00909452
-0.91956744,0.02612384
-0.91924744,0.07892086
-0.91892744,0.13177890
-0.91860744,0.18463700
-0.91828744,0.21991640
-0.91796744,0.27277440
-0.91764744,0.30799280
-0.91732744,0.36085090
-0.91700744,0.39606920
-0.91668744,0.41370890
-0.91636744,0.44892730
-0.91604744,0.48420670
-0.91572744,0.50178530
-0.91540744,0.51942500
-0.91508744,0.51942500
-0.91476744,0.53706470
-0.91444744,0.51942500
-0.91412744,0.51942500
-0.91380744,0.50178530
-0.91348744,0.48420670
-0.91316744,0.46656700
-0.91284744,0.44892730
-0.91252744,0.41370890
-0.91220744,0.37849060
-0.91188744,0.34321110
-0.91156744,0.29035310
-0.91124744,0.23749500
-0.91092744,0.20227670
-0.91060744,0.14941860
-0.91028744,0.09656057
-0.90996744,0.04376354
-0.90964744,-0.00909452
-0.90932744,-0.06195258
-0.90900744,-0.11481060
-0.90868744,-0.16766870
-0.90836744,-0.22052680
-0.90804744,-0.25580610
-0.90772744,-0.30866420
-0.90740744,-0.36152230
-0.90708744,-0.39674060
-0.90676744,-0.43195900
-0.90644744,-0.44959870
-0.90612744,-0.48481700
-0.90580744,-0.50245670
-0.90548744,-0.52009640
-0.90516744,-0.53767510
-0.90484744,-0.53767510
-0.90452744,-0.53767510
-0.90420744,-0.53767510
-0.90388744,-0.52009640
-0.90356744,-0.50245670
-0.90324744,-0.48481700
-0.90292744,-0.44959870
-0.90260744,-0.43195900
-0.90228744,-0.39674060
-0.90196744,-0.36152230
-0.90164744,-0.30866420
-0.90132744,-0.25580610
-0.90100744,-0.22052680
-0.90068744,-0.15009000
-0.90036744,-0.11481060
-0.90004744,-0.06195258
-0.89972744,-0.00909452
-0.89940744,0.06134221
-0.89908744,0.11420030
-0.89876744,0.16705830
-0.89844744,0.21991640
-0.89812744,0.27277440
-0.89780744,0.32563250
-0.89748744,0.37849060
-0.89716744,0.41370890
-0.89684744,0.44892730
-0.89652744,0.48420670
-0.89620744,0.50178530
-0.89588744,0.53706470
-0.89556744,0.55464340
-0.89524744,0.55464340
-0.89492744,0.57228310
-0.89460744,0.57228310
-0.89428744,0.57228310
-0.89396744,0.55464340
-0.89364744,0.55464340
-0.89332744,0.51942500
-0.89300744,0.50178530
-0.89268744,0.48420670
-0.89236744,0.43134860
-0.89204744,0.39606920
-0.89172744,0.34321110
-0.89140744,0.29035310
-0.89108744,0.25513470
-0.89076744,0.20227670
-0.89044744,0.13177890
-0.89012744,0.06134221
-0.88980744,0.02612384
-0.88948744,-0.04437391
-0.88916744,-0.09723197
-0.88884744,-0.15009000
-0.88852744,-0.22052680
-0.88820744,-0.25580610
-0.88788744,-0.32624290
-0.88756744,-0.36152230
-0.88724744,-0.43195900
-0.88692744,-0.46723840
-0.88660744,-0.50245670
-0.88628744,-0.53767510
-0.88596744,-0.55531480
-0.88564744,-0.57295450
-0.88532744,-0.59053310
-0.88500744,-0.60817280
-0.88468744,-0.59053310
-0.88436744,-0.59053310
-0.88404744,-0.59053310
-0.88372744,-0.57295450
-0.88340744,-0.55531480
-0.88308744,-0.52009640
-0.88276744,-0.50245670
-0.88244744,-0.46723840
-0.88212744,-0.41438030
-0.88180744,-0.37910090
-0.88148744,-0.32624290
-0.88116744,-0.27338480
-0.88084744,-0.20294810
-0.88052744,-0.15009000
-0.88020744,-0.09723197
-0.87988744,-0.02673421
-0.87956744,0.04376354
-0.87924744,0.09656057
-0.87892744,0.14941860
-0.87860744,0.21991640
-0.87828744,0.27277440
-0.87796744,0.34321110
-0.87764744,0.39606920
-0.87732744,0.44892730
-0.87700744,0.48420670
-0.87668744,0.53706470
-0.87636744,0.55464340
-0.87604744,0.58992280
-0.87572744,0.62514110
-0.87540744,0.62514110
-0.87508744,0.64278080
-0.87476744,0.66035950
-0.87444744,0.64278080
-0.87412744,0.64278080
-0.87380744,0.62514110
-0.87348744,0.60750140
-0.87316744,0.57228310
-0.87284744,0.55464340
-0.87252744,0.51942500
-0.87220744,0.46656700
-0.87188744,0.41370890
-0.87156744,0.36085090
-0.87124744,0.30799280
-0.87092744,0.25513470
-0.87060744,0.18463700
-0.87028744,0.11420030
-0.86996744,0.06134221
-0.86964744,-0.00909452
-0.86932744,-0.07959227
-0.86900744,-0.15009000
-0.86868744,-0.22052680
-0.86836744,-0.27338480
-0.86804744,-0.34388260
-0.86772744,-0.39674060
-0.86740744,-0.44959870
-0.86708744,-0.50245670
-0.86676744,-0.55531480
-0.86644744,-0.59053310
-0.86612744,-0.62581250
-0.86580744,-0.64339120
-0.86548744,-0.67867060
-0.86516744,-0.69624920
-0.86484744,-0.69624920
-0.86452744,-0.69624920
-0.86420744,-0.69624920
-0.86388744,-0.67867060
-0.86356744,-0.66103090
-0.86324744,-0.62581250
