Время,Канал A
(mс),(В)

-1.00092322,-0.46723840
-1.00060322,-0.30866420
-1.00028322,-0.18530840
-0.99996322,-0.02673421
-0.99964322,0.11420030
-0.99932322,0.27277440
-0.99900322,0.41370890
-0.99868322,0.53706470
-0.99836322,0.67799920
-0.99804322,0.81893370
-0.99772322,0.92464980
-0.99740322,1.03036600
-0.99708322,1.13608200
-0.99676322,1.20658000
-0.99644322,1.29471700
-0.99612322,1.34757500
-0.99580322,1.40043300
-0.99548322,1.43565200
-0.99516322,1.45329100
-0.99484322,1.45329100
-0.99452322,1.45329100
-0.99420322,1.41801200
-0.99388322,1.38279400
-0.99356322,1.32993600
-0.99324322,1.25943800
-0.99292322,1.18900100
-0.99260322,1.08322400
-0.99228322,0.99514760
-0.99196322,0.87179170
-0.99164322,0.76607560
-0.99132322,0.62514110
-0.99100322,0.50178530
-0.99068322,0.36085090
-0.99036322,0.21991640
-0.99004322,0.07892086
-0.98972322,-0.07959227
-0.98940322,-0.22052680
-0.98908322,-0.36152230
-0.98876322,-0.50245670
-0.98844322,-0.62581250
-0.98812322,-0.74910740
-0.98780322,-0.87246320
-0.98748322,-0.97817930
-0.98716322,-1.06631700
-0.98684322,-1.17203300
-0.98652322,-1.24247000
-0.98620322,-1.31296700
-0.98588322,-1.34818600
-0.98556322,-1.38346500
-0.98524322,-1.41868300
-0.98492322,-1.41868300
-0.98460322,-1.40104400
-0.98428322,-1.38346500
-0.98396322,-1.34818600
-0.98364322,-1.31296700
-0.98332322,-1.24247000
-0.98300322,-1.17203300
-0.98268322,-1.08389500
-0.98236322,-0.99581900
-0.98204322,-0.87246320
-0.98172322,-0.76674710
-0.98140322,-0.64339120
-0.98108322,-0.50245670
-0.98076322,-0.37910090
-0.98044322,-0.23816650
-0.98012322,-0.09723197
-0.97980322,0.04376354
-0.97948322,0.18463700
-0.97916322,0.32563250
-0.97884322,0.44892730
-0.97852322,0.58992280
-0.97820322,0.71321760
-0.97788322,0.83657340
-0.97756322,0.94228950
-0.97724322,1.03036600
-0.97692322,1.11850300
-0.97660322,1.20658000
-0.97628322,1.25943800
-0.97596322,1.31229600
-0.97564322,1.36515400
-0.97532322,1.38279400
-0.97500322,1.38279400
-0.97468322,1.38279400
-0.97436322,1.36515400
-0.97404322,1.32993600
-0.97372322,1.29471700
-0.97340322,1.22421900
-0.97308322,1.17136100
-0.97276322,1.08322400
-0.97244322,0.99514760
-0.97212322,0.88943140
-0.97180322,0.78371530
-0.97148322,0.66035950
-0.97116322,0.53706470
-0.97084322,0.39606920
-0.97052322,0.27277440
-0.97020322,0.13177890
-0.96988322,0.00848415
-0.96956322,-0.15009000
-0.96924322,-0.27338480
-0.96892322,-0.39674060
-0.96860322,-0.53767510
-0.96828322,-0.66103090
-0.96796322,-0.78438680
-0.96764322,-0.87246320
-0.96732322,-0.97817930
-0.96700322,-1.06631700
-0.96668322,-1.13675300
-0.96636322,-1.20725100
-0.96604322,-1.26010900
-0.96572322,-1.29532800
-0.96540322,-1.33060700
-0.96508322,-1.33060700
-0.96476322,-1.33060700
-0.96444322,-1.31296700
-0.96412322,-1.29532800
-0.96380322,-1.26010900
-0.96348322,-1.20725100
-0.96316322,-1.13675300
-0.96284322,-1.06631700
-0.96252322,-0.97817930
-0.96220322,-0.87246320
-0.96188322,-0.78438680
-0.96156322,-0.66103090
-0.96124322,-0.53767510
-0.96092322,-0.41438030
-0.96060322,-0.29102450
-0.96028322,-0.16766870
-0.95996322,-0.00909452
-0.95964322,0.09656057
-0.95932322,0.23749500
-0.95900322,0.36085090
-0.95868322,0.48420670
-0.95836322,0.60750140
-0.95804322,0.73085730
-0.95772322,0.83657340
-0.95740322,0.92464980
-0.95708322,1.01278700
-0.95676322,1.08322400
-0.95644322,1.15372200
-0.95612322,1.20658000
-0.95580322,1.25943800
-0.95548322,1.27707800
-0.95516322,1.29471700
-0.95484322,1.29471700
-0.95452322,1.27707800
-0.95420322,1.25943800
-0.95388322,1.22421900
-0.95356322,1.18900100
-0.95324322,1.11850300
-0.95292322,1.04800600
-0.95260322,0.97750780
-0.95228322,0.87179170
-0.95196322,0.78371530
-0.95164322,0.67799920
-0.95132322,0.55464340
-0.95100322,0.43134860
-0.95068322,0.32563250
-0.95036322,0.20227670
-0.95004322,0.06134221
-0.94972322,-0.07959227
-0.94940322,-0.18530840
-0.94908322,-0.30866420
-0.94876322,-0.43195900
-0.94844322,-0.55531480
-0.94812322,-0.66103090
-0.94780322,-0.76674710
-0.94748322,-0.85482350
-0.94716322,-0.94296090
-0.94684322,-1.01339800
-0.94652322,-1.10153500
-0.94620322,-1.13675300
-0.94588322,-1.18961200
-0.94556322,-1.22489100
-0.94524322,-1.24247000
-0.94492322,-1.24247000
-0.94460322,-1.24247000
-0.94428322,-1.20725100
-0.94396322,-1.18961200
-0.94364322,-1.13675300
-0.94332322,-1.08389500
-0.94300322,-1.03103700
-0.94268322,-0.94296090
-0.94236322,-0.85482350
-0.94204322,-0.76674710
-0.94172322,-0.66103090
-0.94140322,-0.55531480
-0.94108322,-0.44959870
-0.94076322,-0.32624290
-0.94044322,-0.20294810
-0.94012322,-0.07959227
-0.93980322,0.04376354
-0.93948322,0.14941860
-0.93916322,0.27277440
-0.93884322,0.39606920
-0.93852322,0.50178530
-0.93820322,0.60750140
-0.93788322,0.71321760
-0.93756322,0.80135500
-0.93724322,0.90707110
-0.93692322,0.95992920
-0.93660322,1.03036600
-0.93628322,1.08322400
-0.93596322,1.13608200
-0.93564322,1.15372200
-0.93532322,1.18900100
-0.93500322,1.18900100
-0.93468322,1.18900100
-0.93436322,1.17136100
-0.93404322,1.13608200
-0.93372322,1.10086400
-0.93340322,1.04800600
-0.93308322,0.97750780
-0.93276322,0.92464980
-0.93244322,0.83657340
-0.93212322,0.76607560
-0.93180322,0.66035950
-0.93148322,0.55464340
-0.93116322,0.44892730
-0.93084322,0.34321110
-0.93052322,0.23749500
-0.93020322,0.11420030
-0.92988322,-0.00909452
-0.92956322,-0.11481060
-0.92924322,-0.23816650
-0.92892322,-0.34388260
-0.92860322,-0.44959870
-0.92828322,-0.55531480
-0.92796322,-0.64339120
-0.92764322,-0.73152870
-0.92732322,-0.81960510
-0.92700322,-0.90768150
-0.92668322,-0.96053960
-0.92636322,-1.01339800
-0.92604322,-1.06631700
-0.92572322,-1.10153500
-0.92540322,-1.11917500
-0.92508322,-1.11917500
-0.92476322,-1.11917500
-0.92444322,-1.11917500
-0.92412322,-1.08389500
-0.92380322,-1.04867700
-0.92348322,-1.01339800
-0.92316322,-0.96053960
-0.92284322,-0.89010290
-0.92252322,-0.81960510
-0.92220322,-0.73152870
-0.92188322,-0.64339120
-0.92156322,-0.55531480
-0.92124322,-0.44959870
-0.92092322,-0.36152230
-0.92060322,-0.23816650
-0.92028322,-0.13245030
-0.91996322,-0.02673421
-0.91964322,0.07892086
-0.91932322,0.20227670
-0.91900322,0.30799280
-0.91868322,0.41370890
-0.91836322,0.50178530
-0.91804322,0.60750140
-0.91772322,0.67799920
-0.91740322,0.76607560
-0.91708322,0.83657340
-0.91676322,0.90707110
-0.91644322,0.95992920
-0.91612322,1.01278700
-0.91580322,1.03036600
-0.91548322,1.04800600
-0.91516322,1.06564500
-0.91484322,1.06564500
-0.91452322,1.04800600
-0.91420322,1.03036600
-0.91388322,1.01278700
-0.91356322,0.97750780
-0.91324322,0.90707110
-0.91292322,0.85421310
-0.91260322,0.80135500
-0.91228322,0.71321760
-0.91196322,0.64278080
-0.91164322,0.55464340
-0.91132322,0.44892730
-0.91100322,0.34321110
-0.91068322,0.25513470
-0.91036322,0.14941860
-0.91004322,0.06134221
-0.90972322,-0.06195258
-0.90940322,-0.16766870
-0.90908322,-0.25580610
-0.90876322,-0.36152230
-0.90844322,-0.44959870
-0.90812322,-0.53767510
-0.90780322,-0.62581250
-0.90748322,-0.71388900
-0.90716322,-0.78438680
-0.90684322,-0.81960510
-0.90652322,-0.87246320
-0.90620322,-0.92532120
-0.90588322,-0.96053960
-0.90556322,-0.97817930
-0.90524322,-0.99581900
-0.90492322,-0.99581900
-0.90460322,-0.99581900
-0.90428322,-0.97817930
-0.90396322,-0.94296090
-0.90364322,-0.92532120
-0.90332322,-0.87246320
-0.90300322,-0.81960510
-0.90268322,-0.76674710
-0.90236322,-0.67867060
-0.90204322,-0.60817280
-0.90172322,-0.53767510
-0.90140322,-0.44959870
-0.90108322,-0.36152230
-0.90076322,-0.25580610
-0.90044322,-0.15009000
-0.90012322,-0.07959227
-0.89980322,0.02612384
-0.89948322,0.13177890
-0.89916322,0.21991640
-0.89884322,0.32563250
-0.89852322,0.41370890
-0.89820322,0.48420670
-0.89788322,0.57228310
-0.89756322,0.64278080
-0.89724322,0.69563890
-0.89692322,0.76607560
-0.89660322,0.81893370
-0.89628322,0.87179170
-0.89596322,0.88943140
-0.89564322,0.92464980
-0.89532322,0.94228950
-0.89500322,0.94228950
-0.89468322,0.94228950
-0.89436322,0.92464980
-0.89404322,0.90707110
-0.89372322,0.87179170
-0.89340322,0.83657340
-0.89308322,0.78371530
-0.89276322,0.73085730
-0.89244322,0.67799920
-0.89212322,0.60750140
-0.89180322,0.51942500
-0.89148322,0.44892730
-0.89116322,0.36085090
-0.89084322,0.27277440
-0.89052322,0.18463700
-0.89020322,0.07892086
-0.88988322,0.00848415
-0.88956322,-0.09723197
-0.88924322,-0.18530840
-0.88892322,-0.27338480
-0.88860322,-0.36152230
-0.88828322,-0.43195900
-0.88796322,-0.50245670
-0.88764322,-0.57295450
-0.88732322,-0.64339120
-0.88700322,-0.71388900
-0.88668322,-0.74910740
-0.88636322,-0.80196540
-0.88604322,-0.83724480
-0.88572322,-0.85482350
-0.88540322,-0.87246320
-0.88508322,-0.87246320
-0.88476322,-0.87246320
-0.88444322,-0.85482350
-0.88412322,-0.85482350
-0.88380322,-0.81960510
-0.88348322,-0.78438680
-0.88316322,-0.73152870
-0.88284322,-0.69624920
-0.88252322,-0.64339120
-0.88220322,-0.57295450
-0.88188322,-0.50245670
-0.88156322,-0.41438030
-0.88124322,-0.36152230
-0.88092322,-0.25580610
-0.88060322,-0.18530840
-0.88028322,-0.09723197
-0.87996322,-0.00909452
-0.87964322,0.07892086
-0.87932322,0.14941860
-0.87900322,0.23749500
-0.87868322,0.30799280
-0.87836322,0.39606920
-0.87804322,0.46656700
-0.87772322,0.53706470
-0.87740322,0.58992280
-0.87708322,0.64278080
-0.87676322,0.69563890
-0.87644322,0.74849690
-0.87612322,0.76607560
-0.87580322,0.80135500
-0.87548322,0.81893370
-0.87516322,0.81893370
-0.87484322,0.83657340
-0.87452322,0.81893370
-0.87420322,0.80135500
-0.87388322,0.76607560
-0.87356322,0.74849690
-0.87324322,0.69563890
-0.87292322,0.66035950
-0.87260322,0.60750140
-0.87228322,0.55464340
-0.87196322,0.48420670
-0.87164322,0.41370890
-0.87132322,0.34321110
-0.87100322,0.27277440
-0.87068322,0.20227670
-0.87036322,0.13177890
-0.87004322,0.04376354
-0.86972322,-0.04437391
-0.86940322,-0.11481060
-0.86908322,-0.20294810
-0.86876322,-0.27338480
-0.86844322,-0.34388260
-0.86812322,-0.41438030
-0.86780322,-0.46723840
-0.86748322,-0.52009640
-0.86716322,-0.57295450
-0.86684322,-0.62581250
-0.86652322,-0.67867060
-0.86620322,-0.71388900
-0.86588322,-0.73152870
-0.86556322,-0.74910740
-0.86524322,-0.76674710
-0.86492322,-0.76674710
-0.86460322,-0.74910740
-0.86428322,-0.74910740
-0.86396322,-0.73152870
-0.86364322,-0.69624920
-0.86332322,-0.66103090
