Время,Канал A
(mс),(В)

-1.00066024,-0.18530840
-1.00034024,-0.11481060
-1.00002024,-0.06195258
-0.99970024,0.02612384
-0.99938024,0.09656057
-0.99906024,0.16705830
-0.99874024,0.23749500
-0.99842024,0.30799280
-0.99810024,0.37849060
-0.99778024,0.44892730
-0.99746024,0.48420670
-0.99714024,0.55464340
-0.99682024,0.58992280
-0.99650024,0.64278080
-0.99618024,0.67799920
-0.99586024,0.71321760
-0.99554024,0.73085730
-0.99522024,0.74849690
-0.99490024,0.76607560
-0.99458024,0.76607560
-0.99426024,0.74849690
-0.99394024,0.73085730
-0.99362024,0.71321760
-0.99330024,0.67799920
-0.99298024,0.64278080
-0.99266024,0.60750140
-0.99234024,0.55464340
-0.99202024,0.48420670
-0.99170024,0.44892730
-0.99138024,0.37849060
-0.99106024,0.30799280
-0.99074024,0.23749500
-0.99042024,0.16705830
-0.99010024,0.07892086
-0.98978024,-0.00909452
-0.98946024,-0.07959227
-0.98914024,-0.15009000
-0.98882024,-0.23816650
-0.98850024,-0.29102450
-0.98818024,-0.36152230
-0.98786024,-0.44959870
-0.98754024,-0.50245670
-0.98722024,-0.57295450
-0.98690024,-0.64339120
-0.98658024,-0.67867060
-0.98626024,-0.71388900
-0.98594024,-0.74910740
-0.98562024,-0.78438680
-0.98530024,-0.78438680
-0.98498024,-0.80196540
-0.98466024,-0.80196540
-0.98434024,-0.80196540
-0.98402024,-0.78438680
-0.98370024,-0.76674710
-0.98338024,-0.73152870
-0.98306024,-0.71388900
-0.98274024,-0.66103090
-0.98242024,-0.59053310
-0.98210024,-0.53767510
-0.98178024,-0.48481700
-0.98146024,-0.41438030
-0.98114024,-0.34388260
-0.98082024,-0.25580610
-0.98050024,-0.18530840
-0.98018024,-0.09723197
-0.97986024,-0.02673421
-0.97954024,0.06134221
-0.97922024,0.14941860
-0.97890024,0.23749500
-0.97858024,0.30799280
-0.97826024,0.39606920
-0.97794024,0.46656700
-0.97762024,0.53706470
-0.97730024,0.62514110
-0.97698024,0.66035950
-0.97666024,0.71321760
-0.97634024,0.76607560
-0.97602024,0.80135500
-0.97570024,0.83657340
-0.97538024,0.85421310
-0.97506024,0.87179170
-0.97474024,0.87179170
-0.97442024,0.87179170
-0.97410024,0.85421310
-0.97378024,0.83657340
-0.97346024,0.80135500
-0.97314024,0.76607560
-0.97282024,0.71321760
-0.97250024,0.66035950
-0.97218024,0.60750140
-0.97186024,0.55464340
-0.97154024,0.46656700
-0.97122024,0.39606920
-0.97090024,0.30799280
-0.97058024,0.21991640
-0.97026024,0.13177890
-0.96994024,0.06134221
-0.96962024,-0.04437391
-0.96930024,-0.13245030
-0.96898024,-0.22052680
-0.96866024,-0.30866420
-0.96834024,-0.37910090
-0.96802024,-0.46723840
-0.96770024,-0.55531480
-0.96738024,-0.62581250
-0.96706024,-0.69624920
-0.96674024,-0.74910740
-0.96642024,-0.80196540
-0.96610024,-0.83724480
-0.96578024,-0.87246320
-0.96546024,-0.90768150
-0.96514024,-0.92532120
-0.96482024,-0.92532120
-0.96450024,-0.92532120
-0.96418024,-0.92532120
-0.96386024,-0.89010290
-0.96354024,-0.85482350
-0.96322024,-0.83724480
-0.96290024,-0.78438680
-0.96258024,-0.73152870
-0.96226024,-0.66103090
-0.96194024,-0.59053310
-0.96162024,-0.50245670
-0.96130024,-0.43195900
-0.96098024,-0.34388260
-0.96066024,-0.25580610
-0.96034024,-0.16766870
-0.96002024,-0.06195258
-0.95970024,0.02612384
-0.95938024,0.11420030
-0.95906024,0.21991640
-0.95874024,0.30799280
-0.95842024,0.41370890
-0.95810024,0.48420670
-0.95778024,0.57228310
-0.95746024,0.66035950
-0.95714024,0.73085730
-0.95682024,0.78371530
-0.95650024,0.83657340
-0.95618024,0.90707110
-0.95586024,0.94228950
-0.95554024,0.95992920
-0.95522024,0.97750780
-0.95490024,0.99514760
-0.95458024,0.97750780
-0.95426024,0.97750780
-0.95394024,0.95992920
-0.95362024,0.92464980
-0.95330024,0.90707110
-0.95298024,0.85421310
-0.95266024,0.78371530
-0.95234024,0.73085730
-0.95202024,0.64278080
-0.95170024,0.58992280
-0.95138024,0.48420670
-0.95106024,0.39606920
-0.95074024,0.30799280
-0.95042024,0.20227670
-0.95010024,0.09656057
-0.94978024,-0.00909452
-0.94946024,-0.09723197
-0.94914024,-0.20294810
-0.94882024,-0.29102450
-0.94850024,-0.39674060
-0.94818024,-0.50245670
-0.94786024,-0.57295450
-0.94754024,-0.66103090
-0.94722024,-0.74910740
-0.94690024,-0.81960510
-0.94658024,-0.89010290
-0.94626024,-0.92532120
-0.94594024,-0.97817930
-0.94562024,-1.01339800
-0.94530024,-1.03103700
-0.94498024,-1.04867700
-0.94466024,-1.06631700
-0.94434024,-1.04867700
-0.94402024,-1.03103700
-0.94370024,-0.99581900
-0.94338024,-0.96053960
-0.94306024,-0.92532120
-0.94274024,-0.85482350
-0.94242024,-0.78438680
-0.94210024,-0.71388900
-0.94178024,-0.62581250
-0.94146024,-0.53767510
-0.94114024,-0.44959870
-0.94082024,-0.34388260
-0.94050024,-0.23816650
-0.94018024,-0.13245030
-0.93986024,-0.02673421
-0.93954024,0.07892086
-0.93922024,0.20227670
-0.93890024,0.30799280
-0.93858024,0.39606920
-0.93826024,0.50178530
-0.93794024,0.60750140
-0.93762024,0.69563890
-0.93730024,0.76607560
-0.93698024,0.85421310
-0.93666024,0.92464980
-0.93634024,0.97750780
-0.93602024,1.03036600
-0.93570024,1.06564500
-0.93538024,1.10086400
-0.93506024,1.11850300
-0.93474024,1.11850300
-0.93442024,1.11850300
-0.93410024,1.10086400
-0.93378024,1.06564500
-0.93346024,1.03036600
-0.93314024,0.97750780
-0.93282024,0.92464980
-0.93250024,0.85421310
-0.93218024,0.78371530
-0.93186024,0.69563890
-0.93154024,0.58992280
-0.93122024,0.48420670
-0.93090024,0.39606920
-0.93058024,0.27277440
-0.93026024,0.16705830
-0.92994024,0.06134221
-0.92962024,-0.06195258
-0.92930024,-0.16766870
-0.92898024,-0.29102450
-0.92866024,-0.39674060
-0.92834024,-0.50245670
-0.92802024,-0.60817280
-0.92770024,-0.71388900
-0.92738024,-0.78438680
-0.92706024,-0.87246320
-0.92674024,-0.94296090
-0.92642024,-1.01339800
-0.92610024,-1.06631700
-0.92578024,-1.10153500
-0.92546024,-1.13675300
-0.92514024,-1.15439300
-0.92482024,-1.17203300
-0.92450024,-1.17203300
-0.92418024,-1.15439300
-0.92386024,-1.11917500
-0.92354024,-1.08389500
-0.92322024,-1.04867700
-0.92290024,-0.97817930
-0.92258024,-0.90768150
-0.92226024,-0.81960510
-0.92194024,-0.74910740
-0.92162024,-0.66103090
-0.92130024,-0.53767510
-0.92098024,-0.43195900
-0.92066024,-0.30866420
-0.92034024,-0.20294810
-0.92002024,-0.07959227
-0.91970024,0.04376354
-0.91938024,0.14941860
-0.91906024,0.27277440
-0.91874024,0.39606920
-0.91842024,0.50178530
-0.91810024,0.62514110
-0.91778024,0.73085730
-0.91746024,0.81893370
-0.91714024,0.90707110
-0.91682024,0.97750780
-0.91650024,1.04800600
-0.91618024,1.11850300
-0.91586024,1.15372200
-0.91554024,1.18900100
-0.91522024,1.22421900
-0.91490024,1.24185900
-0.91458024,1.22421900
-0.91426024,1.22421900
-0.91394024,1.18900100
-0.91362024,1.15372200
-0.91330024,1.11850300
-0.91298024,1.04800600
-0.91266024,0.97750780
-0.91234024,0.90707110
-0.91202024,0.81893370
-0.91170024,0.69563890
-0.91138024,0.60750140
-0.91106024,0.48420670
-0.91074024,0.37849060
-0.91042024,0.25513470
-0.91010024,0.13177890
-0.90978024,0.00848415
-0.90946024,-0.11481060
-0.90914024,-0.23816650
-0.90882024,-0.37910090
-0.90850024,-0.50245670
-0.90818024,-0.60817280
-0.90786024,-0.71388900
-0.90754024,-0.81960510
-0.90722024,-0.92532120
-0.90690024,-1.01339800
-0.90658024,-1.08389500
-0.90626024,-1.13675300
-0.90594024,-1.18961200
-0.90562024,-1.22489100
-0.90530024,-1.26010900
-0.90498024,-1.27774900
-0.90466024,-1.27774900
-0.90434024,-1.27774900
-0.90402024,-1.24247000
-0.90370024,-1.20725100
-0.90338024,-1.17203300
-0.90306024,-1.10153500
-0.90274024,-1.03103700
-0.90242024,-0.94296090
-0.90210024,-0.85482350
-0.90178024,-0.76674710
-0.90146024,-0.66103090
-0.90114024,-0.53767510
-0.90082024,-0.41438030
-0.90050024,-0.29102450
-0.90018024,-0.16766870
-0.89986024,-0.02673421
-0.89954024,0.11420030
-0.89922024,0.23749500
-0.89890024,0.37849060
-0.89858024,0.48420670
-0.89826024,0.62514110
-0.89794024,0.71321760
-0.89762024,0.83657340
-0.89730024,0.94228950
-0.89698024,1.03036600
-0.89666024,1.11850300
-0.89634024,1.17136100
-0.89602024,1.24185900
-0.89570024,1.27707800
-0.89538024,1.31229600
-0.89506024,1.32993600
-0.89474024,1.32993600
-0.89442024,1.32993600
-0.89410024,1.31229600
-0.89378024,1.27707800
-0.89346024,1.22421900
-0.89314024,1.17136100
-0.89282024,1.10086400
-0.89250024,1.01278700
-0.89218024,0.92464980
-0.89186024,0.81893370
-0.89154024,0.71321760
-0.89122024,0.58992280
-0.89090024,0.46656700
-0.89058024,0.34321110
-0.89026024,0.20227670
-0.88994024,0.06134221
-0.88962024,-0.07959227
-0.88930024,-0.20294810
-0.88898024,-0.34388260
-0.88866024,-0.46723840
-0.88834024,-0.59053310
-0.88802024,-0.71388900
-0.88770024,-0.81960510
-0.88738024,-0.92532120
-0.88706024,-1.03103700
-0.88674024,-1.10153500
-0.88642024,-1.20725100
-0.88610024,-1.26010900
-0.88578024,-1.29532800
-0.88546024,-1.33060700
-0.88514024,-1.36582500
-0.88482024,-1.36582500
-0.88450024,-1.36582500
-0.88418024,-1.34818600
-0.88386024,-1.31296700
-0.88354024,-1.27774900
-0.88322024,-1.20725100
-0.88290024,-1.13675300
-0.88258024,-1.06631700
-0.88226024,-0.96053960
-0.88194024,-0.87246320
-0.88162024,-0.76674710
-0.88130024,-0.64339120
-0.88098024,-0.50245670
-0.88066024,-0.36152230
-0.88034024,-0.23816650
-0.88002024,-0.07959227
-0.87970024,0.04376354
-0.87938024,0.18463700
-0.87906024,0.32563250
-0.87874024,0.46656700
-0.87842024,0.58992280
-0.87810024,0.71321760
-0.87778024,0.83657340
-0.87746024,0.94228950
-0.87714024,1.04800600
-0.87682024,1.13608200
-0.87650024,1.20658000
-0.87618024,1.29471700
-0.87586024,1.32993600
-0.87554024,1.38279400
-0.87522024,1.40043300
-0.87490024,1.41801200
-0.87458024,1.41801200
-0.87426024,1.40043300
-0.87394024,1.36515400
-0.87362024,1.32993600
-0.87330024,1.25943800
-0.87298024,1.18900100
-0.87266024,1.11850300
-0.87234024,1.03036600
-0.87202024,0.92464980
-0.87170024,0.81893370
-0.87138024,0.67799920
-0.87106024,0.55464340
-0.87074024,0.43134860
-0.87042024,0.29035310
-0.87010024,0.13177890
-0.86978024,-0.00909452
-0.86946024,-0.15009000
-0.86914024,-0.29102450
-0.86882024,-0.43195900
-0.86850024,-0.55531480
-0.86818024,-0.69624920
-0.86786024,-0.81960510
-0.86754024,-0.92532120
-0.86722024,-1.03103700
-0.86690024,-1.13675300
-0.86658024,-1.20725100
-0.86626024,-1.27774900
-0.86594024,-1.34818600
-0.86562024,-1.40104400
-0.86530024,-1.41868300
-0.86498024,-1.43632300
-0.86466024,-1.43632300
-0.86434024,-1.41868300
-0.86402024,-1.40104400
-0.86370024,-1.34818600
-0.86338024,-1.29532800
-0.86306024,-1.24247000
